Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Сосногорская городская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
		3.88%	3.70%	3.13%	3.97%	3.35%	3.48%	5.20%	3.31%	2.28%	3.30%	2.92%	3.13%	4.48%	4.78%	4.27%	6.02%	5.32%	3.65%	5.82%	0.0%	4.71%	5.06%	3.77%	0.89%	3.87%	2.12%	2.91%	5.05%	5.33%	3.52%	2.19%	1.27%	6.66%	2.20%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1162	66	72	60	62	31	110	81	72	52	106	54	9	92	35	45	53	40	7	0	17	21	20	0	4	4	7	0	9	7	9	10	2	5					
		4.91%	6.43%	7.28%	5.81%	6.30%	3.37%	6.21%	8.40%	4.32%	5.54%	6.73%	5.83%	1.92%	6.02%	3.48%	4.17%	5.64%	4.56%	6.79%	0.0%	1.86%	2.36%	4.71%	0.0%	1.72%	4.25%	5.10%	0.0%	3.20%	1.89%	1.97%	3.18%	4.44%	2.76%					
22	"5. ""За Русь Святую"""	134	8	2	3	7	5	8	5	11	12	10	5	1	6	2	12	6	2	0	0	3	3	2	2	2	0	2	7	0	0	2	2	1	3					
		0.56%	0.78%	0.20%	0.29%	0.71%	0.54%	0.45%	0.51%	0.66%	1.28%	0.63%	0.53%	0.21%	0.39%	0.19%	1.11%	0.63%	0.22%	0.0%	0.0%	0.32%	0.33%	0.47%	1.78%	0.86%	0.0%	1.45%	2.08%	0.0%	0.0%	0.43%	0.63%	2.22%	1.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	1	3	4	2	4	3	2	0	2	4	1	0	3	3	1	5	2	0	0	1	0	2	1	1	0	0	1	1	1	0	1	1	1					
		0.21%	0.09%	0.30%	0.38%	0.20%	0.43%	0.16%	0.20%	0.0%	0.21%	0.25%	0.10%	0.0%	0.19%	0.29%	0.09%	0.53%	0.22%	0.0%	0.0%	0.10%	0.0%	0.47%	0.89%	0.43%	0.0%	0.0%	0.29%	0.35%	0.27%	0.0%	0.31%	2.22%	0.55%					
24	"7. ""Новый курс - Автомобильная Россия"""	251	8	10	9	19	2	13	15	25	12	22	11	1	22	14	10	10	20	0	2	6	6	2	0	2	0	2	1	1	1	1	4	0	0					
		1.06%	0.78%	1.01%	0.87%	1.93%	0.21%	0.73%	1.55%	1.50%	1.28%	1.39%	1.18%	0.21%	1.44%	1.39%	0.92%	1.06%	2.28%	0.0%	2.70%	0.65%	0.67%	0.47%	0.0%	0.86%	0.0%	1.45%	0.29%	0.35%	0.27%	0.21%	1.27%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	49	1	2	1	4	2	3	2	3	1	2	1	0	2	3	5	2	4	0	0	1	1	2	0	0	0	0	1	2	3	0	0	0	1					
		0.20%	0.09%	0.20%	0.09%	0.40%	0.21%	0.16%	0.20%	0.18%	0.10%	0.12%	0.10%	0.0%	0.13%	0.29%	0.46%	0.21%	0.45%	0.0%	0.0%	0.10%	0.11%	0.47%	0.0%	0.0%	0.0%	0.0%	0.29%	0.71%	0.81%	0.0%	0.0%	0.0%	0.55%					
26	"9. ""Российская экологическая партия ""Зеленые"""	108	4	4	4	2	3	10	8	10	4	4	5	0	5	10	4	4	6	0	1	1	2	3	0	0	1	1	0	0	1	1	9	0	1					
		0.45%	0.39%	0.40%	0.38%	0.20%	0.32%	0.56%	0.82%	0.60%	0.42%	0.25%	0.53%	0.0%	0.32%	0.99%	0.37%	0.42%	0.68%	0.0%	1.35%	0.10%	0.22%	0.70%	0.0%	0.0%	1.06%	0.72%	0.0%	0.0%	0.27%	0.21%	2.86%	0.0%	0.55%					
27	"10. ""Аграрная партия России"""	578	29	34	26	24	25	41	34	46	22	33	11	6	36	24	25	19	40	0	4	12	9	11	14	4	1	10	8	3	5	14	2	2	4					
		2.44%	2.82%	3.43%	2.52%	2.44%	2.72%	2.31%	3.52%	2.76%	2.34%	2.09%	1.18%	1.28%	2.35%	2.38%	2.31%	2.02%	4.56%	0.0%	5.40%	1.31%	1.01%	2.59%	12.49%	1.72%	1.06%	7.29%	2.38%	1.06%	1.35%	3.07%	0.63%	4.44%	2.20%					
28	"11. ""Истинные патриоты России"""	22	0	0	1	1	0	2	2	1	1	1	1	0	1	1	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	1	5	0	0					
		0.09%	0.0%	0.0%	0.09%	0.10%	0.0%	0.11%	0.20%	0.06%	0.10%	0.06%	0.10%	0.0%	0.06%	0.09%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.11%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	1.59%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	453	30	21	12	11	17	34	22	34	23	33	21	3	26	28	15	19	14	0	1	13	12	17	0	5	0	6	8	15	9	2	1	1	0					
		1.91%	2.92%	2.12%	1.16%	1.11%	1.84%	1.92%	2.28%	2.04%	2.45%	2.09%	2.26%	0.64%	1.70%	2.78%	1.39%	2.02%	1.59%	0.0%	1.35%	1.42%	1.34%	4.00%	0.0%	2.15%	0.0%	4.37%	2.38%	5.33%	2.43%	0.43%	0.31%	2.22%	0.0%					
30	"13. ""Демократическая партия России"""	81	4	12	3	3	0	3	4	3	4	2	5	0	6	3	3	2	2	0	0	2	4	1	1	1	0	2	1	3	0	1	3	1	2					
		0.34%	0.39%	1.21%	0.29%	0.30%	0.0%	0.16%	0.41%	0.18%	0.42%	0.12%	0.53%	0.0%	0.39%	0.29%	0.27%	0.21%	0.22%	0.0%	0.0%	0.21%	0.44%	0.23%	0.89%	0.43%	0.0%	1.45%	0.29%	1.06%	0.0%	0.21%	0.95%	2.22%	1.10%					
31	"14. ""Великая Россия - Евразийский Союз"""	69	2	1	2	0	2	6	7	3	2	7	2	0	5	1	1	3	2	0	1	1	5	4	0	1	2	1	1	0	3	2	0	1	1					
		0.29%	0.19%	0.10%	0.19%	0.0%	0.21%	0.33%	0.72%	0.18%	0.21%	0.44%	0.21%	0.0%	0.32%	0.09%	0.09%	0.31%	0.22%	0.0%	1.35%	0.10%	0.56%	0.94%	0.0%	0.43%	2.12%	0.72%	0.29%	0.0%	0.81%	0.43%	0.0%	2.22%	0.55%					
32	"15. ""Партия СЛОН"""	33	0	2	0	1	2	4	1	5	4	3	0	1	1	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2					
		0.13%	0.0%	0.20%	0.0%	0.10%	0.21%	0.22%	0.10%	0.30%	0.42%	0.19%	0.0%	0.21%	0.06%	0.19%	0.0%	0.0%	0.22%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1674	70	86	78	74	69	136	59	125	41	99	74	20	147	79	98	91	55	7	3	68	67	24	0	4	6	10	20	11	21	10	2	7	13					
		7.08%	6.82%	8.69%	7.56%	7.52%	7.50%	7.68%	6.12%	7.50%	4.37%	6.28%	7.99%	4.27%	9.63%	7.86%	9.08%	9.69%	6.27%	6.79%	4.05%	7.45%	7.53%	5.66%	0.0%	1.72%	6.38%	7.29%	5.95%	3.91%	5.69%	2.19%	0.63%	15.55%	7.18%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	49	1	1	2	1	6	0	2	2	1	5	0	1	2	2	0	1	4	1	0	1	2	2	1	0	1	1	2	1	0	3	2	1	0					
		0.20%	0.09%	0.10%	0.19%	0.10%	0.65%	0.0%	0.20%	0.12%	0.10%	0.31%	0.0%	0.21%	0.13%	0.19%	0.0%	0.10%	0.45%	0.97%	0.0%	0.10%	0.22%	0.47%	0.89%	0.0%	1.06%	0.72%	0.59%	0.35%	0.0%	0.65%	0.63%	2.22%	0.0%					
35	"18. ""ЛДПР"""	3849	142	115	136	158	147	267	115	264	168	239	155	108	229	150	173	143	149	8	12	154	150	90	26	49	25	22	59	56	91	81	140	4	24					
		16.28%	13.85%	11.62%	13.19%	16.07%	15.99%	15.09%	11.92%	15.84%	17.92%	15.18%	16.73%	23.07%	15.00%	14.92%	16.03%	15.22%	17.00%	7.76%	16.21%	16.88%	16.87%	21.22%	23.21%	21.12%	26.59%	16.05%	17.55%	19.92%	24.66%	17.76%	44.58%	8.88%	13.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	410	14	7	16	18	13	35	15	27	19	22	11	9	17	20	15	19	8	5	3	28	23	10	3	7	3	4	10	2	14	6	2	1	4					
		1.73%	1.36%	0.70%	1.55%	1.83%	1.41%	1.97%	1.55%	1.62%	2.02%	1.39%	1.18%	1.92%	1.11%	1.99%	1.39%	2.02%	0.91%	4.85%	4.05%	3.07%	2.58%	2.35%	2.67%	3.01%	3.19%	2.91%	2.97%	0.71%	3.79%	1.31%	0.63%	2.22%	2.20%					
37	"20. ""Политическая партия ""Единая Россия"""	8725	348	357	396	358	347	617	348	632	350	619	380	216	556	371	363	323	322	41	21	339	331	142	44	90	34	41	160	118	131	231	25	7	67					
		36.91%	33.95%	36.09%	38.40%	36.41%	37.75%	34.87%	36.09%	37.93%	37.35%	39.32%	41.03%	46.15%	36.43%	36.91%	33.64%	34.39%	36.75%	39.80%	28.37%	37.17%	37.23%	33.49%	39.28%	38.79%	36.17%	29.92%	47.61%	41.99%	35.50%	50.65%	7.96%	15.55%	37.01%					
38	"21. ""Российская Конституционно-демократическая партия"""	55	3	4	0	4	0	7	2	2	1	2	2	0	4	0	4	3	3	1	0	3	5	2	0	0	1	1	1	0	0	0	0	0	0					
		0.23%	0.29%	0.40%	0.0%	0.40%	0.0%	0.39%	0.20%	0.12%	0.10%	0.12%	0.21%	0.0%	0.26%	0.0%	0.37%	0.31%	0.34%	0.97%	0.0%	0.32%	0.56%	0.47%	0.0%	0.0%	1.06%	0.72%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	67	2	3	4	3	5	7	5	6	1	5	3	0	4	4	2	3	1	0	0	1	3	1	0	0	0	0	0	2	0	1	1	0	0					
		0.28%	0.19%	0.30%	0.38%	0.30%	0.54%	0.39%	0.51%	0.36%	0.10%	0.31%	0.32%	0.0%	0.26%	0.39%	0.18%	0.31%	0.11%	0.0%	0.0%	0.10%	0.33%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.21%	0.31%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1985	122	115	102	76	86	139	45	136	79	111	42	40	82	99	93	57	66	17	12	129	121	25	8	28	9	9	17	25	34	30	8	4	19					
		8.39%	11.90%	11.62%	9.89%	7.73%	9.35%	7.85%	4.66%	8.16%	8.43%	7.05%	4.53%	8.54%	5.37%	9.85%	8.61%	6.07%	7.53%	16.50%	16.21%	14.14%	13.61%	5.89%	7.14%	12.06%	9.57%	6.56%	5.05%	8.89%	9.21%	6.57%	2.54%	8.88%	10.49%					
																																								
41	Против всех	1462	51	55	53	59	54	106	76	84	50	84	37	16	137	68	88	70	67	9	12	60	44	19	8	11	0	5	14	9	19	22	54	3	18					
		6.18%	4.97%	5.56%	5.14%	6.00%	5.87%	5.99%	7.88%	5.04%	5.33%	5.33%	3.99%	3.41%	8.97%	6.76%	8.15%	7.45%	7.64%	8.73%	16.21%	6.57%	4.94%	4.48%	7.14%	4.74%	0.0%	3.64%	4.16%	3.20%	5.14%	4.82%	17.19%	6.66%	9.94%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
