Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Кикнурская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271					
24	7.Политическая партия «Либерально-демократическая партия России»	627	120	112	88	29	27	25	9	4	23	8	17	11	32	18	13	29	23	25	14					
		8.87%	10.89%	8.68%	8.94%	12.95%	7.52%	7.06%	5.88%	3.81%	5.60%	5.19%	12.59%	9.24%	9.41%	10.53%	9.15%	9.35%	11.56%	6.74%	9.52%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	424	82	86	58	7	19	18	5	8	26	7	4	4	26	9	11	14	6	23	11					
		5.99%	7.44%	6.66%	5.89%	3.13%	5.29%	5.08%	3.27%	7.62%	6.33%	4.55%	2.96%	3.36%	7.65%	5.26%	7.75%	4.52%	3.02%	6.20%	7.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	114	22	21	13	3	5	4	2	2	6	5	0	7	6	4	2	3	3	4	2					
		1.61%	1.99%	1.63%	1.32%	1.34%	1.39%	1.13%	1.31%	1.90%	1.46%	3.25%	0.00%	5.88%	1.76%	2.34%	1.41%	0.97%	1.51%	1.08%	1.36%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	4063	577	676	556	146	223	193	120	62	227	93	85	75	200	103	63	164	155	265	80					
		57.46%	52.36%	52.36%	56.50%	65.18%	62.12%	54.52%	78.43%	59.05%	55.23%	60.39%	62.96%	63.03%	58.82%	60.23%	44.37%	52.90%	77.89%	71.43%	54.42%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	7	5	4	0	0	2	0	0	3	1	0	2	5	3	0	0	1	4	1					
		0.54%	0.64%	0.39%	0.41%	0.00%	0.00%	0.56%	0.00%	0.00%	0.73%	0.65%	0.00%	1.68%	1.47%	1.75%	0.00%	0.00%	0.50%	1.08%	0.68%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
