Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
"Наименование Избирательной комиссии:    Красноярск, Свердловская"																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1390	27	26	36	30	29	28	27	32	26	27	27	26	31	36	39	37	40	40	37	38	40	22	39	15	17	19	40	37	19	36	36	39	34	36	32	38	29	29	29	28	24	39	29	13	21	11					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	218	6	4	10	8	2	3	6	4	3	8	7	3	8	6	11	8	12	5	11	6	6	0	1	2	2	5	10	3	4	7	1	3	5	4	3	4	5	1	5	1	3	3	4	2	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	178	6	5	0	5	3	1	6	2	5	4	1	2	8	2	5	7	10	4	2	3	2	1	1	3	12	5	4	10	3	4	2	4	3	3	3	3	5	3	0	2	4	3	1	0	6	10					
14	Число погашенных открепительных удостоверений	1172	21	22	26	22	27	25	21	28	23	19	20	23	23	30	28	29	28	35	26	32	34	22	38	13	15	14	30	34	15	29	35	36	29	32	29	34	24	28	24	27	21	36	25	11	19	10					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	10	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	283	6	5	7	10	3	6	6	6	3	6	4	1	6	4	6	10	12	10	3	6	7	4	6	6	6	5	7	1	8	9	7	15	2	14	4	7	6	13	4	8	6	1	4	3	4	6					
		0.67%	0.63%	0.51%	0.58%	1.38%	0.42%	0.64%	0.68%	0.55%	0.33%	0.63%	0.44%	0.11%	0.53%	0.34%	0.52%	0.90%	1.01%	0.85%	0.23%	0.52%	0.51%	0.86%	0.59%	1.64%	1.50%	1.01%	0.77%	0.09%	1.36%	0.85%	0.67%	1.39%	0.19%	1.21%	0.41%	0.63%	0.71%	1.08%	0.43%	1.13%	0.76%	0.10%	0.48%	1.11%	0.78%	1.44%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1656	37	27	57	34	37	48	35	55	29	38	32	53	54	37	56	58	55	50	49	35	53	13	36	17	6	21	26	45	36	30	58	28	32	38	46	35	36	35	42	18	33	28	38	6	14	10					
		3.96%	3.89%	2.78%	4.76%	4.71%	5.20%	5.18%	4.01%	5.06%	3.19%	4.03%	3.59%	6.16%	4.84%	3.23%	4.85%	5.25%	4.62%	4.26%	3.90%	3.04%	3.91%	2.81%	3.59%	4.67%	1.50%	4.25%	2.86%	4.15%	6.13%	2.86%	5.60%	2.59%	3.15%	3.29%	4.72%	3.15%	4.27%	2.91%	4.58%	2.56%	4.20%	3.03%	4.56%	2.23%	2.73%	2.40%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1163	17	24	35	22	20	23	32	27	39	28	32	14	25	20	30	21	31	35	26	36	51	8	36	17	15	15	19	27	9	29	18	41	40	39	28	31	24	27	30	22	18	19	28	4	17	14					
		2.78%	1.78%	2.47%	2.92%	3.05%	2.81%	2.48%	3.67%	2.48%	4.29%	2.97%	3.59%	1.62%	2.24%	1.74%	2.60%	1.90%	2.60%	2.98%	2.07%	3.13%	3.76%	1.73%	3.59%	4.67%	3.76%	3.03%	2.09%	2.49%	1.53%	2.76%	1.73%	3.79%	3.94%	3.38%	2.87%	2.79%	2.85%	2.24%	3.27%	3.12%	2.29%	2.05%	3.36%	1.48%	3.32%	3.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2082	56	49	62	39	44	53	53	68	55	49	53	52	76	50	43	52	71	63	77	72	57	18	31	18	14	17	44	59	46	34	66	52	53	48	46	55	23	46	52	26	34	32	39	9	8	18					
		4.98%	5.88%	5.05%	5.17%	5.40%	6.18%	5.72%	6.08%	6.26%	6.05%	5.20%	5.96%	6.04%	6.82%	4.37%	3.72%	4.71%	5.97%	5.37%	6.13%	6.26%	4.20%	3.89%	3.09%	4.94%	3.51%	3.44%	4.85%	5.44%	7.83%	3.24%	6.37%	4.81%	5.22%	4.16%	4.72%	4.95%	2.73%	3.83%	5.67%	3.69%	4.33%	3.46%	4.68%	3.34%	1.56%	4.32%					
22	"5. ""За Русь Святую"""	182	1	3	3	3	6	4	5	6	5	4	3	5	2	4	5	5	9	8	2	7	9	4	3	0	3	1	7	6	2	5	3	2	0	0	2	6	3	6	4	2	4	8	5	3	4	0					
		0.43%	0.10%	0.30%	0.25%	0.41%	0.84%	0.43%	0.57%	0.55%	0.55%	0.42%	0.33%	0.58%	0.17%	0.34%	0.43%	0.45%	0.75%	0.68%	0.15%	0.60%	0.66%	0.86%	0.29%	0.0%	0.75%	0.20%	0.77%	0.55%	0.34%	0.47%	0.28%	0.18%	0.0%	0.0%	0.20%	0.54%	0.35%	0.49%	0.43%	0.28%	0.51%	0.86%	0.60%	1.11%	0.78%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	60	2	0	1	1	0	1	1	0	0	2	4	1	2	0	3	1	4	4	0	2	0	2	4	1	0	2	0	1	3	1	1	1	0	1	3	1	0	2	2	0	0	4	0	0	1	1					
		0.14%	0.21%	0.0%	0.08%	0.13%	0.0%	0.10%	0.11%	0.0%	0.0%	0.21%	0.44%	0.11%	0.17%	0.0%	0.26%	0.09%	0.33%	0.34%	0.0%	0.17%	0.0%	0.43%	0.39%	0.27%	0.0%	0.40%	0.0%	0.09%	0.51%	0.09%	0.09%	0.09%	0.0%	0.08%	0.30%	0.09%	0.0%	0.16%	0.21%	0.0%	0.0%	0.43%	0.0%	0.0%	0.19%	0.24%					
24	"7. ""Новый курс - Автомобильная Россия"""	411	8	11	9	8	8	11	6	9	6	15	11	8	9	11	15	14	9	11	13	15	12	5	14	3	3	9	5	10	5	5	6	10	8	8	13	14	6	7	16	9	10	9	6	3	2	6					
		0.98%	0.84%	1.13%	0.75%	1.10%	1.12%	1.18%	0.68%	0.82%	0.66%	1.59%	1.23%	0.93%	0.80%	0.96%	1.30%	1.26%	0.75%	0.93%	1.03%	1.30%	0.88%	1.08%	1.39%	0.82%	0.75%	1.82%	0.55%	0.92%	0.85%	0.47%	0.57%	0.92%	0.78%	0.69%	1.33%	1.26%	0.71%	0.58%	1.74%	1.28%	1.27%	0.97%	0.72%	1.11%	0.39%	1.44%					
25	"8. ""Народно-республиканская партия России"""	26	0	0	0	0	0	2	0	3	0	1	0	0	0	0	1	0	0	3	0	1	2	1	3	0	0	1	0	1	0	0	4	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0					
		0.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.27%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%	0.25%	0.0%	0.08%	0.14%	0.21%	0.29%	0.0%	0.0%	0.20%	0.0%	0.09%	0.0%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	217	4	7	4	6	3	8	5	7	4	3	4	8	3	7	8	6	7	5	7	9	5	0	8	2	2	7	2	2	7	7	6	8	6	11	4	4	2	4	3	3	1	1	2	1	2	2					
		0.51%	0.42%	0.72%	0.33%	0.83%	0.42%	0.86%	0.57%	0.64%	0.44%	0.31%	0.44%	0.93%	0.26%	0.61%	0.69%	0.54%	0.58%	0.42%	0.55%	0.78%	0.36%	0.0%	0.79%	0.54%	0.50%	1.41%	0.22%	0.18%	1.19%	0.66%	0.57%	0.74%	0.59%	0.95%	0.41%	0.36%	0.23%	0.33%	0.32%	0.42%	0.12%	0.10%	0.24%	0.37%	0.39%	0.48%					
27	"10. ""Аграрная партия России"""	870	22	22	13	7	20	14	16	21	22	25	28	27	23	16	28	15	26	37	34	29	23	4	20	5	10	7	19	16	8	30	12	18	16	22	19	18	20	31	26	11	18	25	12	4	15	16					
		2.08%	2.31%	2.26%	1.08%	0.97%	2.81%	1.51%	1.83%	1.93%	2.42%	2.65%	3.14%	3.13%	2.06%	1.39%	2.42%	1.35%	2.18%	3.15%	2.70%	2.52%	1.69%	0.86%	1.99%	1.37%	2.51%	1.41%	2.09%	1.47%	1.36%	2.86%	1.15%	1.66%	1.57%	1.90%	1.95%	1.62%	2.37%	2.58%	2.83%	1.56%	2.29%	2.70%	1.44%	1.48%	2.92%	3.84%					
28	"11. ""Истинные патриоты России"""	43	3	0	2	0	2	2	0	1	1	1	1	0	0	2	1	2	1	1	2	2	1	0	2	0	2	3	0	2	1	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	2					
		0.10%	0.31%	0.0%	0.16%	0.0%	0.28%	0.21%	0.0%	0.09%	0.11%	0.10%	0.11%	0.0%	0.0%	0.17%	0.08%	0.18%	0.08%	0.08%	0.15%	0.17%	0.07%	0.0%	0.19%	0.0%	0.50%	0.60%	0.0%	0.18%	0.17%	0.19%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	243	4	8	9	7	1	4	3	4	3	2	5	8	4	8	5	6	4	6	6	9	8	3	9	2	2	2	2	7	3	4	1	5	6	8	9	13	1	4	10	5	0	12	6	2	7	6					
		0.58%	0.42%	0.82%	0.75%	0.97%	0.14%	0.43%	0.34%	0.36%	0.33%	0.21%	0.56%	0.93%	0.35%	0.69%	0.43%	0.54%	0.33%	0.51%	0.47%	0.78%	0.59%	0.64%	0.89%	0.54%	0.50%	0.40%	0.22%	0.64%	0.51%	0.38%	0.09%	0.46%	0.59%	0.69%	0.92%	1.17%	0.11%	0.33%	1.09%	0.71%	0.0%	1.30%	0.72%	0.74%	1.36%	1.44%					
30	"13. ""Демократическая партия России"""	84	0	0	3	2	2	3	1	1	2	0	2	0	2	6	1	2	2	0	3	6	3	1	2	1	2	3	3	2	0	3	0	3	1	2	1	4	2	1	3	3	0	3	1	0	0	2					
		0.20%	0.0%	0.0%	0.25%	0.27%	0.28%	0.32%	0.11%	0.09%	0.22%	0.0%	0.22%	0.0%	0.17%	0.52%	0.08%	0.18%	0.16%	0.0%	0.23%	0.52%	0.22%	0.21%	0.19%	0.27%	0.50%	0.60%	0.33%	0.18%	0.0%	0.28%	0.0%	0.27%	0.09%	0.17%	0.10%	0.36%	0.23%	0.08%	0.32%	0.42%	0.0%	0.32%	0.12%	0.0%	0.0%	0.48%					
31	"14. ""Великая Россия - Евразийский Союз"""	77	2	0	3	3	2	3	2	1	2	0	1	0	0	3	2	3	4	0	2	3	4	1	2	3	0	1	3	1	0	1	0	2	2	4	2	1	0	0	1	0	1	2	4	2	1	3					
		0.18%	0.21%	0.0%	0.25%	0.41%	0.28%	0.32%	0.22%	0.09%	0.22%	0.0%	0.11%	0.0%	0.0%	0.26%	0.17%	0.27%	0.33%	0.0%	0.15%	0.26%	0.29%	0.21%	0.19%	0.82%	0.0%	0.20%	0.33%	0.09%	0.0%	0.09%	0.0%	0.18%	0.19%	0.34%	0.20%	0.09%	0.0%	0.0%	0.10%	0.0%	0.12%	0.21%	0.48%	0.74%	0.19%	0.72%					
32	"15. ""Партия СЛОН"""	90	0	2	4	3	0	3	1	3	3	5	1	1	3	5	1	4	3	7	4	4	0	2	3	2	0	2	1	2	1	3	1	1	0	2	0	0	2	1	1	0	2	1	3	0	2	1					
		0.21%	0.0%	0.20%	0.33%	0.41%	0.0%	0.32%	0.11%	0.27%	0.33%	0.53%	0.11%	0.11%	0.26%	0.43%	0.08%	0.36%	0.25%	0.59%	0.31%	0.34%	0.0%	0.43%	0.29%	0.54%	0.0%	0.40%	0.11%	0.18%	0.17%	0.28%	0.09%	0.09%	0.0%	0.17%	0.0%	0.0%	0.23%	0.08%	0.10%	0.0%	0.25%	0.10%	0.36%	0.0%	0.39%	0.24%					
33	"16. ""Родина"" (народно-патриотический союз)"""	9607	255	241	265	173	166	201	266	233	213	230	226	217	294	311	267	260	277	262	302	268	283	105	199	82	93	84	198	289	96	250	232	262	229	211	217	236	192	236	201	165	158	172	209	71	127	83					
		22.99%	26.81%	24.84%	22.13%	23.99%	23.34%	21.70%	30.53%	21.47%	23.45%	24.41%	25.42%	25.23%	26.39%	27.18%	23.15%	23.55%	23.31%	22.35%	24.06%	23.32%	20.88%	22.72%	19.86%	22.52%	23.36%	17.00%	21.85%	26.68%	16.35%	23.87%	22.41%	24.28%	22.58%	18.31%	22.30%	21.24%	22.80%	19.65%	21.94%	23.47%	20.15%	18.63%	25.09%	26.39%	24.80%	19.95%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	4	1	0	0	2	3	1	4	1	0	0	1	1	0	3	2	2	3	2	2	6	0	2	0	0	0	1	0	2	0	0	1	3	2	0	1	0	5	0	1	2	2	0	0	0	2					
		0.14%	0.42%	0.10%	0.0%	0.0%	0.28%	0.32%	0.11%	0.36%	0.11%	0.0%	0.0%	0.11%	0.08%	0.0%	0.26%	0.18%	0.16%	0.25%	0.15%	0.17%	0.44%	0.0%	0.19%	0.0%	0.0%	0.0%	0.11%	0.0%	0.34%	0.0%	0.0%	0.09%	0.29%	0.17%	0.0%	0.09%	0.0%	0.41%	0.0%	0.14%	0.25%	0.21%	0.0%	0.0%	0.0%	0.48%					
35	"18. ""ЛДПР"""	4617	84	103	134	80	84	83	68	96	90	68	93	77	95	109	143	130	113	122	128	116	177	52	132	45	47	60	106	100	79	123	120	118	125	152	134	124	85	130	89	113	98	133	84	41	79	55					
		11.05%	8.83%	10.61%	11.19%	11.09%	11.81%	8.96%	7.80%	8.84%	9.91%	7.21%	10.46%	8.95%	8.52%	9.52%	12.40%	11.77%	9.51%	10.40%	10.19%	10.09%	13.06%	11.25%	13.17%	12.36%	11.80%	12.14%	11.69%	9.23%	13.45%	11.74%	11.59%	10.93%	12.32%	13.19%	13.77%	11.16%	10.09%	10.82%	9.71%	16.07%	12.5%	14.40%	10.08%	15.24%	15.42%	13.22%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	479	9	10	7	9	7	7	13	14	13	9	6	7	6	17	14	9	15	13	16	10	20	5	14	6	9	3	13	8	7	17	7	12	22	11	6	8	18	14	17	7	9	15	0	5	7	8					
		1.14%	0.94%	1.03%	0.58%	1.24%	0.98%	0.75%	1.49%	1.29%	1.43%	0.95%	0.67%	0.81%	0.53%	1.48%	1.21%	0.81%	1.26%	1.10%	1.27%	0.87%	1.47%	1.08%	1.39%	1.64%	2.26%	0.60%	1.43%	0.73%	1.19%	1.62%	0.67%	1.11%	2.16%	0.95%	0.61%	0.72%	2.13%	1.16%	1.85%	0.99%	1.14%	1.62%	0.0%	1.85%	1.36%	1.92%					
37	"20. ""Политическая партия ""Единая Россия"""	10047	231	248	291	151	180	258	194	283	235	270	211	194	293	249	295	266	284	268	310	272	291	122	251	48	81	150	228	275	128	226	269	245	224	283	209	276	206	334	200	149	174	224	185	73	112	101					
		24.05%	24.29%	25.56%	24.31%	20.94%	25.31%	27.86%	22.27%	26.08%	25.88%	28.66%	23.73%	22.55%	26.30%	21.76%	25.58%	24.09%	23.90%	22.86%	24.70%	23.67%	21.47%	26.40%	25.04%	13.18%	20.35%	30.36%	25.16%	25.39%	21.80%	21.58%	25.99%	22.70%	22.09%	24.56%	21.47%	24.84%	24.46%	27.81%	21.83%	21.19%	22.19%	24.26%	22.20%	27.13%	21.87%	24.27%					
38	"21. ""Российская Конституционно-демократическая партия"""	43	1	1	2	1	0	1	0	0	0	1	0	2	1	0	1	2	1	5	3	4	2	0	0	0	4	1	1	0	2	0	0	1	0	0	0	0	1	2	0	1	0	0	2	0	0	0					
		0.10%	0.10%	0.10%	0.16%	0.13%	0.0%	0.10%	0.0%	0.0%	0.0%	0.10%	0.0%	0.23%	0.08%	0.0%	0.08%	0.18%	0.08%	0.42%	0.23%	0.34%	0.14%	0.0%	0.0%	0.0%	1.00%	0.20%	0.11%	0.0%	0.34%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.0%	0.11%	0.16%	0.0%	0.14%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	96	3	2	3	2	0	3	4	1	2	2	1	2	2	2	4	3	1	2	2	2	3	0	2	5	0	0	0	4	2	1	2	3	1	4	2	1	8	4	1	2	1	4	2	0	0	1					
		0.22%	0.31%	0.20%	0.25%	0.27%	0.0%	0.32%	0.45%	0.09%	0.22%	0.21%	0.11%	0.23%	0.17%	0.17%	0.34%	0.27%	0.08%	0.17%	0.15%	0.17%	0.22%	0.0%	0.19%	1.37%	0.0%	0.0%	0.0%	0.36%	0.34%	0.09%	0.19%	0.27%	0.09%	0.34%	0.20%	0.09%	0.95%	0.33%	0.10%	0.28%	0.12%	0.43%	0.24%	0.0%	0.0%	0.24%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4557	85	94	138	71	48	103	67	119	91	107	86	121	118	125	102	94	110	123	130	117	142	54	93	65	50	39	92	135	43	117	91	114	137	124	90	154	125	146	138	81	119	120	113	28	56	42					
		10.90%	8.93%	9.69%	11.52%	9.84%	6.75%	11.12%	7.69%	10.96%	10.02%	11.35%	9.67%	14.06%	10.59%	10.92%	8.84%	8.51%	9.25%	10.49%	10.35%	10.18%	10.47%	11.68%	9.28%	17.85%	12.56%	7.89%	10.15%	12.46%	7.32%	11.17%	8.79%	10.56%	13.51%	10.76%	9.24%	13.86%	14.84%	12.15%	15.06%	11.52%	15.17%	13.00%	13.56%	10.40%	10.93%	10.09%					
																																																					
41	Против всех	4229	103	105	132	79	62	79	85	115	82	71	82	56	86	122	98	125	136	131	123	105	177	44	121	26	36	51	108	83	86	137	119	127	99	149	115	103	72	136	70	60	78	97	75	11	39	33					
		10.12%	10.83%	10.82%	11.02%	10.95%	8.72%	8.53%	9.75%	10.59%	9.03%	7.53%	9.22%	6.51%	7.71%	10.66%	8.49%	11.32%	11.44%	11.17%	9.80%	9.13%	13.06%	9.52%	12.07%	7.14%	9.04%	10.32%	11.92%	7.66%	14.65%	13.08%	11.49%	11.77%	9.76%	12.93%	11.81%	9.27%	8.55%	11.32%	7.64%	8.53%	9.94%	10.50%	9.00%	4.08%	7.61%	7.93%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
