Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																					
Дата голосования: 02.12.2007																																																					
																																																					
Наименование Избирательной комиссии:    Ужурская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
		Сумма	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2147	УИК №2148	УИК №2149	УИК №2150					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	175	30	8	2	14	18	27	6	6	5	7	1	0	1	3	3	0	0	1	1	1	1	0	3	2	0	0	0	1	1	0	1	0	0	9	2	0	2	1	7	0	2	5	0	0	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	185	12	3	5	8	2	4	3	8	1	2	1	3	0	4	1	1	2	3	1	4	0	1	3	7	2	1	0	5	1	1	3	2	1	0	6	4	3	3	1	1	2	66	0	2	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	219	0	12	8	1	2	0	9	14	15	3	4	5	3	1	12	6	4	4	3	3	3	4	2	13	5	4	5	9	3	5	9	4	5	0	2	4	3	4	3	4	2	5	4	4	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	1.Политическая партия «Аграрная партия России»	476	41	13	4	8	16	15	14	5	8	17	9	20	4	39	31	10	3	11	0	0	11	14	24	25	11	0	2	17	1	7	7	2	5	8	4	9	11	1	21	2	1	17	1	0	7	0					
		3.27%	2.94%	2.01%	1.18%	1.46%	2.82%	1.83%	2.57%	0.84%	1.20%	2.76%	4.50%	4.56%	3.45%	8.72%	4.81%	7.46%	2.88%	5.70%	0.00%	0.00%	7.53%	12.73%	12.57%	4.19%	7.05%	0.00%	1.33%	4.15%	1.18%	5.00%	1.81%	1.63%	2.82%	3.35%	3.92%	9.38%	4.42%	0.52%	3.43%	1.40%	1.09%	3.37%	1.04%	0.00%	6.67%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	61	9	2	1	3	5	12	1	1	4	2	0	1	1	1	1	0	0	2	0	0	0	1	0	2	1	1	0	1	0	0	2	0	0	1	1	0	1	0	2	0	0	2	0	0	0	0					
		0.42%	0.65%	0.31%	0.30%	0.55%	0.88%	1.47%	0.18%	0.17%	0.60%	0.32%	0.00%	0.23%	0.86%	0.22%	0.16%	0.00%	0.00%	1.04%	0.00%	0.00%	0.00%	0.91%	0.00%	0.34%	0.64%	1.41%	0.00%	0.24%	0.00%	0.00%	0.52%	0.00%	0.00%	0.42%	0.98%	0.00%	0.40%	0.00%	0.33%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	7	0	1	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.05%	0.00%	0.15%	0.00%	0.00%	0.18%	0.12%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.75%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1629	196	67	33	101	85	97	70	57	71	68	21	26	13	45	69	2	13	18	4	7	11	16	7	57	6	3	16	43	3	16	52	9	19	22	10	15	21	14	60	17	12	112	3	10	9	3					
		11.20%	14.07%	10.34%	9.76%	18.40%	14.96%	11.84%	12.87%	9.60%	10.69%	11.04%	10.50%	5.92%	11.21%	10.07%	10.71%	1.49%	12.50%	9.33%	3.42%	7.37%	7.53%	14.55%	3.66%	9.56%	3.85%	4.23%	10.67%	10.49%	3.53%	11.43%	13.44%	7.32%	10.73%	9.21%	9.80%	15.63%	8.43%	7.33%	9.79%	11.89%	13.04%	22.22%	3.13%	10.87%	8.57%	5.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	61	15	7	2	4	4	5	1	2	0	0	0	2	0	2	3	0	0	0	0	0	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0					
		0.42%	1.08%	1.08%	0.59%	0.73%	0.70%	0.61%	0.18%	0.34%	0.00%	0.00%	0.00%	0.46%	0.00%	0.45%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.64%	0.00%	1.33%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.59%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	2	0	0	2	0	1	0	0	1	1	0	0	0	1	1	2	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0					
		0.12%	0.14%	0.00%	0.00%	0.36%	0.00%	0.12%	0.00%	0.00%	0.15%	0.16%	0.00%	0.00%	0.00%	0.22%	0.16%	1.49%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.40%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1585	176	82	54	68	63	105	75	73	67	67	11	30	6	36	66	18	6	21	3	5	12	15	10	77	19	10	19	30	25	26	27	18	24	28	6	14	22	15	55	12	15	40	5	12	9	8					
		10.90%	12.63%	12.65%	15.98%	12.39%	11.09%	12.82%	13.79%	12.29%	10.09%	10.88%	5.50%	6.83%	5.17%	8.05%	10.25%	13.43%	5.77%	10.88%	2.56%	5.26%	8.22%	13.64%	5.24%	12.92%	12.18%	14.08%	12.67%	7.32%	29.41%	18.57%	6.98%	14.63%	13.56%	11.72%	5.88%	14.58%	8.84%	7.85%	8.97%	8.39%	16.30%	7.94%	5.21%	13.04%	8.57%	14.55%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	748	96	44	20	31	35	57	37	45	48	26	5	18	0	17	38	4	1	2	1	5	3	4	0	23	5	1	3	22	3	6	18	1	6	6	2	3	9	4	26	3	1	56	3	5	2	3					
		5.14%	6.89%	6.79%	5.92%	5.65%	6.16%	6.96%	6.80%	7.58%	7.23%	4.22%	2.50%	4.10%	0.00%	3.80%	5.90%	2.99%	0.96%	1.04%	0.85%	5.26%	2.05%	3.64%	0.00%	3.86%	3.21%	1.41%	2.00%	5.37%	3.53%	4.29%	4.65%	0.81%	3.39%	2.51%	1.96%	3.13%	3.61%	2.09%	4.24%	2.10%	1.09%	11.11%	3.13%	5.43%	1.90%	5.45%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	8	7	1	7	1	5	3	3	1	1	0	0	1	2	1	1	2	0	1	0	1	0	3	2	2	1	2	3	0	1	2	1	4	0	0	2	2	1	4	0	1	6	0	2	0	1					
		0.59%	0.57%	1.08%	0.30%	1.28%	0.18%	0.61%	0.55%	0.51%	0.15%	0.16%	0.00%	0.00%	0.86%	0.45%	0.16%	0.75%	1.92%	0.00%	0.85%	0.00%	0.68%	0.00%	1.57%	0.34%	1.28%	1.41%	1.33%	0.73%	0.00%	0.71%	0.52%	0.81%	2.26%	0.00%	0.00%	2.08%	0.80%	0.52%	0.65%	0.00%	1.09%	1.19%	0.00%	2.17%	0.00%	1.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9702	826	419	221	322	354	515	341	399	455	425	154	342	88	303	425	96	75	136	108	78	105	57	145	389	110	55	101	286	52	84	276	92	117	170	78	53	176	156	434	104	59	259	83	63	76	40					
		66.72%	59.30%	64.66%	65.38%	58.65%	62.32%	62.88%	62.68%	67.17%	68.52%	68.99%	77.00%	77.90%	75.86%	67.79%	65.99%	71.64%	72.12%	70.47%	92.31%	82.11%	71.92%	51.82%	75.92%	65.27%	70.51%	77.46%	67.33%	69.76%	61.18%	60.00%	71.32%	74.80%	66.10%	71.13%	76.47%	55.21%	70.68%	81.68%	70.80%	72.73%	64.13%	51.39%	86.46%	68.48%	72.38%	72.73%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	34	9	0	0	1	0	3	0	2	4	2	0	0	0	0	3	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0					
		0.23%	0.65%	0.00%	0.00%	0.18%	0.00%	0.37%	0.00%	0.34%	0.60%	0.32%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.68%	0.91%	0.52%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
																																																					
