Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Апатитская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1812	63	48	94	54	38	76	57	96	88	61	54	58	84	89	60	93	65	12	66	129	127	10	80	95	50	65					
		5.98%	5.64%	5.10%	8.37%	5.83%	4.71%	6.79%	4.51%	6.21%	6.52%	4.88%	4.65%	7.32%	6.33%	5.85%	5.01%	6.90%	6.85%	3.30%	4.26%	8.75%	7.01%	2.12%	6.93%	8.24%	5.11%	4.02%					
22	"5. ""За Русь Святую"""	93	0	7	2	4	1	2	5	6	4	7	4	3	7	2	3	4	4	0	4	4	5	3	4	2	2	4					
		0.30%	0.0%	0.74%	0.17%	0.43%	0.12%	0.17%	0.39%	0.38%	0.29%	0.56%	0.34%	0.37%	0.52%	0.13%	0.25%	0.29%	0.42%	0.0%	0.25%	0.27%	0.27%	0.63%	0.34%	0.17%	0.20%	0.24%					
23	"6. ""Объединенная Российская партия ""Русь"""	48	3	1	1	2	1	2	4	4	3	2	1	1	5	0	2	2	1	1	0	3	1	1	3	2	1	1					
		0.15%	0.26%	0.10%	0.08%	0.21%	0.12%	0.17%	0.31%	0.25%	0.22%	0.16%	0.08%	0.12%	0.37%	0.0%	0.16%	0.14%	0.10%	0.27%	0.0%	0.20%	0.05%	0.21%	0.26%	0.17%	0.10%	0.06%					
24	"7. ""Новый курс - Автомобильная Россия"""	277	13	3	3	7	4	12	15	9	10	9	8	7	10	21	18	16	18	2	10	7	16	2	13	10	14	20					
		0.91%	1.16%	0.31%	0.26%	0.75%	0.49%	1.07%	1.18%	0.58%	0.74%	0.72%	0.68%	0.88%	0.75%	1.38%	1.50%	1.18%	1.89%	0.55%	0.64%	0.47%	0.88%	0.42%	1.12%	0.86%	1.43%	1.23%					
25	"8. ""Народно-республиканская партия России"""	62	0	4	1	1	1	8	0	4	4	1	1	0	1	0	3	8	2	3	4	5	4	0	2	2	0	3					
		0.20%	0.0%	0.42%	0.08%	0.10%	0.12%	0.71%	0.0%	0.25%	0.29%	0.08%	0.08%	0.0%	0.07%	0.0%	0.25%	0.59%	0.21%	0.82%	0.25%	0.33%	0.22%	0.0%	0.17%	0.17%	0.0%	0.18%					
26	"9. ""Российская экологическая партия ""Зеленые"""	109	4	2	3	4	7	5	10	3	10	1	2	2	4	4	5	6	4	2	1	5	5	2	4	6	4	4					
		0.35%	0.35%	0.21%	0.26%	0.43%	0.86%	0.44%	0.79%	0.19%	0.74%	0.08%	0.17%	0.25%	0.30%	0.26%	0.41%	0.44%	0.42%	0.55%	0.06%	0.33%	0.27%	0.42%	0.34%	0.52%	0.40%	0.24%					
27	"10. ""Аграрная партия России"""	435	21	13	14	14	5	18	16	19	25	14	14	13	20	28	18	18	10	6	38	18	23	5	19	18	13	15					
		1.43%	1.88%	1.38%	1.24%	1.51%	0.62%	1.60%	1.26%	1.22%	1.85%	1.12%	1.20%	1.64%	1.50%	1.84%	1.50%	1.33%	1.05%	1.65%	2.45%	1.22%	1.27%	1.06%	1.64%	1.56%	1.32%	0.92%					
28	"11. ""Истинные патриоты России"""	13	0	1	0	1	0	0	1	0	0	0	0	0	1	1	1	1	0	1	0	0	1	3	0	1	0	0					
		0.04%	0.0%	0.10%	0.0%	0.10%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.07%	0.06%	0.08%	0.07%	0.0%	0.27%	0.0%	0.0%	0.05%	0.63%	0.0%	0.08%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	362	12	17	16	17	10	19	10	19	12	10	12	6	13	17	17	12	10	2	23	17	25	7	14	19	7	19					
		1.19%	1.07%	1.80%	1.42%	1.83%	1.24%	1.69%	0.79%	1.22%	0.89%	0.80%	1.03%	0.75%	0.97%	1.11%	1.42%	0.89%	1.05%	0.55%	1.48%	1.15%	1.38%	1.48%	1.21%	1.64%	0.71%	1.17%					
30	"13. ""Демократическая партия России"""	61	1	1	1	2	1	5	0	2	3	2	4	4	1	1	3	1	1	1	4	4	5	1	2	1	3	7					
		0.20%	0.08%	0.10%	0.08%	0.21%	0.12%	0.44%	0.0%	0.12%	0.22%	0.16%	0.34%	0.50%	0.07%	0.06%	0.25%	0.07%	0.10%	0.27%	0.25%	0.27%	0.27%	0.21%	0.17%	0.08%	0.30%	0.43%					
31	"14. ""Великая Россия - Евразийский Союз"""	33	2	2	1	1	0	2	0	2	2	1	1	0	3	1	2	1	0	4	1	3	1	0	1	2	0	0					
		0.10%	0.17%	0.21%	0.08%	0.10%	0.0%	0.17%	0.0%	0.12%	0.14%	0.08%	0.08%	0.0%	0.22%	0.06%	0.16%	0.07%	0.0%	1.10%	0.06%	0.20%	0.05%	0.0%	0.08%	0.17%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	45	3	0	2	1	2	2	3	0	1	1	2	1	1	3	1	1	3	2	5	1	4	0	2	3	0	1					
		0.14%	0.26%	0.0%	0.17%	0.10%	0.24%	0.17%	0.23%	0.0%	0.07%	0.08%	0.17%	0.12%	0.07%	0.19%	0.08%	0.07%	0.31%	0.55%	0.32%	0.06%	0.22%	0.0%	0.17%	0.26%	0.0%	0.06%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2781	95	84	108	88	77	103	112	150	111	89	99	64	106	157	102	141	95	8	114	178	190	14	122	124	83	167					
		9.18%	8.51%	8.92%	9.61%	9.51%	9.55%	9.20%	8.86%	9.70%	8.23%	7.13%	8.52%	8.08%	7.98%	10.32%	8.52%	10.47%	10.02%	2.20%	7.35%	12.07%	10.49%	2.97%	10.58%	10.76%	8.48%	10.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	48	1	4	1	0	0	3	0	3	0	0	2	2	1	4	3	1	3	3	1	2	0	0	5	2	4	3					
		0.15%	0.08%	0.42%	0.08%	0.0%	0.0%	0.26%	0.0%	0.19%	0.0%	0.0%	0.17%	0.25%	0.07%	0.26%	0.25%	0.07%	0.31%	0.82%	0.06%	0.13%	0.0%	0.0%	0.43%	0.17%	0.40%	0.18%					
35	"18. ""ЛДПР"""	4583	171	130	153	119	103	152	189	240	199	191	167	100	222	228	190	201	134	105	299	201	247	125	175	118	171	253					
		15.13%	15.32%	13.81%	13.62%	12.86%	12.77%	13.58%	14.96%	15.53%	14.76%	15.30%	14.38%	12.62%	16.72%	14.99%	15.88%	14.93%	14.13%	28.92%	19.30%	13.63%	13.64%	26.53%	15.17%	10.24%	17.48%	15.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	528	22	21	19	20	18	12	21	26	28	19	17	19	29	22	19	30	14	4	28	28	24	6	23	21	19	19					
		1.74%	1.97%	2.23%	1.69%	2.16%	2.23%	1.07%	1.66%	1.68%	2.07%	1.52%	1.46%	2.39%	2.18%	1.44%	1.58%	2.22%	1.47%	1.10%	1.80%	1.89%	1.32%	1.27%	1.99%	1.82%	1.94%	1.17%					
37	"20. ""Политическая партия ""Единая Россия"""	11589	384	328	374	359	333	429	542	580	514	546	499	319	498	570	455	465	344	107	692	517	680	193	402	401	431	627					
		38.26%	34.40%	34.85%	33.30%	38.81%	41.31%	38.33%	42.91%	37.54%	38.13%	43.75%	42.98%	40.27%	37.52%	37.5%	38.04%	34.54%	36.28%	29.47%	44.67%	35.07%	37.56%	40.97%	34.86%	34.80%	44.06%	38.79%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	2	2	0	0	0	2	2	1	2	0	3	0	1	3	7	3	1	3	1	3	3	1	3	2	3	2					
		0.16%	0.17%	0.21%	0.0%	0.0%	0.0%	0.17%	0.15%	0.06%	0.14%	0.0%	0.25%	0.0%	0.07%	0.19%	0.58%	0.22%	0.10%	0.82%	0.06%	0.20%	0.16%	0.21%	0.26%	0.17%	0.30%	0.12%					
39	"22. ""Развитие предпринимательства"""	85	0	2	10	2	2	1	2	1	3	1	3	3	4	3	6	1	6	3	11	3	4	2	4	5	0	3					
		0.28%	0.0%	0.21%	0.89%	0.21%	0.24%	0.08%	0.15%	0.06%	0.22%	0.08%	0.25%	0.37%	0.30%	0.19%	0.50%	0.07%	0.63%	0.82%	0.71%	0.20%	0.22%	0.42%	0.34%	0.43%	0.0%	0.18%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	3034	127	122	138	106	83	122	121	177	128	140	117	64	121	135	121	166	115	14	122	125	174	29	116	123	69	159					
		10.01%	11.37%	12.96%	12.28%	11.45%	10.29%	10.90%	9.58%	11.45%	9.49%	11.21%	10.07%	8.08%	9.11%	8.88%	10.11%	12.33%	12.13%	3.85%	7.87%	8.48%	9.61%	6.15%	10.06%	10.67%	7.05%	9.83%					
																																	
41	Против всех	1424	63	33	59	30	42	47	53	81	83	40	46	37	66	74	58	52	31	49	35	87	95	28	51	43	46	95					
		4.70%	5.64%	3.50%	5.25%	3.24%	5.21%	4.20%	4.19%	5.24%	6.15%	3.20%	3.96%	4.67%	4.97%	4.86%	4.84%	3.86%	3.27%	13.49%	2.25%	5.90%	5.24%	5.94%	4.42%	3.73%	4.70%	5.87%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
