Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																								
Дата голосования: 07.12.2003 0:00:00																								
																								
Наименование Избирательной комиссии:    Кетченеровская																								
																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																								
																								
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113					
		0.31%	0.65%	0.75%	0.0%	0.24%	0.45%	0.59%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.37%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	32	4	4	6	3	1	1	3	0	2	0	3	0	0	4	0	1	0					
		0.66%	1.30%	1.51%	1.73%	0.72%	0.45%	0.59%	0.90%	0.0%	0.60%	0.0%	0.80%	0.0%	0.0%	0.93%	0.0%	0.19%	0.0%					
30	"13. ""Демократическая партия России"""	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0					
		0.08%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.23%	1.53%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	3	5	2	3	4	0	1	0	1	3	0	0	1	1	1	2	1					
		0.58%	0.98%	1.89%	0.57%	0.72%	1.80%	0.0%	0.30%	0.0%	0.30%	3.61%	0.0%	0.0%	0.47%	0.23%	1.53%	0.39%	0.25%					
32	"15. ""Партия СЛОН"""	8	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	2	2					
		0.16%	0.0%	0.0%	0.57%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.39%	0.51%					
33	"16. ""Родина"" (народно-патриотический союз)"""	97	8	6	9	7	5	5	4	0	6	0	8	8	0	7	4	15	5					
		2.02%	2.61%	2.27%	2.60%	1.69%	2.25%	2.95%	1.20%	0.0%	1.80%	0.0%	2.15%	3.80%	0.0%	1.64%	6.15%	2.94%	1.28%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	6	6	2	3	3	1	4	0	10	1	2	4	3	7	2	9	2					
		1.35%	1.96%	2.27%	0.57%	0.72%	1.35%	0.59%	1.20%	0.0%	3.00%	1.20%	0.53%	1.90%	1.43%	1.64%	3.07%	1.76%	0.51%					
35	"18. ""ЛДПР"""	78	7	3	5	14	10	3	3	0	0	1	6	2	2	7	2	9	4					
		1.63%	2.28%	1.13%	1.44%	3.38%	4.50%	1.77%	0.90%	0.0%	0.0%	1.20%	1.61%	0.95%	0.95%	1.64%	3.07%	1.76%	1.02%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	91	10	16	8	13	4	0	8	2	1	1	6	0	3	8	1	8	2					
		1.90%	3.26%	6.06%	2.31%	3.14%	1.80%	0.0%	2.40%	1.47%	0.30%	1.20%	1.61%	0.0%	1.43%	1.87%	1.53%	1.57%	0.51%					
37	"20. ""Политическая партия ""Единая Россия"""	2792	153	122	196	254	87	97	179	110	221	58	202	146	154	208	35	328	242					
		58.36%	50.0%	46.21%	56.81%	61.50%	39.18%	57.39%	53.75%	80.88%	66.36%	69.87%	54.30%	69.52%	73.68%	48.82%	53.84%	64.44%	62.21%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	0	1	0	0	35	1	1	0	0	0	0	0	1	0	0	1	0					
		0.83%	0.0%	0.37%	0.0%	0.0%	15.76%	0.59%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	24	1	0	1	0	14	0	2	0	0	0	3	1	0	1	0	1	0					
		0.50%	0.32%	0.0%	0.28%	0.0%	6.30%	0.0%	0.60%	0.0%	0.0%	0.0%	0.80%	0.47%	0.0%	0.23%	0.0%	0.19%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	507	35	37	41	48	0	7	39	5	31	5	56	10	19	68	7	63	36					
		10.59%	11.43%	14.01%	11.88%	11.62%	0.0%	4.14%	11.71%	3.67%	9.30%	6.02%	15.05%	4.76%	9.09%	15.96%	10.76%	12.37%	9.25%					
																								
41	Против всех	150	9	11	18	22	0	9	9	0	7	0	9	5	0	18	3	19	11					
		3.13%	2.94%	4.16%	5.21%	5.32%	0.0%	5.32%	2.70%	0.0%	2.10%	0.0%	2.41%	2.38%	0.0%	4.22%	4.61%	3.73%	2.82%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
