8	Число бюллетеней в стационарных ящиках для голосования	52891	1150	742	1050	1739	1840	1797	1413	1721	1578	1304	175	882	1369	313	788	638	127	691	744	103	1204	669	1080	706	419	806	187	1284	304	967	619	183	268	149	46	1571	1070	327	325	162	1378	1293	265	1160	227	1589	1620	1535	858	1354	934	477	408	1152	124	780	1115	667	146	176	800	210	597	259	926	223	108									
9	Число недействительных избирательных бюллетеней	723	16	8	14	18	19	31	30	16	16	30	6	15	12	3	12	7	1	17	12	0	6	6	24	5	5	10	1	12	4	14	12	2	2	9	0	32	12	3	6	1	17	8	2	13	1	29	32	20	10	19	7	2	5	15	0	11	12	11	2	1	27	4	16	1	9	0	0									
10	Число действительных избирательных бюллетеней	54988	1174	746	1081	1762	1859	1916	1408	1731	1577	1343	212	942	1397	335	947	704	179	742	785	110	1276	673	1110	745	426	827	220	1394	360	973	637	195	285	150	56	1591	1118	356	331	174	1467	1374	288	1193	256	1601	1613	1539	909	1358	953	523	477	1144	142	816	1148	700	149	188	845	242	612	264	973	252	115									
11	Число полученных открепительных  удостоверений	1572	45	20	27	30	35	45	30	35	25	50	3	42	30	13	40	20	9	30	25	5	49	35	27	20	5	50	10	60	10	17	14	3	5	2	2	90	23	9	9	20	35	30	10	35	10	25	29	23	23	29	20	12	8	35	3	30	47	17	7	6	31	10	25	15	25	10	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1470	43	20	24	30	29	37	30	31	24	50	3	39	30	11	38	15	9	25	25	4	46	33	27	20	5	50	10	60	10	15	14	3	5	2	0	90	23	9	8	17	34	27	10	35	5	25	29	23	18	29	15	9	8	35	1	26	43	14	7	6	27	9	23	13	25	8	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1214	31	21	25	23	20	47	31	27	21	9	4	16	25	13	73	15	1	10	20	5	31	18	14	18	14	28	14	61	14	11	9	7	17	3	11	40	15	9	15	9	14	20	7	20	5	13	29	26	15	19	35	8	12	25	2	24	11	17	4	5	14	5	20	20	33	13	3									
14	Число неиспользованных открепительных удостоверений	102	2	0	3	0	6	8	0	4	1	0	0	3	0	2	2	5	0	5	0	1	3	2	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	1	3	1	3	0	0	5	0	0	0	5	0	5	3	0	0	2	4	4	3	0	0	4	1	2	2	0	2	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	94	0	0	3	1	2	1	2	1	3	3	0	3	3	1	1	1	0	0	0	0	4	1	1	3	0	2	2	0	0	2	0	1	0	2	0	3	3	4	0	0	1	1	0	2	0	5	0	3	1	3	5	4	4	0	0	2	0	2	0	0	3	0	2	0	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																														
19	Жириновский Владимир Вольфович	4678	104	61	86	94	99	93	94	90	81	129	16	106	136	39	81	69	17	74	68	8	97	56	98	49	43	84	30	150	32	89	47	18	24	26	6	157	76	36	35	17	135	131	33	70	25	145	142	169	101	131	65	57	57	91	10	96	93	62	8	21	84	30	77	16	85	19	10									
		8.40%	8.74%	8.09%	7.85%	5.28%	5.27%	4.78%	6.54%	5.15%	5.08%	9.40%	7.34%	11.08%	9.65%	11.54%	8.45%	9.70%	9.44%	9.75%	8.53%	7.27%	7.57%	8.25%	8.64%	6.53%	9.98%	10.04%	13.57%	10.67%	8.79%	9.02%	7.24%	9.14%	8.36%	16.35%	10.71%	9.67%	6.73%	10.03%	10.39%	9.71%	9.10%	9.48%	11.38%	5.80%	9.73%	8.90%	8.63%	10.84%	10.99%	9.51%	6.77%	10.86%	11.83%	7.85%	7.04%	11.61%	8.02%	8.72%	5.30%	11.11%	9.63%	12.20%	12.26%	6.04%	8.66%	7.54%	8.70%									
20	Зюганов Геннадий Андреевич	12320	281	151	279	519	577	440	405	570	397	290	43	214	335	68	152	144	34	158	189	24	214	94	243	159	103	157	22	307	73	173	157	30	43	13	11	371	276	87	63	58	339	279	57	186	58	356	356	388	197	310	234	83	102	95	18	163	229	127	26	33	169	47	101	48	264	79	52									
		22.11%	23.61%	20.03%	25.48%	29.16%	30.72%	22.60%	28.16%	32.63%	24.92%	21.12%	19.72%	22.36%	23.78%	20.12%	15.85%	20.25%	18.89%	20.82%	23.71%	21.82%	16.69%	13.84%	21.43%	21.20%	23.90%	18.76%	9.95%	21.83%	20.05%	17.53%	24.19%	15.23%	14.98%	8.18%	19.64%	22.86%	24.42%	24.23%	18.69%	33.14%	22.84%	20.19%	19.66%	15.42%	22.57%	21.84%	21.64%	24.89%	21.44%	22.51%	24.38%	15.81%	21.16%	8.20%	12.68%	19.71%	19.74%	17.86%	17.22%	17.46%	19.38%	19.11%	16.08%	18.11%	26.88%	31.35%	45.22%									
21	Миронов Сергей Михайлович	1312	31	17	25	71	68	54	56	57	42	25	2	27	42	6	29	20	4	17	17	1	39	21	16	23	7	11	4	25	4	18	12	6	7	1	0	32	22	7	2	3	35	34	2	24	4	38	39	31	19	42	35	10	9	12	5	17	24	8	2	4	14	1	6	7	14	5	0									
		2.36%	2.61%	2.25%	2.28%	3.99%	3.62%	2.77%	3.89%	3.26%	2.64%	1.82%	0.92%	2.82%	2.98%	1.78%	3.02%	2.81%	2.22%	2.24%	2.13%	0.91%	3.04%	3.09%	1.41%	3.07%	1.62%	1.31%	1.81%	1.78%	1.10%	1.82%	1.85%	3.05%	2.44%	0.63%	0.00%	1.97%	1.95%	1.95%	0.59%	1.71%	2.36%	2.46%	0.69%	1.99%	1.56%	2.33%	2.37%	1.99%	2.07%	3.05%	3.65%	1.90%	1.87%	1.04%	3.52%	2.06%	2.07%	1.13%	1.32%	2.12%	1.61%	0.41%	0.96%	2.64%	1.43%	1.98%	0.00%									
22	Прохоров Михаил Дмитриевич	4505	99	90	60	263	284	346	203	254	282	73	20	57	97	23	53	25	4	50	71	7	135	41	65	59	16	67	9	119	15	60	30	1	19	10	4	101	66	13	25	7	75	82	16	102	17	86	116	92	35	126	123	26	15	57	6	32	75	25	3	9	27	6	29	33	61	4	4									
		8.09%	8.32%	11.94%	5.48%	14.78%	15.12%	17.77%	14.12%	14.54%	17.70%	5.32%	9.17%	5.96%	6.88%	6.80%	5.53%	3.52%	2.22%	6.59%	8.91%	6.36%	10.53%	6.04%	5.73%	7.87%	3.71%	8.00%	4.07%	8.46%	4.12%	6.08%	4.62%	0.51%	6.62%	6.29%	7.14%	6.22%	5.84%	3.62%	7.42%	4.00%	5.05%	5.93%	5.52%	8.46%	6.61%	5.28%	7.05%	5.90%	3.81%	9.15%	12.81%	4.95%	3.11%	4.92%	4.23%	3.87%	6.47%	3.52%	1.99%	4.76%	3.10%	2.44%	4.62%	12.45%	6.21%	1.59%	3.48%									
23	Путин Владимир Владимирович	32173	659	427	631	815	831	983	650	760	775	826	131	538	787	199	632	446	120	443	440	70	791	461	688	455	257	508	155	793	236	633	391	140	192	100	35	930	678	213	206	89	883	848	180	811	152	976	960	859	557	749	496	347	294	889	103	508	727	478	110	121	551	158	399	160	549	145	49									
		57.75%	55.38%	56.63%	57.63%	45.79%	44.25%	50.49%	45.20%	43.50%	48.65%	60.16%	60.09%	56.22%	55.86%	58.88%	65.90%	62.73%	66.67%	58.37%	55.21%	63.64%	61.70%	67.89%	60.67%	60.67%	59.63%	60.69%	70.14%	56.40%	64.84%	64.13%	60.25%	71.07%	66.90%	62.89%	62.50%	57.30%	60.00%	59.33%	61.13%	50.86%	59.50%	61.36%	62.07%	67.25%	59.14%	59.88%	58.36%	55.10%	60.61%	54.39%	51.67%	66.10%	60.99%	76.70%	72.54%	61.43%	62.67%	67.23%	72.85%	64.02%	63.19%	64.23%	63.54%	60.38%	55.91%	57.54%	42.61%									
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
