7	Число избирательных бюллетеней в переносных ящиках для голосования	2421	44	38	60	77	7	86	43	19	87	28	6	73	75	17	53	9	22	38	5	23	29	18	21	20	95	28	33	25	69	31	31	5	21	41	3	17	19	18	33	8	26	12	134	24	38	42	11	29	24	83	29	51	56	42	8	8	66	35	30	12	6	17	64	0	46	16	31	35	30	10	14	17									
8	Число бюллетеней в стационарных ящиках для голосования	61789	1021	1259	1351	379	329	793	632	137	985	244	102	1404	1649	335	1204	231	1435	940	106	1408	1306	1464	1199	1358	1274	1256	1185	1190	1201	928	646	178	291	122	780	1309	1071	900	1339	871	1263	501	1356	798	1234	1084	423	637	217	1378	303	1597	1393	422	312	193	1468	648	910	189	208	553	801	771	399	117	208	1328	1241	684	1493	1848									
9	Число недействительных избирательных бюллетеней	892	27	24	26	9	6	13	13	3	12	1	1	19	21	0	12	5	11	13	3	16	15	18	16	9	15	32	23	25	16	9	17	0	3	3	11	20	14	7	16	8	17	0	29	12	36	18	3	10	5	12	1	22	17	11	4	2	24	4	13	5	5	10	10	10	3	0	3	11	35	8	19	21									
10	Число действительных избирательных бюллетеней	63318	1038	1273	1385	447	330	866	662	153	1060	271	107	1458	1703	352	1245	235	1446	965	108	1415	1320	1464	1204	1369	1354	1252	1195	1190	1254	950	660	183	309	160	772	1306	1076	911	1356	871	1272	513	1461	810	1236	1108	431	656	236	1449	331	1626	1432	453	316	199	1510	679	927	196	209	560	855	761	442	133	236	1352	1236	686	1488	1844									
11	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																			
13	Бабурин Сергей Николаевич	379	7	7	5	5	3	3	4	1	1	2	0	4	14	0	5	1	12	7	0	18	13	13	5	8	15	5	8	7	9	4	2	0	2	1	4	9	5	1	9	4	9	0	12	0	2	11	1	5	2	6	1	16	9	1	2	2	12	4	2	2	1	2	8	4	5	2	0	8	4	8	6	9									
		0.59%	0.66%	0.54%	0.35%	1.10%	0.89%	0.34%	0.59%	0.64%	0.09%	0.74%	0.00%	0.27%	0.81%	0.00%	0.40%	0.42%	0.82%	0.72%	0.00%	1.26%	0.97%	0.88%	0.41%	0.58%	1.10%	0.39%	0.66%	0.58%	0.71%	0.42%	0.30%	0.00%	0.64%	0.61%	0.51%	0.68%	0.46%	0.11%	0.66%	0.46%	0.70%	0.00%	0.81%	0.00%	0.16%	0.98%	0.23%	0.75%	0.83%	0.41%	0.30%	0.97%	0.62%	0.22%	0.63%	0.99%	0.78%	0.59%	0.21%	0.99%	0.47%	0.35%	0.92%	0.52%	1.12%	1.50%	0.00%	0.59%	0.31%	1.15%	0.40%	0.48%									
14	Грудинин Павел Николаевич	11129	200	240	171	92	61	98	85	22	178	34	15	275	328	74	219	28	301	172	15	307	295	301	276	324	277	194	153	193	195	139	97	40	50	6	135	224	199	148	286	206	221	100	232	144	190	205	56	92	34	294	55	305	229	63	48	37	223	110	128	17	31	75	94	74	55	11	23	326	178	133	341	352									
		17.33%	18.78%	18.50%	12.12%	20.18%	18.15%	11.15%	12.59%	14.10%	16.60%	12.50%	13.89%	18.62%	19.03%	21.02%	17.42%	11.67%	20.66%	17.59%	13.51%	21.45%	22.10%	20.31%	22.62%	23.51%	20.23%	15.11%	12.56%	15.88%	15.35%	14.49%	14.33%	21.86%	16.03%	3.68%	17.24%	16.89%	18.26%	16.12%	20.85%	23.44%	17.15%	19.49%	15.57%	17.52%	14.94%	18.21%	12.90%	13.81%	14.11%	20.12%	16.57%	18.51%	15.80%	13.58%	15.00%	18.41%	14.54%	16.11%	13.62%	8.46%	14.49%	13.16%	10.87%	9.60%	12.36%	8.27%	9.62%	23.92%	14.00%	19.16%	22.63%	18.87%									
15	Жириновский Владимир Вольфович	3940	70	100	109	17	25	71	66	18	69	18	5	96	129	24	68	15	88	56	9	61	63	58	48	57	46	77	81	80	79	64	38	19	42	16	28	90	63	63	69	40	75	13	90	47	95	63	42	61	21	109	24	102	88	38	18	12	118	48	63	23	17	49	65	56	41	11	11	55	67	31	72	80									
		6.14%	6.57%	7.71%	7.73%	3.73%	7.44%	8.08%	9.78%	11.54%	6.44%	6.62%	4.63%	6.50%	7.48%	6.82%	5.41%	6.25%	6.04%	5.73%	8.11%	4.26%	4.72%	3.91%	3.93%	4.14%	3.36%	5.99%	6.65%	6.58%	6.22%	6.67%	5.61%	10.38%	13.46%	9.82%	3.58%	6.79%	5.78%	6.86%	5.03%	4.55%	5.82%	2.53%	6.04%	5.72%	7.47%	5.60%	9.68%	9.16%	8.71%	7.46%	7.23%	6.19%	6.07%	8.19%	5.63%	5.97%	7.69%	7.03%	6.70%	11.44%	7.94%	8.60%	7.51%	7.26%	9.21%	8.27%	4.60%	4.04%	5.27%	4.47%	4.78%	4.29%									
16	Путин Владимир Владимирович	45558	731	886	1066	299	230	678	490	108	789	206	86	1039	1187	251	927	183	997	687	84	926	869	1006	812	885	936	946	923	870	938	716	502	119	208	132	552	939	777	676	945	579	943	375	1061	575	909	786	322	482	170	1002	244	1149	1072	337	237	147	1133	499	714	149	150	431	675	603	327	106	199	883	940	486	980	1292									
		70.95%	68.64%	68.31%	75.55%	65.57%	68.45%	77.13%	72.59%	69.23%	73.60%	75.74%	79.63%	70.35%	68.85%	71.31%	73.75%	76.25%	68.43%	70.25%	75.68%	64.71%	65.09%	67.88%	66.56%	64.22%	68.37%	73.68%	75.78%	71.60%	73.86%	74.66%	74.15%	65.03%	66.67%	80.98%	70.50%	70.81%	71.28%	73.64%	68.88%	65.87%	73.16%	73.10%	71.21%	69.95%	71.46%	69.80%	74.19%	72.37%	70.54%	68.58%	73.49%	69.72%	73.98%	72.63%	74.06%	73.13%	73.86%	73.06%	75.96%	74.13%	70.09%	75.61%	78.03%	78.21%	73.48%	79.70%	83.26%	64.78%	73.96%	70.03%	65.03%	69.28%									
17	Собчак Ксения Анатольевна	928	5	15	9	17	1	4	3	0	12	5	1	12	19	1	12	3	23	25	0	38	28	45	22	39	29	11	11	14	13	17	10	3	2	2	26	20	12	10	15	18	11	17	34	16	17	20	1	8	4	15	2	20	16	5	3	0	9	7	8	1	4	1	6	11	3	1	1	24	15	13	37	46									
		1.45%	0.47%	1.16%	0.64%	3.73%	0.30%	0.46%	0.44%	0.00%	1.12%	1.84%	0.93%	0.81%	1.10%	0.28%	0.95%	1.25%	1.58%	2.56%	0.00%	2.66%	2.10%	3.04%	1.80%	2.83%	2.12%	0.86%	0.90%	1.15%	1.02%	1.77%	1.48%	1.64%	0.64%	1.23%	3.32%	1.51%	1.10%	1.09%	1.09%	2.05%	0.85%	3.31%	2.28%	1.95%	1.34%	1.78%	0.23%	1.20%	1.66%	1.03%	0.60%	1.21%	1.10%	1.08%	0.94%	0.00%	0.59%	1.02%	0.85%	0.50%	1.87%	0.18%	0.69%	1.43%	0.67%	0.75%	0.42%	1.76%	1.18%	1.87%	2.46%	2.47%									
18	Сурайкин Максим Александрович	366	7	7	10	3	8	6	9	3	7	2	0	15	7	0	1	2	5	6	0	5	11	4	6	12	4	9	6	9	5	5	3	0	2	0	6	8	6	4	12	4	5	1	8	3	6	5	3	4	0	7	1	11	9	5	4	0	11	2	3	0	6	1	2	3	3	1	2	4	11	2	11	13									
		0.57%	0.66%	0.54%	0.71%	0.66%	2.38%	0.68%	1.33%	1.92%	0.65%	0.74%	0.00%	1.02%	0.41%	0.00%	0.08%	0.83%	0.34%	0.61%	0.00%	0.35%	0.82%	0.27%	0.49%	0.87%	0.29%	0.70%	0.49%	0.74%	0.39%	0.52%	0.44%	0.00%	0.64%	0.00%	0.77%	0.60%	0.55%	0.44%	0.87%	0.46%	0.39%	0.19%	0.54%	0.36%	0.47%	0.44%	0.69%	0.60%	0.00%	0.48%	0.30%	0.67%	0.62%	1.08%	1.25%	0.00%	0.72%	0.29%	0.32%	0.00%	2.80%	0.18%	0.23%	0.39%	0.67%	0.75%	0.84%	0.29%	0.87%	0.29%	0.73%	0.70%									
19	Титов Борис Юрьевич	448	10	9	6	5	1	1	3	1	3	2	0	6	14	2	5	2	10	7	0	16	15	19	11	14	16	7	5	7	7	2	4	1	2	2	12	6	5	4	10	11	6	2	11	10	12	8	5	3	3	8	2	8	5	2	1	1	2	5	5	3	0	1	2	3	6	0	0	11	16	5	22	17									
		0.70%	0.94%	0.69%	0.43%	1.10%	0.30%	0.11%	0.44%	0.64%	0.28%	0.74%	0.00%	0.41%	0.81%	0.57%	0.40%	0.83%	0.69%	0.72%	0.00%	1.12%	1.12%	1.28%	0.90%	1.02%	1.17%	0.55%	0.41%	0.58%	0.55%	0.21%	0.59%	0.55%	0.64%	1.23%	1.53%	0.45%	0.46%	0.44%	0.73%	1.25%	0.47%	0.39%	0.74%	1.22%	0.94%	0.71%	1.15%	0.45%	1.24%	0.55%	0.60%	0.49%	0.35%	0.43%	0.31%	0.50%	0.13%	0.73%	0.53%	1.49%	0.00%	0.18%	0.23%	0.39%	1.35%	0.00%	0.00%	0.81%	1.26%	0.72%	1.46%	0.91%									
20	Явлинский Григорий Алексеевич	570	8	9	9	9	1	5	2	0	1	2	0	11	5	0	8	1	10	5	0	44	26	18	24	30	31	3	8	10	8	3	4	1	1	1	9	10	9	5	10	9	2	5	13	15	5	10	1	1	2	8	2	15	4	2	3	0	2	4	4	1	0	0	3	7	2	1	0	41	5	8	19	35									
		0.89%	0.75%	0.69%	0.64%	1.97%	0.30%	0.57%	0.30%	0.00%	0.09%	0.74%	0.00%	0.74%	0.29%	0.00%	0.64%	0.42%	0.69%	0.51%	0.00%	3.07%	1.95%	1.21%	1.97%	2.18%	2.26%	0.23%	0.66%	0.82%	0.63%	0.31%	0.59%	0.55%	0.32%	0.61%	1.15%	0.75%	0.83%	0.54%	0.73%	1.02%	0.16%	0.97%	0.87%	1.82%	0.39%	0.89%	0.23%	0.15%	0.83%	0.55%	0.60%	0.91%	0.28%	0.43%	0.94%	0.00%	0.13%	0.59%	0.43%	0.50%	0.00%	0.00%	0.35%	0.91%	0.45%	0.75%	0.00%	3.01%	0.39%	1.15%	1.26%	1.88%									
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
																																																																																			
