Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Бейская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252					
		0.32%	0.31%	0.00%	0.97%	0.26%	0.00%	1.37%	0.00%	0.90%	0.67%	0.18%	0.92%	0.18%	0.00%	0.35%	0.00%	0.00%	0.87%	0.00%	0.58%	0.00%	0.90%	0.37%	0.00%	0.00%	0.00%	0.38%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0					
		0.10%	0.00%	0.00%	0.00%	0.13%	0.00%	0.68%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.17%	0.23%	0.18%	0.00%	0.00%	0.21%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	893	18	3	2	67	8	9	54	15	2	132	79	73	10	18	9	8	6	5	27	77	49	59	32	10	92	27	2					
		10.20%	5.66%	2.04%	1.94%	8.58%	5.97%	6.16%	8.41%	6.76%	1.34%	11.71%	14.50%	13.37%	15.63%	6.27%	8.65%	5.93%	5.22%	5.43%	7.87%	13.01%	11.09%	10.81%	11.94%	12.66%	18.89%	10.23%	2.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	317	6	0	2	44	4	5	29	3	8	57	20	20	2	6	0	2	1	0	12	25	15	19	7	1	17	11	1					
		3.62%	1.89%	0.00%	1.94%	5.63%	2.99%	3.42%	4.52%	1.35%	5.37%	5.06%	3.67%	3.66%	3.13%	2.09%	0.00%	1.48%	0.87%	0.00%	3.50%	4.22%	3.39%	3.48%	2.61%	1.27%	3.49%	4.17%	1.32%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	387	22	3	2	29	7	4	12	12	5	106	38	27	1	17	3	5	5	10	5	12	28	8	7	2	12	5	0					
		4.42%	6.92%	2.04%	1.94%	3.71%	5.22%	2.74%	1.87%	5.41%	3.36%	9.41%	6.97%	4.95%	1.56%	5.92%	2.88%	3.70%	4.35%	10.87%	1.46%	2.03%	6.33%	1.47%	2.61%	2.53%	2.46%	1.89%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5442	186	82	64	475	96	101	439	165	109	620	265	328	36	197	82	105	74	65	231	381	264	368	159	60	256	184	50					
		62.17%	58.49%	55.78%	62.14%	60.82%	71.64%	69.18%	68.38%	74.32%	73.15%	55.01%	48.62%	60.07%	56.25%	68.64%	78.85%	77.78%	64.35%	70.65%	67.35%	64.36%	59.73%	67.40%	59.33%	75.95%	52.57%	69.70%	65.79%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	37	1	1	2	3	0	2	4	0	0	5	4	1	0	1	0	2	0	0	3	0	0	5	1	0	1	0	1					
		0.42%	0.31%	0.68%	1.94%	0.38%	0.00%	1.37%	0.62%	0.00%	0.00%	0.44%	0.73%	0.18%	0.00%	0.35%	0.00%	1.48%	0.00%	0.00%	0.87%	0.00%	0.00%	0.92%	0.37%	0.00%	0.21%	0.00%	1.32%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
