Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Конышевская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535					
		0.90%	1.48%	1.36%	0.00%	1.22%	0.00%	0.68%	0.68%	1.31%	0.00%	3.13%	1.56%	1.05%	0.58%	1.30%	0.56%	0.00%	0.00%	1.12%	0.67%	2.44%	0.00%	1.46%	0.00%	0.00%	0.99%	0.00%	1.07%	0.64%	0.00%	0.34%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	953	239	150	20	18	13	13	23	40	36	9	7	7	30	28	20	8	2	5	19	20	10	18	25	15	10	23	33	14	37	48	13					
		16.81%	23.57%	22.66%	14.49%	21.95%	20.63%	8.90%	15.54%	26.14%	20.81%	9.38%	10.94%	7.37%	17.44%	18.18%	11.17%	15.38%	3.17%	5.62%	12.75%	16.26%	9.71%	13.14%	10.04%	18.07%	9.90%	11.92%	11.79%	8.92%	19.68%	16.16%	19.40%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	59	9	12	0	2	0	2	1	3	3	0	0	2	1	0	1	0	0	0	2	0	1	1	3	0	0	1	3	3	0	6	3					
		1.04%	0.89%	1.81%	0.00%	2.44%	0.00%	1.37%	0.68%	1.96%	1.73%	0.00%	0.00%	2.11%	0.58%	0.00%	0.56%	0.00%	0.00%	0.00%	1.34%	0.00%	0.97%	0.73%	1.20%	0.00%	0.00%	0.52%	1.07%	1.91%	0.00%	2.02%	4.48%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3265	464	342	84	50	41	86	67	70	111	58	41	67	109	99	125	31	51	73	87	65	55	71	149	52	79	118	183	111	107	185	34					
		57.58%	45.76%	51.66%	60.87%	60.98%	65.08%	58.90%	45.27%	45.75%	64.16%	60.42%	64.06%	70.53%	63.37%	64.29%	69.83%	59.62%	80.95%	82.02%	58.39%	52.85%	53.40%	51.82%	59.84%	62.65%	78.22%	61.14%	65.36%	70.70%	56.91%	62.29%	50.75%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	19	4	3	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	1	1	0	0	1	2	0	1	1	0	1	0	0					
		0.34%	0.39%	0.45%	0.72%	0.00%	0.00%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.00%	0.67%	0.81%	0.00%	0.00%	0.40%	2.41%	0.00%	0.52%	0.36%	0.00%	0.53%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
