Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Азовская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1636	УИК №1637	УИК №1638	УИК №1714	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2440	УИК №2441	УИК №2444	УИК №2524	УИК №2525	УИК №2526					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6835	185	61	152	174	206	94	319	359	98	134	6	168	256	171	105	145	201	78	230	131	190	182	193	216	115	323	355	153	142	146	202	165	9	156	131	144	115	95	74	178	149	129					
		17.37%	14.65%	17.48%	11.81%	18.03%	18.53%	17.38%	20.16%	20.91%	14.83%	14.00%	5.66%	17.37%	21.10%	15.30%	11.50%	17.95%	19.31%	13.29%	19.73%	19.15%	18.13%	19.22%	22.49%	21.56%	14.58%	20.83%	22.55%	15.55%	17.88%	19.78%	17.32%	15.83%	6.98%	17.65%	17.68%	15.06%	13.56%	9.82%	10.00%	16.92%	19.61%	17.55%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	278	10	1	8	7	6	3	14	11	11	10	0	4	6	10	5	10	5	5	11	6	9	7	3	10	5	8	10	8	1	4	3	5	0	6	14	4	9	9	6	7	4	3					
		0.71%	0.79%	0.29%	0.62%	0.73%	0.54%	0.55%	0.88%	0.64%	1.66%	1.04%	0.00%	0.41%	0.49%	0.89%	0.55%	1.24%	0.48%	0.85%	0.94%	0.88%	0.86%	0.74%	0.35%	0.99%	0.63%	0.52%	0.64%	0.81%	0.13%	0.54%	0.26%	0.48%	0.00%	0.68%	1.89%	0.42%	1.06%	0.93%	0.81%	0.67%	0.53%	0.41%					
23	6.Политическая партия «Партия социальной справедливости»	96	3	1	1	4	2	1	11	6	0	3	1	3	2	2	3	3	0	2	3	3	3	0	2	3	0	4	3	1	1	2	2	0	0	1	3	4	2	1	3	2	3	2					
		0.24%	0.24%	0.29%	0.08%	0.41%	0.18%	0.18%	0.70%	0.35%	0.00%	0.31%	0.94%	0.31%	0.16%	0.18%	0.33%	0.37%	0.00%	0.34%	0.26%	0.44%	0.29%	0.00%	0.23%	0.30%	0.00%	0.26%	0.19%	0.10%	0.13%	0.27%	0.17%	0.00%	0.00%	0.11%	0.40%	0.42%	0.24%	0.10%	0.41%	0.19%	0.39%	0.27%					
24	7.Политическая партия «Либерально-демократическая партия России»	2507	109	24	71	50	76	39	103	119	69	78	5	59	68	63	35	64	64	35	69	60	81	60	48	65	50	91	104	59	48	39	77	53	17	67	48	61	33	54	48	62	38	44					
		6.37%	8.63%	6.88%	5.52%	5.18%	6.83%	7.21%	6.51%	6.93%	10.44%	8.15%	4.72%	6.10%	5.61%	5.64%	3.83%	7.92%	6.15%	5.96%	5.92%	8.77%	7.73%	6.34%	5.59%	6.49%	6.34%	5.87%	6.61%	5.99%	6.05%	5.28%	6.60%	5.09%	13.18%	7.58%	6.48%	6.38%	3.89%	5.58%	6.49%	5.89%	5.00%	5.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3816	127	25	80	125	93	56	173	208	69	74	9	82	116	115	81	71	102	63	114	61	118	61	75	125	59	151	189	96	51	105	133	17	4	74	56	94	64	85	65	169	97	84					
		9.70%	10.06%	7.16%	6.22%	12.95%	8.36%	10.35%	10.94%	12.11%	10.44%	7.73%	8.49%	8.48%	9.56%	10.29%	8.87%	8.79%	9.80%	10.73%	9.78%	8.92%	11.26%	6.44%	8.74%	12.48%	7.48%	9.74%	12.01%	9.76%	6.42%	14.23%	11.41%	1.63%	3.10%	8.37%	7.56%	9.83%	7.55%	8.79%	8.78%	16.06%	12.76%	11.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	266	9	0	4	8	6	3	13	14	2	7	0	6	11	4	7	10	6	1	11	5	7	4	8	9	1	14	6	9	11	3	11	0	3	8	8	2	4	9	9	6	3	4					
		0.68%	0.71%	0.00%	0.31%	0.83%	0.54%	0.55%	0.82%	0.82%	0.30%	0.73%	0.00%	0.62%	0.91%	0.36%	0.77%	1.24%	0.58%	0.17%	0.94%	0.73%	0.67%	0.42%	0.93%	0.90%	0.13%	0.90%	0.38%	0.91%	1.39%	0.41%	0.94%	0.00%	2.33%	0.90%	1.08%	0.21%	0.47%	0.93%	1.22%	0.57%	0.39%	0.54%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	23507	758	218	923	529	659	324	866	910	385	598	80	576	694	701	635	469	618	373	661	377	583	603	476	523	531	887	822	602	476	398	695	780	91	501	438	607	590	683	486	555	412	414					
		59.75%	60.02%	62.46%	71.72%	54.82%	59.26%	59.89%	54.74%	52.99%	58.25%	62.49%	75.47%	59.57%	57.21%	62.70%	69.55%	58.04%	59.37%	63.54%	56.69%	55.12%	55.63%	63.67%	55.48%	52.20%	67.30%	57.19%	52.22%	61.18%	59.95%	53.93%	59.61%	74.86%	70.54%	56.67%	59.11%	63.49%	69.58%	70.63%	65.68%	52.76%	54.21%	56.33%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	680	22	7	16	16	28	7	28	35	7	16	2	27	29	13	11	12	7	11	27	12	9	7	23	23	10	34	33	10	15	14	10	3	2	24	18	9	8	9	24	28	13	21					
		1.73%	1.74%	2.01%	1.24%	1.66%	2.52%	1.29%	1.77%	2.04%	1.06%	1.67%	1.89%	2.79%	2.39%	1.16%	1.20%	1.49%	0.67%	1.87%	2.32%	1.75%	0.86%	0.74%	2.68%	2.30%	1.27%	2.19%	2.10%	1.02%	1.89%	1.90%	0.86%	0.29%	1.55%	2.71%	2.43%	0.94%	0.94%	0.93%	3.24%	2.66%	1.71%	2.86%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
