Выборы Президента Российской Федерации																													
																													
Наименование Избирательной комиссии:    район Новокосино 																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104					
23	. Харитонов Николай Михайлович	2047	129	107	87	78	115	104	83	90	90	98	91	101	88	116	93	91	71	78	72	82	74	109					
		6.28%	7.57%	6.85%	5.64%	5.29%	9.18%	7.69%	6.80%	6.26%	5.92%	6.57%	6.03%	6.41%	5.32%	6.90%	6.00%	5.57%	5.46%	6.24%	4.84%	6.06%	4.90%	7.22%					
																													
24	Против всех	2299	123	102	101	100	98	94	91	95	118	101	94	117	103	109	103	144	88	80	106	97	110	125					
		7.06%	7.22%	6.53%	6.55%	6.78%	7.82%	6.95%	7.45%	6.61%	7.76%	6.77%	6.23%	7.42%	6.23%	6.48%	6.64%	8.81%	6.77%	6.40%	7.12%	7.17%	7.28%	8.28%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
