Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Район Ново-Переделкино																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №2477	УИК №2478	УИК №2479	УИК №2480	УИК №2481	УИК №2482	УИК №2483	УИК №2484	УИК №2485	УИК №2486	УИК №2487	УИК №2488	УИК №2489	УИК №2490	УИК №2491	УИК №2492	УИК №2493	УИК №2494	УИК №2495	УИК №2496	УИК №2497	УИК №2498	УИК №2499	УИК №2500	УИК №2501	УИК №2502					
		0.76%	0.56%	0.75%	0.99%	0.39%	0.71%	0.14%	1.12%	0.40%	0.78%	1.01%	0.76%	0.47%	0.97%	0.59%	0.79%	0.69%	0.88%	0.59%	1.36%	0.42%	0.99%	1.52%	0.68%	0.45%	1.07%	1.01%					
27	"10. ""Аграрная партия России"""	551	27	22	10	17	30	29	18	24	24	26	20	11	18	21	14	16	23	20	22	18	19	13	36	29	17	27					
		1.55%	1.90%	1.65%	0.76%	1.11%	1.94%	2.14%	1.19%	1.95%	1.71%	1.64%	1.38%	1.05%	1.46%	1.79%	0.92%	1.00%	1.57%	1.32%	1.66%	1.26%	1.34%	1.41%	2.47%	1.88%	1.22%	3.05%					
28	"11. ""Истинные патриоты России"""	47	1	4	0	1	3	2	7	2	0	4	4	2	0	1	4	0	1	2	0	1	2	0	4	0	0	2					
		0.13%	0.07%	0.30%	0.0%	0.06%	0.19%	0.14%	0.46%	0.16%	0.0%	0.25%	0.27%	0.19%	0.0%	0.08%	0.26%	0.0%	0.06%	0.13%	0.0%	0.07%	0.14%	0.0%	0.27%	0.0%	0.0%	0.22%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	349	9	17	14	14	3	13	6	7	19	17	26	13	21	8	19	19	11	7	13	10	13	12	14	17	10	17					
		0.98%	0.63%	1.27%	1.07%	0.91%	0.19%	0.96%	0.39%	0.56%	1.35%	1.07%	1.80%	1.24%	1.70%	0.68%	1.25%	1.19%	0.75%	0.46%	0.98%	0.70%	0.92%	1.30%	0.96%	1.10%	0.71%	1.92%					
30	"13. ""Демократическая партия России"""	66	1	1	1	3	3	2	7	0	1	2	1	1	4	4	0	6	6	1	3	2	1	0	6	6	3	1					
		0.18%	0.07%	0.07%	0.07%	0.19%	0.19%	0.14%	0.46%	0.0%	0.07%	0.12%	0.06%	0.09%	0.32%	0.34%	0.0%	0.37%	0.41%	0.06%	0.22%	0.14%	0.07%	0.0%	0.41%	0.39%	0.21%	0.11%					
31	"14. ""Великая Россия - Евразийский Союз"""	67	4	4	3	1	5	2	8	4	3	0	0	1	0	3	1	3	0	6	3	1	2	1	2	2	5	3					
		0.18%	0.28%	0.30%	0.22%	0.06%	0.32%	0.14%	0.52%	0.32%	0.21%	0.0%	0.0%	0.09%	0.0%	0.25%	0.06%	0.18%	0.0%	0.39%	0.22%	0.07%	0.14%	0.10%	0.13%	0.13%	0.35%	0.33%					
32	"15. ""Партия СЛОН"""	69	5	2	2	8	2	1	3	3	0	3	6	3	3	0	2	2	6	2	1	4	3	2	1	4	1	0					
		0.19%	0.35%	0.15%	0.15%	0.52%	0.12%	0.07%	0.19%	0.24%	0.0%	0.18%	0.41%	0.28%	0.24%	0.0%	0.13%	0.12%	0.41%	0.13%	0.07%	0.28%	0.21%	0.21%	0.06%	0.26%	0.07%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5196	278	171	177	271	221	232	182	171	209	203	199	125	155	188	170	266	228	139	198	251	169	149	246	215	247	136					
		14.63%	19.59%	12.83%	13.56%	17.77%	14.29%	17.14%	12.04%	13.91%	14.91%	12.81%	13.82%	11.99%	12.59%	16.05%	11.23%	16.74%	15.58%	9.17%	14.98%	17.70%	11.97%	16.24%	16.91%	13.97%	17.74%	15.38%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	39	1	2	2	0	3	1	3	3	1	5	0	1	2	1	3	0	1	2	2	0	0	0	5	0	0	1					
		0.10%	0.07%	0.15%	0.15%	0.0%	0.19%	0.07%	0.19%	0.24%	0.07%	0.31%	0.0%	0.09%	0.16%	0.08%	0.19%	0.0%	0.06%	0.13%	0.15%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.11%					
35	"18. ""ЛДПР"""	3207	114	120	119	127	148	107	130	94	129	162	124	98	101	117	145	145	124	341	117	116	103	66	99	92	124	45					
		9.03%	8.03%	9.00%	9.11%	8.32%	9.57%	7.90%	8.60%	7.64%	9.20%	10.22%	8.61%	9.40%	8.20%	9.99%	9.58%	9.12%	8.47%	22.50%	8.85%	8.18%	7.29%	7.19%	6.80%	5.98%	8.90%	5.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	327	18	14	8	16	18	12	11	9	12	19	10	8	12	5	10	20	9	10	8	11	14	8	20	19	17	9					
		0.92%	1.26%	1.05%	0.61%	1.04%	1.16%	0.88%	0.72%	0.73%	0.85%	1.19%	0.69%	0.76%	0.97%	0.42%	0.66%	1.25%	0.61%	0.66%	0.60%	0.77%	0.99%	0.87%	1.37%	1.23%	1.22%	1.01%					
37	"20. ""Политическая партия ""Единая Россия"""	13360	460	518	482	560	578	505	593	495	567	579	545	408	503	429	588	636	543	609	431	511	578	334	548	589	456	315					
		37.63%	32.41%	38.88%	36.93%	36.72%	37.38%	37.32%	39.24%	40.27%	40.47%	36.55%	37.87%	39.15%	40.86%	36.63%	38.86%	40.02%	37.11%	40.19%	32.62%	36.03%	40.96%	36.42%	37.68%	38.29%	32.75%	35.63%					
38	"21. ""Российская Конституционно-демократическая партия"""	39	3	1	3	3	2	1	1	0	0	2	4	2	1	2	0	0	1	2	0	0	1	1	4	1	3	1					
		0.10%	0.21%	0.07%	0.22%	0.19%	0.12%	0.07%	0.06%	0.0%	0.0%	0.12%	0.27%	0.19%	0.08%	0.17%	0.0%	0.0%	0.06%	0.13%	0.0%	0.0%	0.07%	0.10%	0.27%	0.06%	0.21%	0.11%					
39	"22. ""Развитие предпринимательства"""	101	2	6	3	2	5	4	4	3	3	5	3	4	5	1	4	7	6	5	4	1	5	3	5	6	4	1					
		0.28%	0.14%	0.45%	0.22%	0.13%	0.32%	0.29%	0.26%	0.24%	0.21%	0.31%	0.20%	0.38%	0.40%	0.08%	0.26%	0.44%	0.41%	0.33%	0.30%	0.07%	0.35%	0.32%	0.34%	0.39%	0.28%	0.11%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2234	115	86	76	90	103	112	93	79	88	88	84	54	80	69	96	93	105	50	65	110	80	44	85	98	93	98					
		6.29%	8.10%	6.45%	5.82%	5.90%	6.66%	8.27%	6.15%	6.42%	6.28%	5.55%	5.83%	5.18%	6.49%	5.89%	6.34%	5.85%	7.17%	3.30%	4.92%	7.75%	5.66%	4.79%	5.84%	6.37%	6.68%	11.08%					
																																	
41	Против всех	2642	110	83	98	121	144	100	129	81	102	142	126	78	84	68	111	130	106	76	98	111	112	60	94	121	105	52					
		7.44%	7.75%	6.23%	7.50%	7.93%	9.31%	7.39%	8.53%	6.59%	7.28%	8.96%	8.75%	7.48%	6.82%	5.80%	7.33%	8.18%	7.24%	5.01%	7.41%	7.82%	7.93%	6.54%	6.46%	7.86%	7.54%	5.88%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
