10	Число действительных избирательных бюллетеней	12928	1031	1019	1251	990	673	337	157	570	102	581	847	656	255	454	501	715	459	502	658	223	715	70	162									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																		
13	Бабурин Сергей Николаевич	53	3	5	10	2	1	2	1	2	2	4	0	3	1	2	1	2	3	1	3	2	1	0	2									
		0.41%	0.29%	0.48%	0.79%	0.20%	0.15%	0.59%	0.63%	0.35%	1.96%	0.68%	0.00%	0.46%	0.39%	0.44%	0.20%	0.28%	0.65%	0.20%	0.45%	0.89%	0.14%	0.00%	1.23%									
14	Грудинин Павел Николаевич	2226	201	219	293	265	127	64	19	48	12	166	139	75	14	27	32	79	82	44	151	29	112	8	20									
		17.06%	19.12%	21.24%	23.18%	26.45%	18.70%	18.88%	12.03%	8.38%	11.76%	28.42%	16.22%	11.38%	5.43%	5.91%	6.35%	10.93%	17.79%	8.75%	22.67%	12.95%	15.56%	11.27%	12.27%									
15	Жириновский Владимир Вольфович	775	105	67	67	36	27	9	6	14	14	14	36	19	17	65	43	83	15	22	29	15	48	2	22									
		5.94%	9.99%	6.50%	5.30%	3.59%	3.98%	2.65%	3.80%	2.44%	13.73%	2.40%	4.20%	2.88%	6.59%	14.22%	8.53%	11.48%	3.25%	4.37%	4.35%	6.70%	6.67%	2.82%	13.50%									
16	Путин Владимир Владимирович	9507	708	693	846	637	504	245	123	487	73	368	650	537	217	352	419	531	348	432	454	168	539	59	117									
		72.86%	67.36%	67.22%	66.93%	63.57%	74.23%	72.27%	77.85%	84.99%	71.57%	63.01%	75.85%	81.49%	84.11%	77.02%	83.13%	73.44%	75.49%	85.88%	68.17%	75.00%	74.86%	83.10%	71.78%									
17	Собчак Ксения Анатольевна	201	9	22	17	21	12	12	4	9	1	14	14	15	2	3	3	12	5	1	12	6	7	0	0									
		1.54%	0.86%	2.13%	1.34%	2.10%	1.77%	3.54%	2.53%	1.57%	0.98%	2.40%	1.63%	2.28%	0.78%	0.66%	0.60%	1.66%	1.08%	0.20%	1.80%	2.68%	0.97%	0.00%	0.00%									
18	Сурайкин Максим Александрович	59	2	1	4	10	0	3	3	5	0	6	2	3	1	0	0	5	1	0	7	1	4	0	1									
		0.45%	0.19%	0.10%	0.32%	0.99%	0.00%	0.88%	1.90%	0.87%	0.00%	1.03%	0.23%	0.46%	0.39%	0.00%	0.00%	0.69%	0.22%	0.00%	1.05%	0.45%	0.56%	0.00%	0.61%									
19	Титов Борис Юрьевич	50	1	5	8	10	0	1	1	1	0	2	5	1	1	3	3	2	2	1	1	1	1	0	0									
		0.38%	0.10%	0.48%	0.63%	0.99%	0.00%	0.29%	0.63%	0.17%	0.00%	0.34%	0.58%	0.15%	0.39%	0.66%	0.60%	0.28%	0.43%	0.20%	0.15%	0.45%	0.14%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	57	2	7	6	9	2	1	0	4	0	7	1	3	2	2	0	1	3	1	1	1	3	1	0									
		0.44%	0.19%	0.68%	0.47%	0.90%	0.29%	0.29%	0.00%	0.70%	0.00%	1.20%	0.12%	0.46%	0.78%	0.44%	0.00%	0.14%	0.65%	0.20%	0.15%	0.45%	0.42%	1.41%	0.00%									
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
