Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Район Чертаново Центральное																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №1951	УИК №1952	УИК №1953	УИК №1954	УИК №1955	УИК №1956	УИК №1957	УИК №1958	УИК №1959	УИК №1960	УИК №1961	УИК №1962	УИК №1963	УИК №1964	УИК №1965	УИК №1966	УИК №1967	УИК №1968	УИК №1969	УИК №1970	УИК №1971	УИК №3158					
14	Число погашенных открепительных удостоверений	357	15	20	5	20	9	17	17	15	15	15	11	10	3	21	20	18	3	10	10	8	19	16	9	7	1	2	8	14	19	0					
15	Число открепительных удостоверений выданных ТИК	100	5	4	3	4	7	2	5	2	2	6	4	11	3	0	1	8	7	2	1	3	1	1	3	4	0	3	2	2	4	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	332	25	8	13	7	11	8	10	10	10	11	11	16	13	9	15	18	6	8	9	9	14	14	12	5	20	8	9	9	5	9					
		0.83%	1.90%	0.74%	1.16%	0.59%	0.69%	0.59%	0.70%	0.71%	0.69%	0.74%	0.83%	1.13%	0.90%	0.64%	1.06%	1.20%	0.41%	0.51%	0.65%	0.61%	0.96%	1.06%	0.88%	0.58%	1.43%	0.51%	0.61%	0.61%	0.40%	5.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2800	58	67	75	68	104	109	103	83	62	71	78	69	90	70	80	133	113	194	124	138	114	95	140	62	57	111	84	111	134	3					
		7.01%	4.42%	6.26%	6.72%	5.77%	6.52%	8.17%	7.21%	5.92%	4.32%	4.81%	5.90%	4.88%	6.28%	5.0%	5.69%	8.90%	7.83%	12.37%	9.00%	9.38%	7.82%	7.21%	10.32%	7.27%	4.09%	7.11%	5.73%	7.61%	10.86%	1.70%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	893	20	36	18	34	26	35	48	25	35	39	29	15	15	33	38	42	39	33	26	47	34	29	26	20	34	39	27	19	29	3					
		2.23%	1.52%	3.36%	1.61%	2.88%	1.63%	2.62%	3.36%	1.78%	2.44%	2.64%	2.19%	1.06%	1.04%	2.35%	2.70%	2.81%	2.70%	2.10%	1.88%	3.19%	2.33%	2.20%	1.91%	2.34%	2.44%	2.5%	1.84%	1.30%	2.35%	1.70%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3558	82	88	112	99	109	163	125	106	133	104	122	92	134	94	109	133	124	179	139	146	158	160	134	78	124	137	109	116	145	4					
		8.91%	6.24%	8.22%	10.03%	8.41%	6.83%	12.21%	8.75%	7.57%	9.28%	7.05%	9.24%	6.51%	9.35%	6.71%	7.75%	8.90%	8.59%	11.41%	10.09%	9.92%	10.84%	12.14%	9.88%	9.15%	8.90%	8.78%	7.44%	7.96%	11.75%	2.27%					
22	"5. ""За Русь Святую"""	205	5	6	15	8	5	9	4	7	6	7	5	3	11	6	5	13	6	5	6	13	10	5	6	9	5	5	6	7	3	4					
		0.51%	0.38%	0.56%	1.34%	0.67%	0.31%	0.67%	0.28%	0.5%	0.41%	0.47%	0.37%	0.21%	0.76%	0.42%	0.35%	0.87%	0.41%	0.31%	0.43%	0.88%	0.68%	0.37%	0.44%	1.05%	0.35%	0.32%	0.40%	0.48%	0.24%	2.27%					
23	"6. ""Объединенная Российская партия ""Русь"""	65	4	2	0	3	3	0	1	3	0	2	2	3	1	0	3	2	2	3	4	2	6	1	2	2	2	2	2	1	2	5					
		0.16%	0.30%	0.18%	0.0%	0.25%	0.18%	0.0%	0.07%	0.21%	0.0%	0.13%	0.15%	0.21%	0.06%	0.0%	0.21%	0.13%	0.13%	0.19%	0.29%	0.13%	0.41%	0.07%	0.14%	0.23%	0.14%	0.12%	0.13%	0.06%	0.16%	2.84%					
24	"7. ""Новый курс - Автомобильная Россия"""	668	23	12	22	17	19	19	27	24	21	22	24	16	28	27	29	33	28	32	20	22	21	23	17	11	27	29	23	21	31	0					
		1.67%	1.75%	1.12%	1.97%	1.44%	1.19%	1.42%	1.89%	1.71%	1.46%	1.49%	1.81%	1.13%	1.95%	1.92%	2.06%	2.21%	1.94%	2.04%	1.45%	1.49%	1.44%	1.74%	1.25%	1.29%	1.93%	1.85%	1.56%	1.44%	2.51%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	0	1	1	1	0	0	0	0	0	0	2	2	0	2	1	0	1	1	0	0	1	0	0	0	0	3	1	0	2	1					
		0.05%	0.0%	0.09%	0.08%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.14%	0.0%	0.14%	0.07%	0.0%	0.06%	0.06%	0.0%	0.0%	0.06%	0.0%	0.0%	0.0%	0.0%	0.19%	0.06%	0.0%	0.16%	0.56%					
26	"9. ""Российская экологическая партия ""Зеленые"""	306	9	9	10	3	9	10	12	11	14	10	10	17	5	13	9	17	8	14	12	15	15	8	14	2	5	13	8	12	11	1					
		0.76%	0.68%	0.84%	0.89%	0.25%	0.56%	0.74%	0.84%	0.78%	0.97%	0.67%	0.75%	1.20%	0.34%	0.92%	0.64%	1.13%	0.55%	0.89%	0.87%	1.01%	1.02%	0.60%	1.03%	0.23%	0.35%	0.83%	0.54%	0.82%	0.89%	0.56%					
27	"10. ""Аграрная партия России"""	614	11	22	28	31	18	0	20	16	40	15	25	28	26	22	17	22	23	21	29	25	21	21	17	18	15	33	18	20	12	0					
		1.53%	0.83%	2.05%	2.50%	2.63%	1.12%	0.0%	1.40%	1.14%	2.79%	1.01%	1.89%	1.98%	1.81%	1.57%	1.20%	1.47%	1.59%	1.33%	2.10%	1.69%	1.44%	1.59%	1.25%	2.11%	1.07%	2.11%	1.22%	1.37%	0.97%	0.0%					
28	"11. ""Истинные патриоты России"""	29	4	0	1	2	2	0	0	2	1	1	0	3	1	2	1	1	1	1	0	0	0	1	0	0	4	0	0	0	0	1					
		0.07%	0.30%	0.0%	0.08%	0.16%	0.12%	0.0%	0.0%	0.14%	0.06%	0.06%	0.0%	0.21%	0.06%	0.14%	0.07%	0.06%	0.06%	0.06%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.56%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	442	12	8	29	6	17	16	13	15	19	11	13	16	10	21	17	18	16	11	21	11	16	20	17	9	27	18	13	9	9	4					
		1.10%	0.91%	0.74%	2.59%	0.50%	1.06%	1.19%	0.91%	1.07%	1.32%	0.74%	0.98%	1.13%	0.69%	1.5%	1.20%	1.20%	1.10%	0.70%	1.52%	0.74%	1.09%	1.51%	1.25%	1.05%	1.93%	1.15%	0.88%	0.61%	0.72%	2.27%					
30	"13. ""Демократическая партия России"""	53	1	3	2	2	2	2	2	3	2	2	1	0	3	1	2	2	0	5	4	0	3	3	1	3	0	0	0	4	0	0					
		0.13%	0.07%	0.28%	0.17%	0.16%	0.12%	0.14%	0.14%	0.21%	0.13%	0.13%	0.07%	0.0%	0.20%	0.07%	0.14%	0.13%	0.0%	0.31%	0.29%	0.0%	0.20%	0.22%	0.07%	0.35%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	82	0	5	1	3	1	1	3	10	0	2	0	5	1	3	2	4	1	3	2	0	7	2	2	0	3	5	13	0	1	2					
		0.20%	0.0%	0.46%	0.08%	0.25%	0.06%	0.07%	0.21%	0.71%	0.0%	0.13%	0.0%	0.35%	0.06%	0.21%	0.14%	0.26%	0.06%	0.19%	0.14%	0.0%	0.48%	0.15%	0.14%	0.0%	0.21%	0.32%	0.88%	0.0%	0.08%	1.13%					
32	"15. ""Партия СЛОН"""	65	0	0	0	0	2	4	3	0	2	4	2	3	4	0	0	4	2	2	1	4	2	2	5	1	2	8	2	4	2	0					
		0.16%	0.0%	0.0%	0.0%	0.0%	0.12%	0.29%	0.21%	0.0%	0.13%	0.27%	0.15%	0.21%	0.27%	0.0%	0.0%	0.26%	0.13%	0.12%	0.07%	0.27%	0.13%	0.15%	0.36%	0.11%	0.14%	0.51%	0.13%	0.27%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5946	186	171	135	169	274	216	234	184	196	212	200	160	189	159	192	217	239	272	221	230	220	186	192	145	209	251	243	227	207	10					
		14.89%	14.17%	15.98%	12.09%	14.35%	17.18%	16.19%	16.38%	13.14%	13.67%	14.37%	15.15%	11.33%	13.18%	11.35%	13.66%	14.53%	16.57%	17.34%	16.04%	15.63%	15.09%	14.12%	14.15%	17.01%	15.00%	16.08%	16.58%	15.57%	16.78%	5.68%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	1	2	0	2	1	2	1	1	0	2	2	2	0	0	0	1	0	4	0	2	0	0	1	0	1	3	0	2	1	1					
		0.08%	0.07%	0.18%	0.0%	0.16%	0.06%	0.14%	0.07%	0.07%	0.0%	0.13%	0.15%	0.14%	0.0%	0.0%	0.0%	0.06%	0.0%	0.25%	0.0%	0.13%	0.0%	0.0%	0.07%	0.0%	0.07%	0.19%	0.0%	0.13%	0.08%	0.56%					
35	"18. ""ЛДПР"""	2751	104	71	90	79	102	75	84	112	83	114	86	192	87	92	79	108	97	69	92	112	69	94	87	53	97	97	130	122	66	8					
		6.89%	7.92%	6.63%	8.06%	6.71%	6.39%	5.62%	5.88%	8.0%	5.79%	7.72%	6.51%	13.59%	6.07%	6.57%	5.62%	7.23%	6.72%	4.40%	6.68%	7.61%	4.73%	7.13%	6.41%	6.22%	6.96%	6.21%	8.87%	8.37%	5.35%	4.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	310	10	7	2	12	9	15	14	12	0	16	11	13	15	18	11	11	11	3	17	7	15	8	7	9	14	11	16	8	8	0					
		0.77%	0.76%	0.65%	0.17%	1.01%	0.56%	1.12%	0.98%	0.85%	0.0%	1.08%	0.83%	0.92%	1.04%	1.28%	0.78%	0.73%	0.76%	0.19%	1.23%	0.47%	1.02%	0.60%	0.51%	1.05%	1.00%	0.70%	1.09%	0.54%	0.64%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	14845	565	395	390	478	627	477	490	581	527	597	496	566	615	622	562	521	533	463	440	470	523	451	520	280	526	581	569	522	370	88					
		37.18%	43.06%	36.91%	34.94%	40.61%	39.33%	35.75%	34.31%	41.5%	36.77%	40.47%	37.57%	40.08%	42.91%	44.42%	40.0%	34.89%	36.96%	29.52%	31.95%	31.95%	35.89%	34.24%	38.34%	32.86%	37.76%	37.24%	38.83%	35.82%	30.00%	50.0%					
38	"21. ""Российская Конституционно-демократическая партия"""	45	0	3	1	1	2	1	0	1	0	1	1	1	3	2	1	2	1	1	1	3	0	0	5	0	5	1	1	4	2	1					
		0.11%	0.0%	0.28%	0.08%	0.08%	0.12%	0.07%	0.0%	0.07%	0.0%	0.06%	0.07%	0.07%	0.20%	0.14%	0.07%	0.13%	0.06%	0.06%	0.07%	0.20%	0.0%	0.0%	0.36%	0.0%	0.35%	0.06%	0.06%	0.27%	0.16%	0.56%					
39	"22. ""Развитие предпринимательства"""	114	0	3	4	4	5	3	3	3	4	1	7	6	4	4	6	4	5	0	4	3	2	4	4	4	2	6	5	3	9	2					
		0.28%	0.0%	0.28%	0.35%	0.33%	0.31%	0.22%	0.21%	0.21%	0.27%	0.06%	0.53%	0.42%	0.27%	0.28%	0.42%	0.26%	0.34%	0.0%	0.29%	0.20%	0.13%	0.30%	0.29%	0.46%	0.14%	0.38%	0.34%	0.20%	0.72%	1.13%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2896	91	79	85	81	134	89	117	82	122	122	96	65	74	87	105	106	112	131	105	111	101	101	108	77	103	99	96	109	105	3					
		7.25%	6.93%	7.38%	7.61%	6.88%	8.40%	6.67%	8.19%	5.85%	8.51%	8.27%	7.27%	4.60%	5.16%	6.21%	7.47%	7.09%	7.76%	8.35%	7.62%	7.54%	6.93%	7.66%	7.96%	9.03%	7.39%	6.34%	6.55%	7.48%	8.51%	1.70%					
																																					
41	Против всех	2454	88	55	74	55	94	79	96	102	138	90	83	105	91	102	103	65	61	93	78	91	91	79	19	60	81	87	78	116	76	24					
		6.14%	6.70%	5.14%	6.63%	4.67%	5.89%	5.92%	6.72%	7.28%	9.63%	6.10%	6.28%	7.43%	6.35%	7.28%	7.33%	4.35%	4.23%	5.93%	5.66%	6.18%	6.24%	5.99%	1.40%	7.04%	5.81%	5.57%	5.32%	7.96%	6.16%	13.63%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
