Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
"Наименование Избирательной комиссии:    Ульяновск, Заволжская N1"																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841					
		0.57%	0.23%	0.19%	0.38%	0.81%	0.64%	0.49%	0.64%	0.73%	0.49%	0.26%	0.56%	0.25%	0.52%	0.71%	0.49%	0.72%	0.14%	0.72%	0.64%	0.48%	0.38%	0.53%	0.29%	0.17%	0.75%	0.44%	0.0%	1.27%	0.80%	0.84%	0.49%	0.29%	0.47%	0.86%	0.78%	0.85%	0.96%	0.77%					
27	"10. ""Аграрная партия России"""	1016	27	25	14	38	25	34	27	19	31	29	27	25	17	41	21	17	23	20	40	14	21	41	25	33	14	37	80	28	26	27	28	17	21	22	18	26	20	18					
		2.20%	3.22%	2.43%	1.36%	2.83%	1.79%	2.38%	2.47%	1.98%	2.57%	2.51%	2.16%	2.12%	1.48%	2.94%	1.48%	1.36%	3.29%	2.90%	2.58%	0.68%	2.68%	2.73%	1.85%	2.84%	1.17%	2.35%	15.81%	2.98%	1.61%	1.90%	1.96%	1.66%	1.64%	1.59%	1.28%	2.01%	1.60%	1.98%					
28	"11. ""Истинные патриоты России"""	92	1	0	2	1	4	2	5	1	5	1	3	4	1	0	2	4	2	1	2	9	1	1	1	3	3	1	1	1	3	3	3	6	2	3	3	3	1	3					
		0.20%	0.11%	0.0%	0.19%	0.07%	0.28%	0.14%	0.45%	0.10%	0.41%	0.08%	0.24%	0.33%	0.08%	0.0%	0.14%	0.32%	0.28%	0.14%	0.12%	0.44%	0.12%	0.06%	0.07%	0.25%	0.25%	0.06%	0.19%	0.10%	0.18%	0.21%	0.21%	0.58%	0.15%	0.21%	0.21%	0.23%	0.08%	0.33%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	798	12	10	17	25	25	18	32	18	21	20	15	15	13	28	19	21	10	17	26	60	10	17	17	18	19	22	12	19	22	45	24	38	15	21	21	33	12	11					
		1.73%	1.43%	0.97%	1.65%	1.86%	1.79%	1.26%	2.93%	1.87%	1.74%	1.73%	1.20%	1.27%	1.13%	2.01%	1.34%	1.69%	1.43%	2.47%	1.68%	2.93%	1.27%	1.13%	1.26%	1.55%	1.59%	1.39%	2.37%	2.02%	1.36%	3.17%	1.68%	3.71%	1.17%	1.52%	1.50%	2.56%	0.96%	1.21%					
30	"13. ""Демократическая партия России"""	90	2	4	1	2	2	2	2	2	1	2	3	1	1	2	8	2	1	1	4	3	2	3	8	1	1	1	1	1	5	1	1	3	0	2	4	5	3	2					
		0.19%	0.23%	0.39%	0.09%	0.14%	0.14%	0.14%	0.18%	0.20%	0.08%	0.17%	0.24%	0.08%	0.08%	0.14%	0.56%	0.16%	0.14%	0.14%	0.25%	0.14%	0.25%	0.20%	0.59%	0.08%	0.08%	0.06%	0.19%	0.10%	0.31%	0.07%	0.07%	0.29%	0.0%	0.14%	0.28%	0.38%	0.24%	0.22%					
31	"14. ""Великая Россия - Евразийский Союз"""	108	1	2	2	1	2	5	3	1	3	2	0	7	4	4	2	5	0	1	9	3	1	6	6	2	6	5	2	2	4	3	1	2	0	4	2	5	0	0					
		0.23%	0.11%	0.19%	0.19%	0.07%	0.14%	0.35%	0.27%	0.10%	0.24%	0.17%	0.0%	0.59%	0.35%	0.28%	0.14%	0.40%	0.0%	0.14%	0.58%	0.14%	0.12%	0.40%	0.44%	0.17%	0.50%	0.31%	0.39%	0.21%	0.24%	0.21%	0.07%	0.19%	0.0%	0.28%	0.14%	0.38%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	129	4	2	2	2	4	4	3	0	0	1	3	6	3	2	6	2	0	1	5	6	5	7	2	1	3	0	1	5	8	2	4	5	8	5	6	5	4	2					
		0.28%	0.47%	0.19%	0.19%	0.14%	0.28%	0.28%	0.27%	0.0%	0.0%	0.08%	0.24%	0.50%	0.26%	0.14%	0.42%	0.16%	0.0%	0.14%	0.32%	0.29%	0.63%	0.46%	0.14%	0.08%	0.25%	0.0%	0.19%	0.53%	0.49%	0.14%	0.28%	0.48%	0.62%	0.36%	0.42%	0.38%	0.32%	0.22%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5973	136	101	108	163	191	190	142	119	155	169	122	208	168	200	246	195	65	79	224	88	99	218	181	157	180	198	15	92	246	179	216	147	177	195	186	169	146	103					
		12.98%	16.26%	9.85%	10.49%	12.14%	13.70%	13.34%	13.03%	12.42%	12.89%	14.65%	9.79%	17.65%	14.71%	14.37%	17.37%	15.70%	9.31%	11.48%	14.48%	4.31%	12.64%	14.55%	13.41%	13.55%	15.12%	12.59%	2.96%	9.80%	15.31%	12.64%	15.18%	14.35%	13.88%	14.12%	13.29%	13.12%	11.71%	11.34%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	76	3	1	2	2	1	4	1	5	1	3	1	0	5	1	3	2	0	1	0	8	1	4	1	2	1	2	1	2	4	0	1	1	4	0	1	5	2	0					
		0.16%	0.35%	0.09%	0.19%	0.14%	0.07%	0.28%	0.09%	0.52%	0.08%	0.26%	0.08%	0.0%	0.43%	0.07%	0.21%	0.16%	0.0%	0.14%	0.0%	0.39%	0.12%	0.26%	0.07%	0.17%	0.08%	0.12%	0.19%	0.21%	0.24%	0.0%	0.07%	0.09%	0.31%	0.0%	0.07%	0.38%	0.16%	0.0%					
35	"18. ""ЛДПР"""	6110	108	147	178	179	210	188	139	147	179	165	223	156	154	203	143	142	94	82	141	233	117	190	153	142	153	179	16	126	213	183	213	126	177	216	175	195	201	124					
		13.28%	12.91%	14.34%	17.29%	13.33%	15.06%	13.20%	12.76%	15.34%	14.89%	14.31%	17.89%	13.24%	13.48%	14.59%	10.09%	11.43%	13.46%	11.91%	9.12%	11.41%	14.94%	12.68%	11.34%	12.26%	12.85%	11.38%	3.16%	13.43%	13.26%	12.92%	14.97%	12.30%	13.88%	15.64%	12.50%	15.13%	16.13%	13.65%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	838	9	21	21	24	21	20	21	22	14	28	25	21	18	30	27	33	17	22	37	23	11	42	32	18	18	35	1	13	34	11	23	21	14	23	26	29	18	15					
		1.82%	1.07%	2.04%	2.04%	1.78%	1.50%	1.40%	1.92%	2.29%	1.16%	2.42%	2.00%	1.78%	1.57%	2.15%	1.90%	2.65%	2.43%	3.19%	2.39%	1.12%	1.40%	2.80%	2.37%	1.55%	1.51%	2.22%	0.19%	1.38%	2.11%	0.77%	1.61%	2.05%	1.09%	1.66%	1.85%	2.25%	1.44%	1.65%					
37	"20. ""Политическая партия ""Единая Россия"""	12799	189	237	261	387	335	341	243	258	298	272	352	291	302	368	394	290	176	160	397	1002	187	369	372	330	330	459	213	219	443	407	415	299	380	418	365	390	368	282					
		27.82%	22.60%	23.12%	25.36%	28.83%	24.03%	23.94%	22.31%	26.93%	24.79%	23.59%	28.25%	24.70%	26.44%	26.45%	27.82%	23.34%	25.21%	23.25%	25.67%	49.09%	23.88%	24.63%	27.57%	28.49%	27.73%	29.19%	42.09%	23.34%	27.58%	28.74%	29.18%	29.19%	29.80%	30.26%	26.09%	30.27%	29.53%	31.05%					
38	"21. ""Российская Конституционно-демократическая партия"""	49	1	1	1	0	1	1	1	3	0	1	1	0	0	1	1	4	1	1	6	6	1	1	1	1	0	2	2	1	0	0	0	1	0	1	3	1	2	1					
		0.10%	0.11%	0.09%	0.09%	0.0%	0.07%	0.07%	0.09%	0.31%	0.0%	0.08%	0.08%	0.0%	0.0%	0.07%	0.07%	0.32%	0.14%	0.14%	0.38%	0.29%	0.12%	0.06%	0.07%	0.08%	0.0%	0.12%	0.39%	0.10%	0.0%	0.0%	0.0%	0.09%	0.0%	0.07%	0.21%	0.07%	0.16%	0.11%					
39	"22. ""Развитие предпринимательства"""	140	1	2	4	6	5	2	1	1	2	0	4	3	8	1	0	5	2	0	9	9	1	1	4	5	6	8	1	1	6	3	3	1	3	9	8	4	6	5					
		0.30%	0.11%	0.19%	0.38%	0.44%	0.35%	0.14%	0.09%	0.10%	0.16%	0.0%	0.32%	0.25%	0.70%	0.07%	0.0%	0.40%	0.28%	0.0%	0.58%	0.44%	0.12%	0.06%	0.29%	0.43%	0.50%	0.50%	0.19%	0.10%	0.37%	0.21%	0.21%	0.09%	0.23%	0.65%	0.57%	0.31%	0.48%	0.55%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	6107	149	147	152	154	190	223	204	129	192	159	141	148	149	165	226	223	118	104	273	120	116	236	219	174	175	217	59	140	189	147	117	95	156	135	168	137	151	110					
		13.27%	17.82%	14.34%	14.77%	11.47%	13.62%	15.66%	18.73%	13.46%	15.97%	13.79%	11.31%	12.56%	13.04%	11.86%	15.96%	17.95%	16.90%	15.11%	17.65%	5.87%	14.81%	15.75%	16.23%	15.02%	14.70%	13.80%	11.66%	14.92%	11.76%	10.38%	8.22%	9.27%	12.23%	9.77%	12.00%	10.63%	12.11%	12.11%					
																																													
41	Против всех	3451	56	95	94	148	160	129	75	73	72	92	94	74	110	101	78	81	40	48	97	95	43	115	80	69	61	113	12	66	140	123	153	70	103	101	123	84	102	81					
		7.50%	6.69%	9.26%	9.13%	11.02%	11.47%	9.05%	6.88%	7.62%	5.99%	7.97%	7.54%	6.28%	9.63%	7.26%	5.50%	6.52%	5.73%	6.97%	6.27%	4.65%	5.49%	7.67%	5.93%	5.95%	5.12%	7.18%	2.37%	7.03%	8.71%	8.68%	10.75%	6.83%	8.07%	7.31%	8.79%	6.52%	8.18%	8.92%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
