Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
"Наименование Избирательной комиссии:    Архангельск, Южная"																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	1.Политическая партия «Аграрная партия России»	1128	15	38	27	44	56	38	60	56	47	55	43	23	1	6	28	42	51	65	54	47	31	42	68	54	37	57	24	9	0	3	5	1	1	0	0	0	0					
		3.70%	2.00%	3.18%	2.75%	4.26%	4.71%	3.26%	4.62%	4.21%	3.80%	4.72%	3.98%	2.04%	0.74%	3.31%	2.47%	3.15%	3.68%	4.57%	3.51%	3.23%	3.50%	3.83%	4.88%	4.06%	3.02%	5.34%	3.33%	8.91%	0.00%	4.29%	4.13%	1.59%	1.49%	0.00%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	629	11	25	11	14	27	25	27	18	31	30	14	19	10	0	36	23	27	41	50	47	19	14	31	16	21	17	14	0	4	2	2	2	0	1	0	0	0					
		2.06%	1.47%	2.09%	1.12%	1.36%	2.27%	2.14%	2.08%	1.35%	2.50%	2.57%	1.30%	1.69%	7.41%	0.00%	3.17%	1.73%	1.95%	2.89%	3.25%	3.23%	2.14%	1.28%	2.23%	1.20%	1.71%	1.59%	1.94%	0.00%	4.76%	2.86%	1.65%	3.17%	0.00%	5.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	39	1	2	0	0	0	2	0	1	4	4	2	0	0	0	1	2	6	1	3	2	0	0	1	0	1	3	1	0	0	1	0	0	0	0	0	0	1					
		0.13%	0.13%	0.17%	0.00%	0.00%	0.00%	0.17%	0.00%	0.08%	0.32%	0.34%	0.19%	0.00%	0.00%	0.00%	0.09%	0.15%	0.43%	0.07%	0.20%	0.14%	0.00%	0.00%	0.07%	0.00%	0.08%	0.28%	0.14%	0.00%	0.00%	1.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	4.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3514	78	143	122	118	140	117	154	184	152	149	123	68	5	42	149	183	191	139	185	212	143	127	137	107	118	117	58	5	8	8	6	6	5	0	11	2	2					
		11.53%	10.40%	11.97%	12.41%	11.42%	11.76%	10.03%	11.85%	13.82%	12.28%	12.78%	11.38%	6.03%	3.70%	23.20%	13.13%	13.74%	13.80%	9.78%	12.03%	14.57%	16.14%	11.58%	9.83%	8.04%	9.63%	10.97%	8.04%	4.95%	9.52%	11.43%	4.96%	9.52%	7.46%	0.00%	39.29%	8.33%	8.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	364	2	11	10	9	14	7	9	22	28	18	13	3	3	0	12	23	24	17	22	25	15	7	18	22	11	11	4	1	0	1	1	1	0	0	0	0	0					
		1.19%	0.27%	0.92%	1.02%	0.87%	1.18%	0.60%	0.69%	1.65%	2.26%	1.54%	1.20%	0.27%	2.22%	0.00%	1.06%	1.73%	1.73%	1.20%	1.43%	1.72%	1.69%	0.64%	1.29%	1.65%	0.90%	1.03%	0.55%	0.99%	0.00%	1.43%	0.83%	1.59%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	133	2	1	2	4	5	2	9	9	3	7	4	1	0	0	11	5	5	11	4	9	5	2	11	6	3	7	2	0	1	1	0	0	1	0	0	0	0					
		0.44%	0.27%	0.08%	0.20%	0.39%	0.42%	0.17%	0.69%	0.68%	0.24%	0.60%	0.37%	0.09%	0.00%	0.00%	0.97%	0.38%	0.36%	0.77%	0.26%	0.62%	0.56%	0.18%	0.79%	0.45%	0.24%	0.66%	0.28%	0.00%	1.19%	1.43%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	3576	80	154	113	118	121	165	145	142	137	118	122	113	50	6	116	159	161	179	196	174	112	135	150	133	150	119	72	16	26	26	19	19	5	4	7	8	6					
		11.74%	10.67%	12.89%	11.50%	11.42%	10.17%	14.15%	11.15%	10.67%	11.07%	10.12%	11.29%	10.03%	37.04%	3.31%	10.22%	11.94%	11.63%	12.60%	12.74%	11.96%	12.64%	12.31%	10.77%	9.99%	12.24%	11.15%	9.99%	15.84%	30.95%	37.14%	15.70%	30.16%	7.46%	20.00%	25.00%	33.33%	24.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3501	76	129	120	126	164	130	169	176	176	147	132	59	4	27	115	177	169	166	166	164	80	119	140	165	135	139	75	8	9	3	6	10	10	4	1	4	1					
		11.49%	10.13%	10.79%	12.21%	12.20%	13.78%	11.15%	13.00%	13.22%	14.22%	12.61%	12.21%	5.24%	2.96%	14.92%	10.13%	13.29%	12.21%	11.68%	10.79%	11.27%	9.03%	10.85%	10.05%	12.40%	11.02%	13.03%	10.40%	7.92%	10.71%	4.29%	4.96%	15.87%	14.93%	20.00%	3.57%	16.67%	4.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	353	6	15	6	12	9	11	20	9	15	19	21	9	2	3	8	17	18	32	19	20	4	13	15	8	10	18	8	2	1	1	1	0	0	1	0	0	0					
		1.16%	0.80%	1.26%	0.61%	1.16%	0.76%	0.94%	1.54%	0.68%	1.21%	1.63%	1.94%	0.80%	1.48%	1.66%	0.70%	1.28%	1.30%	2.25%	1.24%	1.37%	0.45%	1.19%	1.08%	0.60%	0.82%	1.69%	1.11%	1.98%	1.19%	1.43%	0.83%	0.00%	0.00%	5.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15968	462	636	550	544	610	634	656	649	585	554	559	809	56	94	614	647	666	686	774	671	439	598	756	768	690	536	447	57	28	19	75	20	43	7	9	7	13					
		52.42%	61.60%	53.22%	55.95%	52.66%	51.26%	54.37%	50.46%	48.76%	47.25%	47.51%	51.71%	71.78%	41.48%	51.93%	54.10%	48.57%	48.12%	48.28%	50.33%	46.12%	49.55%	54.51%	54.27%	57.70%	56.33%	50.23%	61.99%	56.44%	33.33%	27.14%	61.98%	31.75%	64.18%	35.00%	32.14%	29.17%	52.00%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	995	12	33	19	37	39	26	35	45	53	54	34	21	2	1	33	45	55	66	45	74	31	31	55	46	40	32	13	2	4	3	2	1	2	2	0	1	1					
		3.27%	1.60%	2.76%	1.93%	3.58%	3.28%	2.23%	2.69%	3.38%	4.28%	4.63%	3.15%	1.86%	1.48%	0.55%	2.91%	3.38%	3.97%	4.64%	2.93%	5.09%	3.50%	2.83%	3.95%	3.46%	3.27%	2.99%	1.80%	1.98%	4.76%	4.29%	1.65%	1.59%	2.99%	10.00%	0.00%	4.17%	4.00%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
