Выборы Президента Российской Федерации																																			
																																			
Наименование Избирательной комиссии:    Жигулевская городская																																			
																																			
Итоги голосования 																																			
																																			
		Сумма	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023					
		5.04%	4.52%	3.41%	4.87%	6.14%	7.66%	6.99%	5.32%	6.54%	5.19%	3.56%	6.95%	4.28%	4.11%	5.95%	7.59%	4.74%	4.62%	5.52%	5.15%	4.48%	5.10%	3.74%	3.23%	3.43%	0.00%	3.73%	2.21%	0.70%					
19	. Малышкин Олег Александрович	714	52	47	30	30	21	15	14	24	37	22	25	5	40	33	38	36	43	25	30	34	13	33	3	25	0	11	22	6					
		2.71%	3.85%	3.34%	2.43%	2.46%	2.06%	1.81%	1.46%	1.94%	3.92%	2.45%	2.26%	1.95%	3.65%	2.76%	3.43%	2.94%	3.21%	2.30%	2.30%	2.63%	1.79%	3.86%	3.23%	2.76%	0.00%	1.79%	3.47%	2.11%					
20	. Миронов Сергей Михайлович	208	10	12	5	8	9	10	15	7	2	5	0	2	5	12	11	14	11	7	16	13	5	5	3	6	0	5	6	4					
		0.79%	0.74%	0.85%	0.41%	0.66%	0.88%	1.20%	1.57%	0.57%	0.21%	0.56%	0.00%	0.78%	0.46%	1.01%	0.99%	1.14%	0.82%	0.64%	1.23%	1.00%	0.69%	0.58%	3.23%	0.66%	0.00%	0.81%	0.95%	1.41%					
21	. Путин Владимир Владимирович	16209	916	957	774	739	551	484	583	740	584	551	654	154	721	682	559	712	742	700	882	761	450	538	60	548	140	425	424	178					
		61.49%	67.85%	67.97%	62.77%	60.52%	54.13%	58.31%	60.86%	59.77%	61.80%	61.29%	59.03%	59.92%	65.78%	57.12%	50.50%	58.17%	55.33%	64.40%	67.74%	58.81%	62.07%	62.92%	64.52%	60.55%	100.00%	68.99%	66.88%	62.68%					
22	. Хакамада Ирина Муцуовна	829	17	61	41	38	35	26	43	40	30	26	27	7	25	39	58	32	50	44	44	45	14	35	2	15	0	12	15	8					
		3.14%	1.26%	4.33%	3.33%	3.11%	3.44%	3.13%	4.49%	3.23%	3.17%	2.89%	2.44%	2.72%	2.28%	3.27%	5.24%	2.61%	3.73%	4.05%	3.38%	3.48%	1.93%	4.09%	2.15%	1.66%	0.00%	1.95%	2.37%	2.82%					
23	. Харитонов Николай Михайлович	5674	233	216	265	272	254	201	202	273	189	218	255	73	194	282	298	284	344	206	192	315	173	160	20	247	0	120	120	68					
		21.52%	17.26%	15.34%	21.49%	22.28%	24.95%	24.22%	21.09%	22.05%	20.00%	24.25%	23.01%	28.40%	17.70%	23.62%	26.92%	23.20%	25.65%	18.95%	14.75%	24.34%	23.86%	18.71%	21.51%	27.29%	0.00%	19.48%	18.93%	23.94%					
																																			
24	Против всех	1077	49	49	40	44	59	28	47	59	37	35	56	4	52	60	51	63	69	37	62	48	22	42	2	22	0	10	19	11					
		4.09%	3.63%	3.48%	3.24%	3.60%	5.80%	3.37%	4.91%	4.77%	3.92%	3.89%	5.05%	1.56%	4.74%	5.03%	4.61%	5.15%	5.15%	3.40%	4.76%	3.71%	3.03%	4.91%	2.15%	2.43%	0.00%	1.62%	3.00%	3.87%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
