Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Беловская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11105	902	227	87	535	364	312	104	73	398	73	189	113	127	36	291	100	238	294	207	317	369	536	597	81	145	511	100	863	76	208	143	52	118	133	95	162	259	637	340	104	84	118	387					
		65.59%	69.92%	68.58%	64.44%	59.25%	65.47%	60.00%	51.23%	68.87%	63.28%	65.77%	78.75%	65.32%	61.95%	67.92%	65.84%	74.07%	65.75%	74.24%	67.43%	58.27%	61.30%	59.82%	70.15%	75.00%	59.92%	65.68%	68.49%	78.53%	83.52%	60.47%	79.44%	64.20%	65.19%	79.17%	73.64%	61.13%	58.60%	61.61%	63.79%	66.24%	69.42%	76.13%	56.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	70	3	3	0	4	6	1	1	0	4	2	1	2	5	2	0	0	1	0	0	0	3	5	3	0	3	3	0	3	0	0	2	1	2	1	0	2	0	5	0	1	0	0	1					
		0.41%	0.23%	0.91%	0.00%	0.44%	1.08%	0.19%	0.49%	0.00%	0.64%	1.80%	0.42%	1.16%	2.44%	3.77%	0.00%	0.00%	0.28%	0.00%	0.00%	0.00%	0.50%	0.56%	0.35%	0.00%	1.24%	0.39%	0.00%	0.27%	0.00%	0.00%	1.11%	1.23%	1.10%	0.60%	0.00%	0.75%	0.00%	0.48%	0.00%	0.64%	0.00%	0.00%	0.15%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
