Выборы Президента Российской Федерации																																	
																																	
Наименование Избирательной комиссии:    Очерская																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №2601	УИК №2602	УИК №2603	УИК №2605	УИК №2606	УИК №2607	УИК №2608	УИК №2609	УИК №2610	УИК №2611	УИК №2612	УИК №2613	УИК №2614	УИК №2615	УИК №2616	УИК №2617	УИК №2618	УИК №2619	УИК №2620	УИК №2621	УИК №2622	УИК №2623	УИК №2624	УИК №2626	УИК №2627	УИК №2628					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	397	33	38	26	36	53	16	9	43	19	8	30	37	2	1	10	7	3	0	2	1	6	5	0	3	8	1					
		3.33%	4.03%	4.36%	3.49%	4.68%	5.74%	3.89%	2.03%	4.17%	3.18%	2.27%	3.28%	4.82%	1.25%	0.42%	3.17%	2.47%	3.12%	0.00%	0.70%	0.32%	1.92%	1.59%	0.00%	0.79%	3.64%	0.68%					
19	. Малышкин Олег Александрович	371	25	26	25	17	13	14	7	33	20	16	28	37	4	9	13	6	1	5	12	12	9	10	5	14	6	4					
		3.11%	3.05%	2.99%	3.36%	2.21%	1.41%	3.41%	1.58%	3.20%	3.34%	4.53%	3.06%	4.82%	2.50%	3.78%	4.13%	2.12%	1.04%	3.65%	4.21%	3.87%	2.88%	3.18%	6.02%	3.67%	2.73%	2.74%					
20	. Миронов Сергей Михайлович	129	10	14	9	11	12	3	2	11	12	5	7	10	0	1	3	3	1	1	1	2	3	0	1	4	2	1					
		1.08%	1.22%	1.61%	1.21%	1.43%	1.30%	0.73%	0.45%	1.07%	2.01%	1.42%	0.77%	1.30%	0.00%	0.42%	0.95%	1.06%	1.04%	0.73%	0.35%	0.65%	0.96%	0.00%	1.20%	1.05%	0.91%	0.68%					
21	. Путин Владимир Владимирович	8437	558	591	509	483	638	284	336	700	439	248	650	499	125	181	210	211	71	109	231	242	245	244	59	325	130	119					
		70.74%	68.13%	67.85%	68.41%	62.73%	69.05%	69.10%	75.68%	67.90%	73.41%	70.25%	71.04%	65.06%	78.12%	76.05%	66.67%	74.56%	73.96%	79.56%	81.05%	78.06%	78.53%	77.71%	71.08%	85.30%	59.09%	81.51%					
22	. Хакамада Ирина Муцуовна	495	29	43	51	45	52	18	17	40	24	13	20	32	3	12	15	11	4	1	15	16	3	8	4	7	11	1					
		4.15%	3.54%	4.94%	6.85%	5.84%	5.63%	4.38%	3.83%	3.88%	4.01%	3.68%	2.19%	4.17%	1.88%	5.04%	4.76%	3.89%	4.17%	0.73%	5.26%	5.16%	0.96%	2.55%	4.82%	1.84%	5.00%	0.68%					
23	. Харитонов Николай Михайлович	1512	113	116	84	132	104	59	54	154	63	52	128	108	17	26	50	33	7	19	10	20	34	34	11	20	48	16					
		12.68%	13.80%	13.32%	11.29%	17.14%	11.26%	14.36%	12.16%	14.94%	10.54%	14.73%	13.99%	14.08%	10.62%	10.92%	15.87%	11.66%	7.29%	13.87%	3.51%	6.45%	10.90%	10.83%	13.25%	5.25%	21.82%	10.96%					
																																	
24	Против всех	480	42	30	38	37	47	16	16	43	18	6	44	38	7	7	12	9	7	1	12	13	7	9	3	4	13	1					
		4.02%	5.13%	3.44%	5.11%	4.81%	5.09%	3.89%	3.60%	4.17%	3.01%	1.70%	4.81%	4.95%	4.38%	2.94%	3.81%	3.18%	7.29%	0.73%	4.21%	4.19%	2.24%	2.87%	3.61%	1.05%	5.91%	0.68%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
