Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Асекеевская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210					
		2.85%	3.68%	3.67%	2.25%	1.41%	3.55%	2.40%	1.06%	2.11%	0.82%	3.29%	1.22%	2.43%	1.60%	1.11%	0.74%	4.38%	1.78%	3.86%	1.82%	3.66%	3.07%	4.03%	1.45%	3.46%	2.65%	3.05%	6.14%	1.61%	4.51%	1.91%	1.55%					
19	. Малышкин Олег Александрович	398	19	12	11	4	4	13	4	22	15	43	4	29	11	43	1	6	9	12	4	8	5	2	10	8	1	5	0	12	43	17	21					
		2.86%	1.27%	0.96%	3.54%	1.41%	1.42%	3.90%	4.26%	4.65%	6.15%	3.83%	1.63%	5.42%	1.95%	9.51%	0.74%	2.19%	5.33%	3.86%	2.42%	1.63%	1.92%	1.61%	1.81%	1.26%	0.66%	1.17%	0.00%	2.41%	4.12%	4.07%	4.66%					
20	. Миронов Сергей Михайлович	99	16	5	3	3	2	3	1	3	3	8	4	5	2	0	0	6	2	3	3	3	3	0	2	3	1	1	0	1	11	0	2					
		0.71%	1.07%	0.40%	0.96%	1.06%	0.71%	0.90%	1.06%	0.63%	1.23%	0.71%	1.63%	0.93%	0.36%	0.00%	0.00%	2.19%	1.18%	0.96%	1.82%	0.61%	1.15%	0.00%	0.36%	0.47%	0.66%	0.23%	0.00%	0.20%	1.05%	0.00%	0.44%					
21	. Путин Владимир Владимирович	6420	707	582	220	128	116	150	41	223	132	571	161	166	124	172	44	166	109	82	65	239	116	69	235	281	38	169	45	324	517	269	159					
		46.16%	47.29%	46.41%	70.74%	45.07%	41.13%	45.05%	43.62%	47.15%	54.10%	50.80%	65.45%	31.03%	22.02%	38.05%	32.35%	60.58%	64.50%	26.37%	39.39%	48.58%	44.44%	55.65%	42.65%	44.18%	25.17%	39.67%	39.47%	65.19%	49.57%	64.35%	35.25%					
22	. Хакамада Ирина Муцуовна	195	33	17	0	0	4	3	1	10	6	20	1	6	7	5	4	7	3	0	2	8	2	2	6	4	0	5	3	5	15	12	4					
		1.40%	2.21%	1.36%	0.00%	0.00%	1.42%	0.90%	1.06%	2.11%	2.46%	1.78%	0.41%	1.12%	1.24%	1.11%	2.94%	2.55%	1.78%	0.00%	1.21%	1.63%	0.77%	1.61%	1.09%	0.63%	0.00%	1.17%	2.63%	1.01%	1.44%	2.87%	0.89%					
23	. Харитонов Николай Михайлович	6027	607	546	66	139	142	145	44	194	81	413	64	302	401	221	84	71	39	197	85	199	123	44	260	306	104	226	57	137	373	106	251					
		43.33%	40.60%	43.54%	21.22%	48.94%	50.35%	43.54%	46.81%	41.01%	33.20%	36.74%	26.02%	56.45%	71.23%	48.89%	61.76%	25.91%	23.08%	63.34%	51.52%	40.45%	47.13%	35.48%	47.19%	48.11%	68.87%	53.05%	50.00%	27.57%	35.76%	25.36%	55.65%					
																																						
24	Против всех	226	41	38	2	2	2	8	1	8	1	20	5	7	5	2	2	3	2	3	1	10	1	0	15	6	0	4	2	4	24	4	3					
		1.62%	2.74%	3.03%	0.64%	0.70%	0.71%	2.40%	1.06%	1.69%	0.41%	1.78%	2.03%	1.31%	0.89%	0.44%	1.47%	1.09%	1.18%	0.96%	0.61%	2.03%	0.38%	0.00%	2.72%	0.94%	0.00%	0.94%	1.75%	0.80%	2.30%	0.96%	0.67%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
