Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Михайловская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455					
		0.23%	0.0%	0.26%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	3.22%	0.0%	0.0%	0.45%	0.0%	0.0%	0.97%	0.0%	0.0%	0.23%	0.79%	0.0%	0.0%	0.0%	0.0%	0.44%	0.64%	0.0%	0.0%	0.47%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	2	3	0	0	3	2	0	0	0	2	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	2	1	0	1					
		0.26%	0.60%	0.79%	0.0%	0.0%	0.37%	0.31%	0.0%	0.0%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	2.89%	0.0%	0.0%	0.0%	2.27%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.22%	0.43%	0.76%	0.0%	0.23%					
27	"10. ""Аграрная партия России"""	853	12	26	25	37	47	40	52	22	11	22	9	29	28	3	10	3	23	15	10	59	1	7	29	20	3	26	52	21	69	35	18	16	73					
		10.19%	3.65%	6.89%	5.93%	6.42%	5.84%	6.29%	12.00%	12.94%	15.27%	10.23%	11.11%	16.38%	13.65%	4.83%	14.49%	3.89%	10.50%	14.01%	22.72%	19.09%	2.85%	7.95%	6.88%	15.87%	2.77%	13.61%	15.95%	15.21%	15.19%	7.57%	13.74%	20.0%	17.25%					
28	"11. ""Истинные патриоты России"""	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	4	2	0	0	0					
		0.14%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.44%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.88%	0.43%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	87	5	6	6	5	9	14	0	0	0	1	2	2	6	0	1	1	4	0	1	2	0	0	1	1	2	2	2	1	3	4	1	0	5					
		1.04%	1.52%	1.59%	1.42%	0.86%	1.11%	2.20%	0.0%	0.0%	0.0%	0.46%	2.46%	1.12%	2.92%	0.0%	1.44%	1.29%	1.82%	0.0%	2.27%	0.64%	0.0%	0.0%	0.23%	0.79%	1.85%	1.04%	0.61%	0.72%	0.66%	0.86%	0.76%	0.0%	1.18%					
30	"13. ""Демократическая партия России"""	40	2	4	1	11	2	3	0	1	0	0	0	1	1	0	0	0	1	0	0	5	0	1	1	0	0	0	2	0	0	1	0	1	2					
		0.47%	0.60%	1.06%	0.23%	1.90%	0.24%	0.47%	0.0%	0.58%	0.0%	0.0%	0.0%	0.56%	0.48%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	1.61%	0.0%	1.13%	0.23%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.21%	0.0%	1.25%	0.47%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	1	0	0	3	2	1	2	1	1	2	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	1					
		0.23%	0.30%	0.0%	0.0%	0.52%	0.24%	0.15%	0.46%	0.58%	1.38%	0.93%	0.0%	1.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.23%					
32	"15. ""Партия СЛОН"""	12	0	0	2	2	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0					
		0.14%	0.0%	0.0%	0.47%	0.34%	0.37%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.72%	0.22%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	381	11	15	25	39	45	33	17	2	0	6	1	2	30	6	0	0	8	11	2	12	4	1	23	1	0	16	7	6	10	18	9	0	21					
		4.55%	3.35%	3.97%	5.93%	6.77%	5.59%	5.19%	3.92%	1.17%	0.0%	2.79%	1.23%	1.12%	14.63%	9.67%	0.0%	0.0%	3.65%	10.28%	4.54%	3.88%	11.42%	1.13%	5.46%	0.79%	0.0%	8.37%	2.14%	4.34%	2.20%	3.89%	6.87%	0.0%	4.96%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	29	1	0	2	3	5	1	2	0	2	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	4	3	1	1	1					
		0.34%	0.30%	0.0%	0.47%	0.52%	0.62%	0.15%	0.46%	0.0%	2.77%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	1.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.88%	0.64%	0.76%	1.25%	0.23%					
35	"18. ""ЛДПР"""	1346	91	77	37	115	149	101	80	33	10	11	6	42	23	4	13	12	48	29	5	29	4	15	57	26	33	32	29	19	89	55	21	18	33					
		16.09%	27.74%	20.42%	8.78%	19.96%	18.53%	15.90%	18.47%	19.41%	13.88%	5.11%	7.40%	23.72%	11.21%	6.45%	18.84%	15.58%	21.91%	27.10%	11.36%	9.38%	11.42%	17.04%	13.53%	20.63%	30.55%	16.75%	8.89%	13.76%	19.60%	11.90%	16.03%	22.5%	7.80%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	216	12	10	19	15	28	24	5	4	0	2	2	0	3	0	1	1	5	3	3	8	1	7	5	4	0	3	11	0	15	3	1	2	19					
		2.58%	3.65%	2.65%	4.51%	2.60%	3.48%	3.77%	1.15%	2.35%	0.0%	0.93%	2.46%	0.0%	1.46%	0.0%	1.44%	1.29%	2.28%	2.80%	6.81%	2.58%	2.85%	7.95%	1.18%	3.17%	0.0%	1.57%	3.37%	0.0%	3.30%	0.64%	0.76%	2.5%	4.49%					
37	"20. ""Политическая партия ""Единая Россия"""	2069	68	79	93	123	143	148	140	32	26	61	17	44	44	22	24	32	71	25	9	42	1	23	113	31	32	46	105	43	110	190	42	7	83					
		24.73%	20.73%	20.95%	22.09%	21.35%	17.78%	23.30%	32.33%	18.82%	36.11%	28.37%	20.98%	24.85%	21.46%	35.48%	34.78%	41.55%	32.42%	23.36%	20.45%	13.59%	2.85%	26.13%	26.84%	24.60%	29.62%	24.08%	32.20%	31.15%	24.22%	41.12%	32.06%	8.75%	19.62%					
38	"21. ""Российская Конституционно-демократическая партия"""	22	0	1	0	1	3	1	0	0	1	2	0	0	0	1	0	0	0	0	0	2	0	0	3	0	0	0	1	0	2	1	1	1	1					
		0.26%	0.0%	0.26%	0.0%	0.17%	0.37%	0.15%	0.0%	0.0%	1.38%	0.93%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	0.30%	0.0%	0.44%	0.21%	0.76%	1.25%	0.23%					
39	"22. ""Развитие предпринимательства"""	25	1	2	3	2	3	2	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	5	0	0	0	0	0	1	0	2	0	0					
		0.29%	0.30%	0.53%	0.71%	0.34%	0.37%	0.31%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.48%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	1.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.22%	0.0%	1.52%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1963	63	99	121	144	228	182	87	36	11	68	35	34	33	9	8	5	30	11	9	81	19	25	131	29	22	43	74	23	80	74	21	20	108					
		23.46%	19.20%	26.25%	28.74%	25.0%	28.35%	28.66%	20.09%	21.17%	15.27%	31.62%	43.20%	19.20%	16.09%	14.51%	11.59%	6.49%	13.69%	10.28%	20.45%	26.21%	54.28%	28.40%	31.11%	23.01%	20.37%	22.51%	22.69%	16.66%	17.62%	16.01%	16.03%	25.0%	25.53%					
																																								
41	Против всех	450	20	19	41	24	52	29	18	15	6	17	1	10	11	10	6	10	7	4	0	18	3	0	22	4	7	7	12	11	14	15	4	0	33					
		5.38%	6.09%	5.03%	9.73%	4.16%	6.46%	4.56%	4.15%	8.82%	8.33%	7.90%	1.23%	5.64%	5.36%	16.12%	8.69%	12.98%	3.19%	3.73%	0.0%	5.82%	8.57%	0.0%	5.22%	3.17%	6.48%	3.66%	3.68%	7.97%	3.08%	3.24%	3.05%	0.0%	7.80%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
