Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																									
Дата голосования: 07.12.2003 0:00:00																																									
																																									
"Наименование Избирательной комиссии:    Липецк, Правобережная"																																									
																																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																									
																																									
		Сумма	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
		0.16%	0.12%	0.22%	0.08%	0.51%	0.0%	0.0%	0.0%	0.14%	0.13%	0.16%	0.31%	0.20%	0.11%	0.0%	0.10%	0.0%	0.12%	0.0%	0.0%	0.10%	0.41%	0.55%	0.40%	0.0%	0.29%	0.27%	0.08%	0.0%	0.23%	0.14%	0.22%	0.17%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	66	3	0	2	2	0	0	3	1	4	1	4	2	1	3	5	1	2	0	0	3	0	4	0	1	1	3	0	0	4	2	1	7	5	1					
		0.24%	0.36%	0.0%	0.17%	0.51%	0.0%	0.0%	0.28%	0.14%	0.26%	0.08%	0.41%	0.20%	0.11%	0.33%	0.51%	0.10%	0.25%	0.0%	0.0%	0.31%	0.0%	0.44%	0.0%	0.12%	0.09%	0.41%	0.0%	0.0%	0.46%	0.28%	0.11%	0.61%	0.54%	0.34%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	4583	134	183	159	65	19	16	179	125	244	215	189	194	150	172	164	152	138	77	63	133	129	113	156	133	202	94	170	0	143	115	145	213	129	70					
		16.78%	16.24%	20.51%	13.79%	16.88%	10.10%	19.51%	16.93%	17.70%	16.31%	17.22%	19.56%	19.73%	17.04%	19.13%	16.85%	16.01%	17.42%	14.89%	12.52%	13.86%	17.79%	12.54%	20.88%	17.07%	19.61%	12.85%	15.21%	0.0%	16.49%	16.57%	15.96%	18.84%	14.16%	24.30%					
																																									
41	Против всех	1746	50	51	90	29	9	6	66	45	100	78	42	61	59	42	75	48	56	22	26	57	57	78	35	48	78	55	65	2	60	34	66	80	60	16					
		6.39%	6.06%	5.71%	7.80%	7.53%	4.78%	7.31%	6.24%	6.37%	6.68%	6.25%	4.34%	6.20%	6.70%	4.67%	7.70%	5.05%	7.07%	4.25%	5.16%	5.94%	7.86%	8.65%	4.68%	6.16%	7.57%	7.52%	5.81%	11.11%	6.92%	4.89%	7.26%	7.07%	6.58%	5.55%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
