Выборы Президента Российской Федерации																																								
																																								
Наименование Избирательной комиссии:    Сосногорская городская																																								
																																								
Итоги голосования 																																								
																																								
		Сумма	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178					
		2.53%	2.08%	2.33%	1.74%	2.62%	2.36%	1.88%	2.34%	2.79%	2.29%	1.77%	1.85%	2.51%	3.87%	2.15%	3.28%	2.09%	3.20%	0.97%	1.49%	2.01%	2.90%	3.17%	1.87%	5.65%	2.25%	3.50%	1.89%	0.79%	3.86%	2.19%	8.86%	3.39%	3.23%					
20	. Миронов Сергей Михайлович	172	8	9	6	7	6	13	2	9	5	9	7	1	11	5	6	11	9	0	1	8	11	1	0	2	3	0	8	1	4	5	2	1	1					
		0.70%	0.76%	0.84%	0.55%	0.68%	0.59%	0.77%	0.20%	0.51%	0.52%	0.55%	0.68%	0.19%	0.72%	0.51%	0.55%	1.15%	1.07%	0.00%	1.49%	0.85%	1.18%	0.21%	0.00%	0.81%	3.37%	0.00%	2.16%	0.26%	1.10%	1.09%	0.74%	1.69%	0.65%					
21	. Путин Владимир Владимирович	18272	821	765	831	783	784	1291	800	1336	759	1293	827	419	1057	686	758	671	601	82	38	627	609	398	79	190	64	123	307	334	271	359	159	45	105					
		74.68%	77.53%	71.23%	75.89%	76.09%	77.01%	75.99%	78.05%	76.00%	79.06%	78.75%	80.60%	81.04%	69.40%	70.14%	68.97%	70.04%	71.21%	79.61%	56.72%	66.42%	65.34%	84.14%	73.83%	76.61%	71.91%	86.01%	82.97%	87.43%	74.66%	78.56%	58.67%	76.27%	67.74%					
22	. Хакамада Ирина Муцуовна	699	34	39	28	25	28	52	42	40	18	43	35	9	69	33	32	29	28	0	1	20	23	9	0	5	1	1	4	4	10	16	17	1	3					
		2.86%	3.21%	3.63%	2.56%	2.43%	2.75%	3.06%	4.10%	2.28%	1.88%	2.62%	3.41%	1.74%	4.53%	3.37%	2.91%	3.03%	3.32%	0.00%	1.49%	2.12%	2.47%	1.90%	0.00%	2.02%	1.12%	0.70%	1.08%	1.05%	2.75%	3.50%	6.27%	1.69%	1.94%					
23	. Харитонов Николай Михайлович	2768	111	144	119	113	123	186	67	190	110	132	68	53	144	147	143	95	108	17	18	212	207	24	21	25	12	12	18	24	46	46	2	8	23					
		11.31%	10.48%	13.41%	10.87%	10.98%	12.08%	10.95%	6.54%	10.81%	11.46%	8.04%	6.63%	10.25%	9.46%	15.03%	13.01%	9.92%	12.80%	16.50%	26.87%	22.46%	22.21%	5.07%	19.63%	10.08%	13.48%	8.39%	4.86%	6.28%	12.67%	10.07%	0.74%	13.56%	14.84%					
																																								
24	Против всех	1036	26	45	48	41	31	58	49	72	23	71	38	13	109	52	74	68	43	1	4	27	25	11	0	2	2	0	10	8	10	13	49	1	12					
		4.23%	2.46%	4.19%	4.38%	3.98%	3.05%	3.41%	4.78%	4.10%	2.40%	4.32%	3.70%	2.51%	7.16%	5.32%	6.73%	7.10%	5.09%	0.97%	5.97%	2.86%	2.68%	2.33%	0.00%	0.81%	2.25%	0.00%	2.70%	2.09%	2.75%	2.84%	18.08%	1.69%	7.74%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
