Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Кольская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №275	УИК №276	УИК №277	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №501	УИК №502	УИК №503					
11	Число полученных открепительных  удостоверений	1020	5	25	5	10	10	5	20	50	30	30	50	5	60	80	60	60	30	70	30	60	80	20	40	40	20	10	40	20	40	15	0	0	0	0					
12	Число выданных открепительных удостоверений	302	3	16	2	6	2	0	9	13	24	5	9	0	6	16	14	8	4	13	5	16	19	11	13	14	3	1	37	7	25	1	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	240	1	2	3	1	0	39	6	12	9	1	5	0	1	9	8	5	3	27	0	3	4	3	4	9	1	4	7	1	20	2	50	0	0	0					
14	Число неиспользованных открепительных удостоверений	718	2	9	3	4	8	5	11	37	6	25	41	5	54	64	46	52	26	57	25	44	61	9	27	26	17	9	3	13	15	14	0	0	0	0					
15	"Число открепительных удостоверений, выданных в ТИК"	11	0	0	0	0	0	0	0	0	1	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	765	0	11	1	0	3	0	14	31	15	15	22	0	37	79	70	57	22	64	18	54	87	15	30	51	12	1	22	10	6	10	3	1	3	1					
		3.62%	0.00%	2.06%	2.22%	0.00%	1.92%	0.00%	2.58%	2.37%	1.97%	3.80%	2.29%	0.00%	3.02%	5.17%	5.31%	4.66%	4.35%	4.77%	2.71%	4.23%	5.51%	2.50%	2.90%	4.88%	3.37%	0.95%	2.05%	1.87%	1.95%	5.13%	2.56%	3.70%	14.29%	3.12%					
19	. Малышкин Олег Александрович	614	0	11	0	3	10	2	9	49	28	9	35	0	42	39	41	39	11	30	12	21	27	12	32	73	7	3	32	14	8	10	3	0	1	1					
		2.91%	0.00%	2.06%	0.00%	2.14%	6.41%	2.38%	1.66%	3.74%	3.67%	2.28%	3.65%	0.00%	3.43%	2.55%	3.11%	3.19%	2.17%	2.24%	1.80%	1.65%	1.71%	2.00%	3.09%	6.98%	1.97%	2.86%	2.98%	2.62%	2.60%	5.13%	2.56%	0.00%	4.76%	3.12%					
20	. Миронов Сергей Михайлович	176	1	2	2	0	0	0	4	3	9	2	6	0	22	9	12	13	11	17	2	12	7	6	6	11	6	2	2	4	1	3	0	1	0	0					
		0.83%	2.04%	0.38%	4.44%	0.00%	0.00%	0.00%	0.74%	0.23%	1.18%	0.51%	0.62%	0.00%	1.80%	0.59%	0.91%	1.06%	2.17%	1.27%	0.30%	0.94%	0.44%	1.00%	0.58%	1.05%	1.69%	1.90%	0.19%	0.75%	0.32%	1.54%	0.00%	3.70%	0.00%	0.00%					
21	. Путин Владимир Владимирович	16001	41	440	40	118	129	75	452	1053	603	308	727	16	878	1087	925	877	387	993	534	954	1156	497	824	659	256	93	902	444	246	138	94	15	15	25					
		75.79%	83.67%	82.55%	88.89%	84.29%	82.69%	89.29%	83.39%	80.44%	79.03%	77.97%	75.73%	76.19%	71.67%	71.09%	70.13%	71.71%	76.48%	74.05%	80.30%	74.76%	73.16%	82.97%	79.54%	63.00%	71.91%	88.57%	83.91%	83.15%	79.87%	70.77%	80.34%	55.56%	71.43%	78.12%					
22	. Хакамада Ирина Муцуовна	842	1	11	1	1	2	0	10	29	15	19	40	0	51	79	75	66	26	80	30	76	92	12	27	37	7	1	18	13	12	5	3	1	0	2					
		3.99%	2.04%	2.06%	2.22%	0.71%	1.28%	0.00%	1.85%	2.22%	1.97%	4.81%	4.17%	0.00%	4.16%	5.17%	5.69%	5.40%	5.14%	5.97%	4.51%	5.96%	5.82%	2.00%	2.61%	3.54%	1.97%	0.95%	1.67%	2.43%	3.90%	2.56%	2.56%	3.70%	0.00%	6.25%					
23	. Харитонов Николай Михайлович	1756	0	36	1	12	11	7	34	95	70	30	87	4	124	162	126	121	35	86	32	87	111	43	70	176	53	4	44	35	23	20	12	1	1	3					
		8.32%	0.00%	6.75%	2.22%	8.57%	7.05%	8.33%	6.27%	7.26%	9.17%	7.59%	9.06%	19.05%	10.12%	10.60%	9.55%	9.89%	6.92%	6.41%	4.81%	6.82%	7.03%	7.18%	6.76%	16.83%	14.89%	3.81%	4.09%	6.55%	7.47%	10.26%	10.26%	3.70%	4.76%	9.38%					
																																									
24	Против всех	831	4	19	0	5	1	0	15	36	14	9	31	1	67	63	62	47	7	61	36	68	95	12	41	33	15	1	50	11	9	7	2	8	1	0					
		3.94%	8.16%	3.56%	0.00%	3.57%	0.64%	0.00%	2.77%	2.75%	1.83%	2.28%	3.23%	4.76%	5.47%	4.12%	4.70%	3.84%	1.38%	4.55%	5.41%	5.33%	6.01%	2.00%	3.96%	3.15%	4.21%	0.95%	4.65%	2.06%	2.92%	3.59%	1.71%	29.63%	4.76%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
