Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Безенчукская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197					
		0.68%	0.50%	0.86%	0.37%	0.60%	0.59%	1.52%	0.93%	0.65%	0.42%	0.44%	0.15%	0.00%	0.00%	1.16%	1.38%	2.48%	1.02%	1.68%	0.96%	0.61%	0.00%	1.04%	1.05%	0.34%	0.00%	0.00%	0.38%	0.24%	0.00%	0.00%	0.80%	0.60%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	37	4	2	3	5	3	2	1	1	5	0	4	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.21%	0.50%	0.21%	0.28%	0.50%	0.30%	0.20%	0.09%	0.09%	0.42%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.56%	0.96%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1653	70	93	90	112	104	93	118	92	100	25	113	17	9	49	63	5	27	62	8	49	8	18	39	58	16	13	24	64	16	37	9	37	15					
		9.23%	8.77%	9.95%	8.32%	11.27%	10.24%	9.45%	11.02%	8.51%	8.32%	11.11%	8.25%	12.59%	7.38%	9.46%	8.68%	3.11%	13.71%	8.70%	7.69%	9.90%	2.87%	9.33%	8.19%	9.73%	4.48%	9.70%	9.02%	15.35%	14.29%	9.39%	7.20%	7.43%	11.81%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1845	85	94	115	107	101	86	97	209	137	21	145	9	25	49	61	18	21	74	7	20	19	32	48	59	40	15	35	32	11	23	1	41	8					
		10.31%	10.65%	10.05%	10.63%	10.76%	9.94%	8.74%	9.06%	19.33%	11.40%	9.33%	10.58%	6.67%	20.49%	9.46%	8.40%	11.18%	10.66%	10.38%	6.73%	4.04%	6.81%	16.58%	10.08%	9.90%	11.20%	11.19%	13.16%	7.67%	9.82%	5.84%	0.80%	8.23%	6.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	10	6	12	10	13	5	7	9	7	1	5	0	1	2	4	1	1	7	1	2	3	0	5	4	2	3	1	1	1	1	1	4	0					
		0.73%	1.25%	0.64%	1.11%	1.01%	1.28%	0.51%	0.65%	0.83%	0.58%	0.44%	0.36%	0.00%	0.82%	0.39%	0.55%	0.62%	0.51%	0.98%	0.96%	0.40%	1.08%	0.00%	1.05%	0.67%	0.56%	2.24%	0.38%	0.24%	0.89%	0.25%	0.80%	0.80%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10515	397	508	555	524	595	536	644	542	666	143	851	87	79	321	430	86	121	446	72	320	129	126	301	387	249	90	189	271	70	256	90	331	103					
		58.73%	49.75%	54.33%	51.29%	52.72%	58.56%	54.47%	60.13%	50.14%	55.41%	63.56%	62.12%	64.44%	64.75%	61.97%	59.23%	53.42%	61.42%	62.55%	69.23%	64.65%	46.24%	65.28%	63.24%	64.93%	69.75%	67.16%	71.05%	64.99%	62.50%	64.97%	72.00%	66.47%	81.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	88	6	7	7	6	7	13	6	6	5	1	2	0	0	1	3	5	2	3	0	1	0	0	4	0	0	0	0	1	1	0	0	1	0					
		0.49%	0.75%	0.75%	0.65%	0.60%	0.69%	1.32%	0.56%	0.56%	0.42%	0.44%	0.15%	0.00%	0.00%	0.19%	0.41%	3.11%	1.02%	0.42%	0.00%	0.20%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.24%	0.89%	0.00%	0.00%	0.20%	0.00%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
