Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    Богучанская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992	УИК №993	УИК №994	УИК №995	УИК №996	УИК №997	УИК №998	УИК №999	УИК №1000	УИК №1001	УИК №1002	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009					
		20.95%	5.88%	7.64%	21.99%	15.24%	9.76%	7.69%	30.65%	11.30%	19.56%	17.69%	30.88%	33.42%	26.95%	22.89%	30.82%	22.08%	22.96%	28.91%	12.61%	16.77%	15.45%	31.07%	23.09%	28.03%	33.33%	20.74%	18.02%	6.35%	20.60%	18.70%	14.89%	19.46%	10.18%	15.59%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	334	0	2	7	3	0	0	1	6	8	0	3	18	19	16	21	23	17	25	4	16	10	3	24	14	5	6	17	0	29	14	3	12	2	5	1					
		1.99%	0.00%	0.73%	0.97%	0.80%	0.00%	0.00%	0.81%	2.51%	1.09%	0.00%	4.41%	2.26%	3.79%	3.56%	3.52%	4.34%	2.62%	4.55%	0.87%	2.05%	1.63%	1.69%	2.96%	1.65%	4.50%	1.60%	1.36%	0.00%	2.74%	2.03%	0.80%	1.56%	0.73%	0.97%	5.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7394	18	167	311	228	31	11	65	144	415	409	27	227	176	149	166	179	205	154	291	390	377	70	303	354	34	131	576	28	406	367	217	361	154	237	16					
		44.26%	52.94%	60.73%	43.02%	60.96%	75.61%	84.62%	52.42%	60.25%	56.77%	50.25%	39.71%	28.52%	35.13%	33.11%	27.81%	33.77%	31.59%	28.00%	63.26%	49.94%	61.30%	39.55%	37.41%	41.70%	30.63%	34.84%	45.93%	44.44%	38.37%	53.19%	57.71%	46.82%	56.00%	46.20%	94.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	110	0	1	5	1	0	0	1	1	2	11	0	10	5	2	6	5	8	11	4	2	1	0	2	4	2	1	6	0	7	4	4	0	2	2	0					
		0.66%	0.00%	0.36%	0.69%	0.27%	0.00%	0.00%	0.81%	0.42%	0.27%	1.35%	0.00%	1.26%	0.99%	0.44%	1.01%	0.94%	1.23%	2.00%	0.87%	0.26%	0.16%	0.00%	0.25%	0.47%	1.80%	0.27%	0.48%	0.00%	0.66%	0.58%	1.06%	0.00%	0.73%	0.39%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
