Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кигинская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №2572	УИК №2573	УИК №2574	УИК №2575	УИК №2576	УИК №2577	УИК №2578	УИК №2579	УИК №2580	УИК №2581	УИК №2582	УИК №2583	УИК №2584	УИК №2585	УИК №2586	УИК №2587	УИК №2588	УИК №2589	УИК №2590	УИК №2591	УИК №2592	УИК №2593	УИК №2594	УИК №2595	УИК №2596	УИК №2597	УИК №2598	УИК №2599	УИК №2600	УИК №2601	УИК №2602					
		0.26%	0.0%	0.29%	0.0%	0.0%	0.28%	0.0%	0.0%	0.35%	0.17%	0.09%	2.85%	0.0%	0.58%	0.0%	0.21%	0.36%	0.0%	0.0%	0.75%	0.38%	0.27%	0.0%	0.42%	0.0%	0.0%	0.0%	0.52%	0.26%	0.0%	1.24%	0.0%					
27	"10. ""Аграрная партия России"""	959	28	38	7	7	19	7	9	112	106	105	9	39	12	10	33	25	17	6	24	27	26	18	41	19	73	7	19	77	14	17	8					
		8.90%	10.33%	11.20%	5.6%	4.24%	5.47%	4.69%	4.52%	7.92%	9.05%	9.74%	8.57%	10.83%	7.05%	6.25%	7.12%	9.09%	8.33%	5.76%	9.09%	10.46%	7.04%	5.69%	17.59%	9.09%	18.15%	4.24%	10.0%	10.32%	26.41%	5.29%	5.47%					
28	"11. ""Истинные патриоты России"""	30	0	2	0	0	2	1	2	4	0	1	1	2	0	0	2	1	0	0	1	0	6	0	1	0	1	0	0	3	0	0	0					
		0.27%	0.0%	0.58%	0.0%	0.0%	0.57%	0.67%	1.00%	0.28%	0.0%	0.09%	0.95%	0.55%	0.0%	0.0%	0.43%	0.36%	0.0%	0.0%	0.37%	0.0%	1.62%	0.0%	0.42%	0.0%	0.24%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	111	2	4	1	0	1	1	4	22	2	18	0	7	0	0	14	3	3	0	2	3	3	1	2	3	3	1	0	3	0	7	1					
		1.03%	0.73%	1.17%	0.8%	0.0%	0.28%	0.67%	2.01%	1.55%	0.17%	1.67%	0.0%	1.94%	0.0%	0.0%	3.02%	1.09%	1.47%	0.0%	0.75%	1.16%	0.81%	0.31%	0.85%	1.43%	0.74%	0.60%	0.0%	0.40%	0.0%	2.18%	0.68%					
30	"13. ""Демократическая партия России"""	28	2	0	0	0	1	0	0	5	5	2	1	1	0	0	2	0	1	0	0	1	0	1	0	0	2	0	0	4	0	0	0					
		0.26%	0.73%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.35%	0.42%	0.18%	0.95%	0.27%	0.0%	0.0%	0.43%	0.0%	0.49%	0.0%	0.0%	0.38%	0.0%	0.31%	0.0%	0.0%	0.49%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	30	0	1	0	0	2	1	1	3	0	1	0	1	0	2	3	3	1	1	1	0	0	2	0	1	1	0	1	1	0	2	1					
		0.27%	0.0%	0.29%	0.0%	0.0%	0.57%	0.67%	0.50%	0.21%	0.0%	0.09%	0.0%	0.27%	0.0%	1.25%	0.64%	1.09%	0.49%	0.96%	0.37%	0.0%	0.0%	0.63%	0.0%	0.47%	0.24%	0.0%	0.52%	0.13%	0.0%	0.62%	0.68%					
32	"15. ""Партия СЛОН"""	26	0	0	1	0	1	0	1	3	5	1	0	1	0	1	3	2	1	1	0	0	0	1	0	1	0	0	0	2	0	0	1					
		0.24%	0.0%	0.0%	0.8%	0.0%	0.28%	0.0%	0.50%	0.21%	0.42%	0.09%	0.0%	0.27%	0.0%	0.62%	0.64%	0.72%	0.49%	0.96%	0.0%	0.0%	0.0%	0.31%	0.0%	0.47%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.68%					
33	"16. ""Родина"" (народно-патриотический союз)"""	254	2	6	8	1	8	2	4	44	39	33	2	8	4	10	11	2	5	1	2	2	5	1	4	10	16	1	0	13	0	10	0					
		2.35%	0.73%	1.76%	6.4%	0.60%	2.30%	1.34%	2.01%	3.11%	3.33%	3.06%	1.90%	2.22%	2.35%	6.25%	2.37%	0.72%	2.45%	0.96%	0.75%	0.77%	1.35%	0.31%	1.71%	4.78%	3.98%	0.60%	0.0%	1.74%	0.0%	3.11%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	98	2	2	2	0	3	1	6	15	3	0	2	3	4	0	14	5	2	1	3	0	3	4	3	2	1	1	0	8	3	4	1					
		0.91%	0.73%	0.58%	1.6%	0.0%	0.86%	0.67%	3.01%	1.06%	0.25%	0.0%	1.90%	0.83%	2.35%	0.0%	3.02%	1.81%	0.98%	0.96%	1.13%	0.0%	0.81%	1.26%	1.28%	0.95%	0.24%	0.60%	0.0%	1.07%	5.66%	1.24%	0.68%					
35	"18. ""ЛДПР"""	503	7	12	4	16	17	1	9	90	64	64	3	4	0	6	29	15	4	2	1	1	15	10	13	8	45	7	2	36	4	12	2					
		4.67%	2.58%	3.53%	3.2%	9.69%	4.89%	0.67%	4.52%	6.36%	5.46%	5.94%	2.85%	1.11%	0.0%	3.75%	6.26%	5.45%	1.96%	1.92%	0.37%	0.38%	4.06%	3.16%	5.57%	3.82%	11.19%	4.24%	1.05%	4.82%	7.54%	3.73%	1.36%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	229	4	4	2	1	3	0	0	52	37	39	5	7	3	2	13	7	1	0	0	2	4	5	7	2	2	3	3	12	1	5	3					
		2.12%	1.47%	1.17%	1.6%	0.60%	0.86%	0.0%	0.0%	3.68%	3.15%	3.62%	4.76%	1.94%	1.76%	1.25%	2.80%	2.54%	0.49%	0.0%	0.0%	0.77%	1.08%	1.58%	3.00%	0.95%	0.49%	1.81%	1.57%	1.60%	1.88%	1.55%	2.05%					
37	"20. ""Политическая партия ""Единая Россия"""	5066	142	178	70	94	135	82	86	613	476	499	61	162	111	68	169	103	55	70	159	146	209	205	92	84	150	117	126	330	17	170	87					
		47.04%	52.39%	52.50%	56.0%	56.96%	38.90%	55.03%	43.21%	43.38%	40.64%	46.33%	58.09%	45.0%	65.29%	42.5%	36.50%	37.45%	26.96%	67.30%	60.22%	56.58%	56.63%	64.87%	39.48%	40.19%	37.31%	70.90%	66.31%	44.23%	32.07%	52.95%	59.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	1	0	0	0	1	1	3	4	0	0	1	3	0	1	1	1	1	0	2	0	0	1	1	2	1	2	0	2	0	1	1					
		0.28%	0.36%	0.0%	0.0%	0.0%	0.28%	0.67%	1.50%	0.28%	0.0%	0.0%	0.95%	0.83%	0.0%	0.62%	0.21%	0.36%	0.49%	0.0%	0.75%	0.0%	0.0%	0.31%	0.42%	0.95%	0.24%	1.21%	0.0%	0.26%	0.0%	0.31%	0.68%					
39	"22. ""Развитие предпринимательства"""	41	1	4	1	1	1	0	2	8	0	11	0	1	0	0	1	2	2	0	0	0	0	2	2	0	1	0	0	0	0	0	1					
		0.38%	0.36%	1.17%	0.8%	0.60%	0.28%	0.0%	1.00%	0.56%	0.0%	1.02%	0.0%	0.27%	0.0%	0.0%	0.21%	0.72%	0.98%	0.0%	0.0%	0.0%	0.0%	0.63%	0.85%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.68%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1659	37	38	22	39	101	15	26	245	203	166	8	53	18	30	54	46	81	7	24	20	49	27	27	30	39	15	19	150	9	43	18					
		15.40%	13.65%	11.20%	17.6%	23.63%	29.10%	10.06%	13.06%	17.33%	17.33%	15.41%	7.61%	14.72%	10.58%	18.75%	11.66%	16.72%	39.70%	6.73%	9.09%	7.75%	13.27%	8.54%	11.58%	14.35%	9.70%	9.09%	10.0%	20.10%	16.98%	13.39%	12.32%					
																																						
41	Против всех	241	2	3	0	1	11	1	8	38	31	28	0	11	0	4	23	15	6	1	0	0	9	5	8	7	5	2	2	13	2	3	2					
		2.23%	0.73%	0.88%	0.0%	0.60%	3.17%	0.67%	4.02%	2.68%	2.64%	2.59%	0.0%	3.05%	0.0%	2.5%	4.96%	5.45%	2.94%	0.96%	0.0%	0.0%	2.43%	1.58%	3.43%	3.34%	1.24%	1.21%	1.05%	1.74%	3.77%	0.93%	1.36%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
