Выборы Президента Российской Федерации																																	
																																	
"Наименование Избирательной комиссии:    Ростов-на-Дону, Ленинская"																																	
																																	
Итоги голосования 																																	
																																	
		Сумма	УИК №1640	УИК №1641	УИК №1642	УИК №1643	УИК №1644	УИК №1645	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665					
11	Число полученных открепительных  удостоверений	1660	50	50	50	50	50	50	50	50	50	50	50	140	70	70	50	300	70	50	50	50	50	50	50	50	50	10					
12	Число выданных открепительных удостоверений	1172	39	43	37	30	43	39	38	43	34	31	47	109	63	62	50	82	60	46	46	32	25	33	41	47	50	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1681	25	110	80	277	155	18	32	34	58	187	127	69	35	48	50	26	37	12	14	28	63	22	15	24	119	16					
14	Число неиспользованных открепительных удостоверений	488	11	7	13	20	7	11	12	7	16	19	3	31	7	8	0	218	10	4	4	18	25	17	9	3	0	8					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																	
18	. Глазьев Сергей Юрьевич	1556	23	57	41	48	69	69	49	77	46	50	62	86	57	86	40	88	44	46	67	71	55	55	80	96	89	5					
		3.72%	1.67%	3.46%	3.30%	3.72%	4.35%	5.70%	2.60%	4.97%	2.89%	3.62%	4.34%	4.56%	3.10%	4.36%	2.33%	3.73%	2.40%	2.36%	3.42%	4.03%	3.34%	2.70%	4.97%	7.26%	5.71%	2.36%					
19	. Малышкин Олег Александрович	530	16	11	7	26	30	14	34	30	14	15	21	27	22	14	18	34	7	12	40	19	27	20	11	33	27	1					
		1.27%	1.16%	0.67%	0.56%	2.01%	1.89%	1.16%	1.81%	1.94%	0.88%	1.09%	1.47%	1.43%	1.20%	0.71%	1.05%	1.44%	0.38%	0.62%	2.04%	1.08%	1.64%	0.98%	0.68%	2.49%	1.73%	0.47%					
20	. Миронов Сергей Михайлович	242	1	12	10	7	14	14	13	17	4	7	7	12	16	2	12	11	0	5	13	4	8	20	5	14	14	0					
		0.58%	0.07%	0.73%	0.81%	0.54%	0.88%	1.16%	0.69%	1.10%	0.25%	0.51%	0.49%	0.64%	0.87%	0.10%	0.70%	0.47%	0.00%	0.26%	0.66%	0.23%	0.49%	0.98%	0.31%	1.06%	0.90%	0.00%					
21	. Путин Владимир Владимирович	32143	1113	1264	954	904	1190	812	1489	1090	1296	1105	1126	1429	1399	1489	1342	1957	1508	1553	1626	1374	1293	1592	1222	851	991	174					
		76.79%	80.65%	76.75%	76.81%	70.02%	75.03%	67.11%	79.16%	70.37%	81.30%	80.07%	78.85%	75.73%	76.16%	75.51%	78.25%	82.89%	82.09%	79.60%	82.92%	77.98%	78.60%	78.15%	75.85%	64.32%	63.61%	82.08%					
22	. Хакамада Ирина Муцуовна	2364	99	121	84	114	99	100	108	108	53	95	65	147	111	121	56	93	86	82	120	73	75	90	61	95	104	4					
		5.65%	7.17%	7.35%	6.76%	8.83%	6.24%	8.26%	5.74%	6.97%	3.32%	6.88%	4.55%	7.79%	6.04%	6.14%	3.27%	3.94%	4.68%	4.20%	6.12%	4.14%	4.56%	4.42%	3.79%	7.18%	6.68%	1.89%					
23	. Харитонов Николай Михайлович	3331	71	113	95	106	105	134	114	157	151	59	92	116	151	183	140	102	172	147	55	161	143	208	166	147	221	22					
		7.96%	5.14%	6.86%	7.65%	8.21%	6.62%	11.07%	6.06%	10.14%	9.47%	4.28%	6.44%	6.15%	8.22%	9.28%	8.16%	4.32%	9.36%	7.53%	2.80%	9.14%	8.69%	10.21%	10.30%	11.11%	14.18%	10.38%					
																																	
24	Против всех	1471	56	64	50	79	55	62	59	58	27	43	51	61	74	70	98	69	15	66	40	44	34	49	57	78	107	5					
		3.51%	4.06%	3.89%	4.03%	6.12%	3.47%	5.12%	3.14%	3.74%	1.69%	3.12%	3.57%	3.23%	4.03%	3.55%	5.71%	2.92%	0.82%	3.38%	2.04%	2.50%	2.07%	2.41%	3.54%	5.90%	6.87%	2.36%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
