Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																							
Дата голосования: 04.12.2011																																																							
																																																							
Наименование Избирательной комиссии:    Саракташская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
		Сумма	УИК №176	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1830					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	289	2	10	20	15	19	10	13	7	5	1	5	5	3	6	2	5	3	5	2	10	12	10	5	2	1	5	1	5	2	3	9	3	11	1	10	1	6	3	9	2	1	2	2	12	2	2	4	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	217	0	10	17	12	8	5	13	3	5	1	5	2	1	6	0	5	2	5	1	2	11	10	4	0	1	0	0	1	2	0	6	3	11	1	10	0	6	2	9	0	1	2	0	12	2	2	4	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	128	1	2	12	3	6	4	7	4	2	1	4	3	2	1	2	6	3	1	2	1	3	3	1	2	1	4	2	2	2	1	3	0	4	2	1	1	8	1	0	4	2	2	1	5	3	0	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	72	2	0	3	3	11	5	0	4	0	0	0	3	2	0	2	0	1	0	1	8	1	0	1	2	0	5	1	4	0	3	3	0	0	0	0	1	0	1	0	2	0	0	2	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	11	0	1	3	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2160	30	115	138	114	183	80	99	40	23	10	14	42	47	21	15	36	29	45	29	64	115	69	31	11	4	13	12	36	71	11	32	14	47	18	23	12	25	30	73	20	17	11	8	74	28	13	43	125					
		11.96%	11.32%	12.23%	11.19%	11.85%	16.31%	9.80%	13.69%	13.03%	10.70%	7.46%	9.15%	12.03%	14.46%	7.81%	9.20%	13.28%	10.18%	15.10%	13.49%	17.11%	11.33%	16.87%	10.00%	12.64%	3.67%	7.26%	11.65%	13.43%	23.36%	7.05%	14.29%	10.29%	10.04%	13.64%	9.96%	6.70%	6.27%	10.83%	12.61%	11.17%	14.05%	6.96%	10.81%	10.96%	9.72%	5.24%	20.48%	11.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2453	48	148	199	145	163	117	114	52	19	5	28	13	43	28	14	60	49	49	10	60	145	61	42	2	17	7	23	63	28	22	38	27	67	22	52	44	30	15	52	38	9	18	5	54	42	3	35	128					
		13.58%	18.11%	15.74%	16.14%	15.07%	14.53%	14.34%	15.77%	16.94%	8.84%	3.73%	18.30%	3.72%	13.23%	10.41%	8.59%	22.14%	17.19%	16.44%	4.65%	16.04%	14.29%	14.91%	13.55%	2.30%	15.60%	3.91%	22.33%	23.51%	9.21%	14.10%	16.96%	19.85%	14.32%	16.67%	22.51%	24.58%	7.52%	5.42%	8.98%	21.23%	7.44%	11.39%	6.76%	8.00%	14.58%	1.21%	16.67%	11.38%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	150	3	8	14	12	13	7	5	1	0	0	1	9	1	2	1	0	0	3	0	2	6	2	1	2	0	0	0	5	2	1	2	0	5	1	0	4	2	8	6	0	1	1	0	2	3	3	1	10					
		0.83%	1.13%	0.85%	1.14%	1.25%	1.16%	0.86%	0.69%	0.33%	0.00%	0.00%	0.65%	2.58%	0.31%	0.74%	0.61%	0.00%	0.00%	1.01%	0.00%	0.53%	0.59%	0.49%	0.32%	2.30%	0.00%	0.00%	0.00%	1.87%	0.66%	0.64%	0.89%	0.00%	1.07%	0.76%	0.00%	2.23%	0.50%	2.89%	1.04%	0.00%	0.83%	0.63%	0.00%	0.30%	1.04%	1.21%	0.48%	0.89%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5560	79	322	404	315	376	251	202	75	40	44	40	157	50	110	47	61	62	72	67	130	271	93	104	28	8	77	25	68	73	37	68	25	153	29	68	44	177	113	147	35	43	67	31	203	41	111	41	476					
		30.78%	29.81%	34.26%	32.77%	32.74%	33.51%	30.76%	27.94%	24.43%	18.60%	32.84%	26.14%	44.99%	15.38%	40.89%	28.83%	22.51%	21.75%	24.16%	31.16%	34.76%	26.70%	22.74%	33.55%	32.18%	7.34%	43.02%	24.27%	25.37%	24.01%	23.72%	30.36%	18.38%	32.69%	21.97%	29.44%	24.58%	44.36%	40.79%	25.39%	19.55%	35.54%	42.41%	41.89%	30.07%	14.24%	44.76%	19.52%	42.31%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	235	7	30	21	16	22	14	6	5	0	1	1	8	2	3	1	0	3	2	0	2	11	7	1	1	3	3	0	1	2	4	1	0	6	0	2	1	4	2	3	1	1	0	1	3	2	0	4	27					
		1.30%	2.64%	3.19%	1.70%	1.66%	1.96%	1.72%	0.83%	1.63%	0.00%	0.75%	0.65%	2.29%	0.62%	1.12%	0.61%	0.00%	1.05%	0.67%	0.00%	0.53%	1.08%	1.71%	0.32%	1.15%	2.75%	1.68%	0.00%	0.37%	0.66%	2.56%	0.45%	0.00%	1.28%	0.00%	0.87%	0.56%	1.00%	0.72%	0.52%	0.56%	0.83%	0.00%	1.35%	0.44%	0.69%	0.00%	1.90%	2.40%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7204	93	301	436	339	354	329	281	132	130	74	68	111	171	103	82	105	136	127	106	113	454	172	127	42	77	77	43	88	123	80	83	67	177	57	81	74	148	104	290	82	48	61	28	316	169	118	85	342					
		39.88%	35.09%	32.02%	35.36%	35.24%	31.55%	40.32%	38.87%	42.99%	60.47%	55.22%	44.44%	31.81%	52.62%	38.29%	50.31%	38.75%	47.72%	42.62%	49.30%	30.21%	44.73%	42.05%	40.97%	48.28%	70.64%	43.02%	41.75%	32.84%	40.46%	51.28%	37.05%	49.26%	37.82%	43.18%	35.06%	41.34%	37.09%	37.55%	50.09%	45.81%	39.67%	38.61%	37.84%	46.81%	58.68%	47.58%	40.48%	30.40%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	62	1	6	3	4	3	7	1	0	0	0	0	1	2	0	2	0	1	0	1	2	2	0	1	0	0	0	0	3	1	1	0	0	4	0	1	0	1	0	2	0	1	0	1	10	0	0	0	0					
		0.34%	0.38%	0.64%	0.24%	0.42%	0.27%	0.86%	0.14%	0.00%	0.00%	0.00%	0.00%	0.29%	0.62%	0.00%	1.23%	0.00%	0.35%	0.00%	0.47%	0.53%	0.20%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	1.12%	0.33%	0.64%	0.00%	0.00%	0.85%	0.00%	0.43%	0.00%	0.25%	0.00%	0.35%	0.00%	0.83%	0.00%	1.35%	1.48%	0.00%	0.00%	0.00%	0.00%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
