Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																						
Дата голосования: 02.12.2007																																																						
																																																						
Наименование Избирательной комиссии:    Саракташская																																																						
																																																						
Сводная таблица результатов выборов																																																						
																																																						
		Сумма	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1830					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	299	15	20	20	19	20	10	5	3	2	2	5	5	5	3	5	5	5	3	5	15	6	5	2	2	3	2	3	6	2	3	2	8	2	4	3	7	5	10	3	2	2	2	10	5	4	4	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	132	8	16	11	10	4	10	2	0	0	0	0	0	0	0	0	0	1	0	2	13	6	2	1	0	2	0	0	6	0	1	0	0	0	0	0	6	1	4	0	0	2	0	10	0	0	0	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	100	3	8	1	3	7	6	1	0	2	1	7	4	3	0	4	2	0	7	1	0	1	2	1	1	4	1	1	1	1	2	2	1	3	1	1	0	0	3	3	1	3	0	3	1	1	0	2					
14	Число погашенных неиспользованных открепительных удостоверений	167	7	4	9	9	16	0	3	3	2	2	5	5	5	3	5	5	4	3	3	2	0	3	1	2	1	2	3	0	2	2	2	8	2	4	3	1	4	6	3	2	0	2	0	5	4	4	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	1.Политическая партия «Аграрная партия России»	618	15	23	19	32	17	17	7	3	2	2	7	23	10	4	17	6	37	18	15	18	12	9	1	1	2	3	29	16	6	34	11	40	2	13	8	10	4	18	1	5	4	2	25	25	6	8	31					
		3.29%	1.35%	2.02%	1.99%	2.41%	1.80%	2.14%	2.45%	1.30%	1.43%	1.32%	1.85%	6.65%	3.55%	2.45%	5.30%	2.25%	11.97%	8.49%	3.26%	1.72%	2.90%	2.78%	1.08%	0.93%	1.03%	3.09%	11.93%	4.17%	3.17%	14.53%	8.03%	8.91%	1.37%	5.86%	4.65%	2.33%	1.43%	2.80%	0.48%	3.62%	2.78%	2.90%	3.43%	9.36%	2.40%	3.35%	2.83%					
19	2.Всероссийская политическая партия «Гражданская Сила»	62	4	3	0	9	2	4	0	0	0	0	0	0	1	1	0	1	0	0	1	6	1	0	2	0	1	0	2	2	0	1	1	1	0	0	0	0	1	2	1	3	1	0	1	0	1	0	9					
		0.33%	0.36%	0.26%	0.00%	0.68%	0.21%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.61%	0.00%	0.37%	0.00%	0.00%	0.22%	0.57%	0.24%	0.00%	2.15%	0.00%	0.51%	0.00%	0.82%	0.52%	0.00%	0.43%	0.73%	0.22%	0.00%	0.00%	0.00%	0.00%	0.36%	0.31%	0.48%	2.17%	0.69%	0.00%	0.14%	0.00%	0.40%	0.00%	0.82%					
20	3.Политическая партия «Демократическая партия России»	16	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	1	1	1	0	0	0	0	0	0	0					
		0.09%	0.09%	0.00%	0.00%	0.15%	0.21%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.47%	0.72%	0.16%	0.48%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2778	183	187	155	188	130	92	13	13	14	30	47	35	56	36	34	25	35	34	81	142	44	58	16	3	17	10	25	52	28	50	30	79	13	40	17	82	51	100	20	44	30	24	113	18	42	23	219					
		14.81%	16.49%	16.39%	16.25%	14.16%	13.74%	11.59%	4.55%	5.63%	10.00%	19.87%	12.43%	10.12%	19.86%	22.09%	10.59%	9.36%	11.33%	16.04%	17.61%	13.58%	10.63%	17.90%	17.20%	2.80%	8.72%	10.31%	10.29%	13.54%	14.81%	21.37%	21.90%	17.59%	8.90%	18.02%	9.88%	19.11%	18.28%	15.55%	9.66%	31.88%	20.83%	34.78%	15.50%	6.74%	16.80%	9.62%	19.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	54	7	6	6	2	4	3	2	0	0	0	0	1	0	1	1	0	0	1	1	1	2	1	0	0	1	0	0	1	0	0	0	0	1	2	0	0	0	2	0	0	0	0	0	1	0	0	7					
		0.29%	0.63%	0.53%	0.63%	0.15%	0.42%	0.38%	0.70%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.61%	0.31%	0.00%	0.00%	0.47%	0.22%	0.10%	0.48%	0.31%	0.00%	0.00%	0.51%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.68%	0.90%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	21	2	3	2	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	2	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.11%	0.18%	0.26%	0.21%	0.08%	0.11%	0.13%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.19%	0.24%	0.00%	1.08%	0.93%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1498	108	106	87	135	94	68	17	6	5	11	2	31	16	11	30	23	29	5	37	101	39	24	2	16	11	8	22	29	13	16	12	31	19	26	23	22	6	44	18	2	5	1	55	23	1	19	89					
		7.98%	9.73%	9.29%	9.12%	10.17%	9.94%	8.56%	5.94%	2.60%	3.57%	7.28%	0.53%	8.96%	5.67%	6.75%	9.35%	8.61%	9.39%	2.36%	8.04%	9.66%	9.42%	7.41%	2.15%	14.95%	5.64%	8.25%	9.05%	7.55%	6.88%	6.84%	8.76%	6.90%	13.01%	11.71%	13.37%	5.13%	2.15%	6.84%	8.70%	1.45%	3.47%	1.45%	7.54%	8.61%	0.40%	7.95%	8.12%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1182	94	92	68	110	89	51	12	4	4	2	31	9	28	14	23	13	41	10	24	49	23	30	7	4	8	5	10	14	6	14	3	31	12	12	5	20	16	26	3	5	6	1	42	7	5	12	87					
		6.30%	8.47%	8.06%	7.13%	8.28%	9.41%	6.42%	4.20%	1.73%	2.86%	1.32%	8.20%	2.60%	9.93%	8.59%	7.17%	4.87%	13.27%	4.72%	5.22%	4.68%	5.56%	9.26%	7.53%	3.74%	4.10%	5.15%	4.12%	3.65%	3.17%	5.98%	2.19%	6.90%	8.22%	5.41%	2.91%	4.66%	5.73%	4.04%	1.45%	3.62%	4.17%	1.45%	5.76%	2.62%	2.00%	5.02%	7.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	264	21	14	10	17	10	15	5	0	1	3	1	4	5	1	14	5	4	3	6	10	4	4	0	1	2	0	4	8	0	4	4	7	2	7	4	9	3	17	3	2	4	0	6	2	0	0	18					
		1.41%	1.89%	1.23%	1.05%	1.28%	1.06%	1.89%	1.75%	0.00%	0.71%	1.99%	0.26%	1.16%	1.77%	0.61%	4.36%	1.87%	1.29%	1.42%	1.30%	0.96%	0.97%	1.23%	0.00%	0.93%	1.03%	0.00%	1.65%	2.08%	0.00%	1.71%	2.92%	1.56%	1.37%	3.15%	2.33%	2.10%	1.08%	2.64%	1.45%	1.45%	2.78%	0.00%	0.82%	0.75%	0.00%	0.00%	1.64%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12014	660	694	596	815	582	520	229	202	113	103	279	238	165	92	200	185	154	141	292	708	280	191	64	81	151	68	149	257	136	115	74	253	97	117	114	275	188	425	158	72	89	40	477	187	192	174	622					
		64.04%	59.46%	60.82%	62.47%	61.37%	61.52%	65.49%	80.07%	87.45%	80.71%	68.21%	73.81%	68.79%	58.51%	56.44%	62.31%	69.29%	49.84%	66.51%	63.48%	67.69%	67.63%	58.95%	68.82%	75.70%	77.44%	70.10%	61.32%	66.93%	71.96%	49.15%	54.01%	56.35%	66.44%	52.70%	66.28%	64.10%	67.38%	66.10%	76.33%	52.17%	61.81%	57.97%	65.43%	70.04%	76.80%	72.80%	56.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	87	9	2	4	10	4	6	1	0	0	0	6	2	1	0	0	5	3	0	1	1	5	2	0	0	0	0	0	3	0	0	0	0	0	0	1	1	3	1	0	1	2	0	1	1	1	3	7					
		0.46%	0.81%	0.18%	0.42%	0.75%	0.42%	0.76%	0.35%	0.00%	0.00%	0.00%	1.59%	0.58%	0.35%	0.00%	0.00%	1.87%	0.97%	0.00%	0.22%	0.10%	1.21%	0.62%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.58%	0.23%	1.08%	0.16%	0.00%	0.72%	1.39%	0.00%	0.14%	0.37%	0.40%	1.26%	0.64%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
