Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Архаринская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34					
11	Число полученных открепительных  удостоверений	190	30	10	20	15	10	2	10	2	2	2	2	10	2	2	2	2	7	2	15	5	2	2	2	2	2	12	2	2	2	2	2	2	2	2					
12	Число выданных открепительных удостоверений	118	16	9	15	12	6	1	10	0	0	0	2	5	0	2	0	0	6	0	15	4	0	0	0	0	0	11	0	1	0	1	0	1	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	81	5	7	10	6	1	0	13	0	2	0	2	2	1	1	0	2	0	2	2	0	0	0	0	4	0	1	1	2	12	1	1	2	0	1					
14	Число неиспользованных открепительных удостоверений	72	14	1	5	3	4	1	0	2	2	2	0	5	2	0	2	2	1	2	0	1	2	2	2	2	2	1	2	1	2	1	2	1	2	1					
15	"Число открепительных удостоверений, выданных в ТИК"	7	0	2	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	413	55	55	30	69	23	8	16	2	7	4	12	14	2	5	7	3	13	0	3	2	0	7	3	0	0	17	5	7	6	4	4	4	6	20					
		4.16%	4.88%	6.29%	2.89%	7.04%	5.90%	4.00%	4.08%	3.28%	4.09%	2.78%	5.94%	3.36%	3.57%	2.79%	2.27%	2.38%	2.50%	0.00%	1.40%	3.03%	0.00%	6.36%	1.17%	0.00%	0.00%	3.42%	3.14%	2.42%	4.14%	2.35%	7.27%	5.48%	11.76%	5.60%					
19	. Малышкин Олег Александрович	304	41	30	21	26	13	11	10	1	4	4	9	8	4	10	6	2	18	0	7	3	3	7	2	4	8	16	3	6	5	2	3	1	2	14					
		3.07%	3.64%	3.43%	2.02%	2.65%	3.33%	5.50%	2.55%	1.64%	2.34%	2.78%	4.46%	1.92%	7.14%	5.59%	1.94%	1.59%	3.45%	0.00%	3.27%	4.55%	4.29%	6.36%	0.78%	5.33%	9.64%	3.22%	1.89%	2.08%	3.45%	1.18%	5.45%	1.37%	3.92%	3.92%					
20	. Миронов Сергей Михайлович	95	13	10	9	17	7	3	1	1	2	0	0	0	0	2	4	0	3	2	1	0	2	1	1	0	1	1	2	1	1	2	0	1	2	5					
		0.96%	1.15%	1.14%	0.87%	1.73%	1.79%	1.50%	0.26%	1.64%	1.17%	0.00%	0.00%	0.00%	0.00%	1.12%	1.29%	0.00%	0.58%	3.45%	0.47%	0.00%	2.86%	0.91%	0.39%	0.00%	1.20%	0.20%	1.26%	0.35%	0.69%	1.18%	0.00%	1.37%	3.92%	1.40%					
21	. Путин Владимир Владимирович	6788	740	585	717	624	241	118	262	36	136	102	148	280	23	116	249	95	394	45	162	53	44	80	187	42	56	373	110	203	106	126	38	46	30	221					
		68.44%	65.66%	66.86%	69.01%	63.67%	61.79%	59.00%	66.84%	59.02%	79.53%	70.83%	73.27%	67.15%	41.07%	64.80%	80.58%	75.40%	75.62%	77.59%	75.70%	80.30%	62.86%	72.73%	72.76%	56.00%	67.47%	75.05%	69.18%	70.24%	73.10%	74.12%	69.09%	63.01%	58.82%	61.90%					
22	. Хакамада Ирина Муцуовна	272	28	26	32	36	12	3	2	5	0	2	3	10	0	3	5	13	14	0	3	1	5	7	3	3	0	7	5	8	14	10	0	4	0	8					
		2.74%	2.48%	2.97%	3.08%	3.67%	3.08%	1.50%	0.51%	8.20%	0.00%	1.39%	1.49%	2.40%	0.00%	1.68%	1.62%	10.32%	2.69%	0.00%	1.40%	1.52%	7.14%	6.36%	1.17%	4.00%	0.00%	1.41%	3.14%	2.77%	9.66%	5.88%	0.00%	5.48%	0.00%	2.24%					
23	. Харитонов Николай Михайлович	1785	219	148	197	179	80	53	84	14	18	26	23	98	27	42	31	13	66	9	30	5	15	8	53	24	17	73	32	60	12	23	8	15	9	74					
		18.00%	19.43%	16.91%	18.96%	18.27%	20.51%	26.50%	21.43%	22.95%	10.53%	18.06%	11.39%	23.50%	48.21%	23.46%	10.03%	10.32%	12.67%	15.52%	14.02%	7.58%	21.43%	7.27%	20.62%	32.00%	20.48%	14.69%	20.13%	20.76%	8.28%	13.53%	14.55%	20.55%	17.65%	20.73%					
																																									
24	Против всех	143	21	12	16	17	9	2	5	2	1	3	6	5	0	0	6	0	4	1	6	2	0	0	3	1	0	5	2	1	0	2	2	2	1	6					
		1.44%	1.86%	1.37%	1.54%	1.73%	2.31%	1.00%	1.28%	3.28%	0.58%	2.08%	2.97%	1.20%	0.00%	0.00%	1.94%	0.00%	0.77%	1.72%	2.80%	3.03%	0.00%	0.00%	1.17%	1.33%	0.00%	1.01%	1.26%	0.35%	0.00%	1.18%	3.64%	2.74%	1.96%	1.68%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
