Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Карсунская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1697	120	120	120	25	20	40	30	50	112	100	85	45	58	10	50	50	80	65	25	5	45	30	37	20	30	30	25	10	90	90	30	50					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1697	120	120	120	25	20	40	30	50	112	100	85	45	58	10	50	50	80	65	25	5	45	30	37	20	30	30	25	10	90	90	30	50					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	452	36	53	50	6	2	9	8	3	19	27	8	3	32	4	10	7	16	27	2	8	5	2	2	9	4	4	30	19	27	4	6	10					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	373	3	5	15	2	0	7	10	3	6	1	0	0	60	5	13	3	16	28	32	10	7	18	11	1	0	0	69	23	10	13	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1019	230	82	47	23	7	73	32	32	178	63	12	21	4	2	36	4	25	9	8	3	8	7	4	10	7	24	26	10	5	2	3	22					
		5.57%	12.72%	4.55%	2.40%	8.58%	3.70%	12.29%	6.93%	10.16%	9.81%	9.49%	1.45%	6.65%	0.96%	2.53%	8.35%	2.26%	4.33%	1.72%	3.59%	3.49%	3.96%	3.18%	2.17%	2.11%	1.66%	5.96%	3.52%	3.77%	0.76%	0.29%	2.50%	5.66%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	414	216	31	11	44	2	0	14	2	22	5	3	8	3	2	0	0	4	7	2	1	0	1	2	0	0	16	9	2	1	2	2	2					
		2.26%	11.95%	1.72%	0.56%	16.42%	1.06%	0.00%	3.03%	0.63%	1.21%	0.75%	0.36%	2.53%	0.72%	2.53%	0.00%	0.00%	0.69%	1.34%	0.90%	1.16%	0.00%	0.45%	1.09%	0.00%	0.00%	3.97%	1.22%	0.75%	0.15%	0.29%	1.67%	0.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	35	11	4	1	4	0	0	0	0	9	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0					
		0.19%	0.61%	0.22%	0.05%	1.49%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.24%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1502	308	157	250	35	46	97	36	25	176	45	22	20	17	2	5	12	23	31	3	4	9	2	10	23	47	23	21	11	5	27	8	2					
		8.21%	17.04%	8.71%	12.76%	13.06%	24.34%	16.33%	7.79%	7.94%	9.70%	6.78%	2.65%	6.33%	4.09%	2.53%	1.16%	6.78%	3.98%	5.94%	1.35%	4.65%	4.46%	0.91%	5.43%	4.85%	11.14%	5.71%	2.84%	4.15%	0.76%	3.94%	6.67%	0.51%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	41	14	3	2	3	0	0	0	0	12	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0					
		0.22%	0.77%	0.17%	0.10%	1.12%	0.00%	0.00%	0.00%	0.00%	0.66%	0.00%	0.24%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.15%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15162	1008	1501	1646	156	132	421	349	253	1402	550	788	267	388	73	390	160	524	473	210	78	183	210	168	438	368	337	678	242	649	652	107	361					
		82.84%	55.75%	83.25%	83.98%	58.21%	69.84%	70.88%	75.54%	80.32%	77.25%	82.83%	94.94%	84.49%	93.27%	92.41%	90.49%	90.40%	90.66%	90.61%	94.17%	90.70%	90.59%	95.45%	91.30%	92.41%	87.20%	83.62%	91.75%	91.32%	98.04%	95.04%	89.17%	92.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	16	2	2	3	2	0	0	0	0	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.09%	0.11%	0.11%	0.15%	0.75%	0.00%	0.00%	0.00%	0.00%	0.17%	0.15%	0.12%	0.00%	0.24%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
