Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    Карсунская																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251					
		1.09%	0.58%	1.16%	0.10%	0.35%	0.00%	1.52%	0.62%	1.60%	0.91%	0.35%	0.53%	0.91%	1.78%	1.75%	2.68%	0.93%	1.61%	1.79%	1.34%	2.48%	2.33%	0.00%	2.07%	0.79%	1.37%	1.90%	0.74%	1.41%	1.44%	0.36%	0.00%	2.11%	2.21%	1.48%	2.09%					
19	2.Всероссийская политическая партия «Гражданская Сила»	30	2	4	1	0	0	1	0	0	7	2	1	2	0	0	2	1	2	0	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0					
		0.16%	0.12%	0.24%	0.05%	0.00%	0.00%	0.17%	0.00%	0.00%	0.40%	0.35%	0.13%	0.60%	0.00%	0.00%	0.45%	0.47%	0.40%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	16	1	0	0	0	0	0	0	0	3	0	1	1	0	2	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	2	0	1					
		0.09%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.13%	0.30%	0.00%	1.75%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	1.16%	1.03%	0.00%	0.39%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.26%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1223	139	155	117	24	6	31	14	12	120	47	62	15	60	14	28	19	18	5	30	4	13	5	9	17	22	28	37	24	30	10	1	25	53	9	20					
		6.66%	8.03%	9.47%	5.72%	8.42%	3.03%	5.23%	2.89%	3.83%	6.83%	8.23%	8.24%	4.53%	11.83%	12.28%	6.25%	8.84%	3.62%	4.46%	5.73%	2.48%	15.12%	5.15%	3.73%	6.69%	10.05%	5.92%	9.16%	5.65%	4.32%	3.62%	1.72%	3.77%	7.82%	6.67%	5.24%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	2	2	1	0	3	0	0	0	0	0	1	0	2	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.12%	0.12%	0.05%	0.00%	1.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.39%	0.00%	0.00%	0.00%	0.20%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	5	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
		0.03%	0.06%	0.00%	0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	699	30	98	87	9	7	21	8	12	78	29	30	16	11	2	22	9	11	7	44	2	3	1	5	8	5	22	5	12	34	2	0	12	27	2	28					
		3.81%	1.73%	5.99%	4.25%	3.16%	3.54%	3.54%	1.65%	3.83%	4.44%	5.08%	3.99%	4.83%	2.17%	1.75%	4.91%	4.19%	2.21%	6.25%	8.40%	1.24%	3.49%	1.03%	2.07%	3.15%	2.28%	4.65%	1.24%	2.82%	4.89%	0.72%	0.00%	1.81%	3.98%	1.48%	7.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	989	141	129	92	11	12	30	13	15	81	31	36	17	20	2	30	13	20	2	26	7	13	5	21	15	2	9	23	19	26	6	0	65	43	5	9					
		5.39%	8.14%	7.89%	4.50%	3.86%	6.06%	5.06%	2.69%	4.79%	4.61%	5.43%	4.79%	5.14%	3.94%	1.75%	6.70%	6.05%	4.02%	1.79%	4.96%	4.35%	15.12%	5.15%	8.71%	5.91%	0.91%	1.90%	5.69%	4.47%	3.74%	2.17%	0.00%	9.80%	6.34%	3.70%	2.36%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	78	4	8	2	4	1	2	0	1	10	5	4	4	3	1	1	0	5	0	1	0	0	0	3	0	1	1	4	2	3	0	0	3	3	0	2					
		0.42%	0.23%	0.49%	0.10%	1.40%	0.51%	0.34%	0.00%	0.32%	0.57%	0.88%	0.53%	1.21%	0.59%	0.88%	0.22%	0.00%	1.01%	0.00%	0.19%	0.00%	0.00%	0.00%	1.24%	0.00%	0.46%	0.21%	0.99%	0.47%	0.43%	0.00%	0.00%	0.45%	0.44%	0.00%	0.52%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	14966	1392	1208	1738	233	168	494	424	267	1430	453	607	271	401	91	347	168	431	92	407	141	53	85	193	209	179	402	327	360	590	252	57	536	529	117	314					
		81.51%	80.37%	73.84%	84.99%	81.75%	84.85%	83.31%	87.60%	85.30%	81.39%	79.33%	80.72%	81.87%	79.09%	79.82%	77.46%	78.14%	86.72%	82.14%	77.67%	87.58%	61.63%	87.63%	80.08%	82.28%	81.74%	84.99%	80.94%	84.71%	84.89%	91.30%	98.28%	80.84%	78.02%	86.67%	82.20%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	2	7	1	0	0	2	0	0	4	2	1	2	1	0	3	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.15%	0.12%	0.43%	0.05%	0.00%	0.00%	0.34%	0.00%	0.00%	0.23%	0.35%	0.13%	0.60%	0.20%	0.00%	0.67%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
