Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    район Филевский парк																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №2635	УИК №2636	УИК №2637	УИК №2638	УИК №2639	УИК №2640	УИК №2641	УИК №2642	УИК №2643	УИК №2644	УИК №2645	УИК №2646	УИК №2647	УИК №2648	УИК №2649	УИК №2650	УИК №2651	УИК №2652	УИК №2653	УИК №2654	УИК №2655	УИК №2656	УИК №2657	УИК №3190	УИК №3191					
		72.98%	71.95%	72.39%	72.90%	67.10%	70.57%	74.55%	72.57%	72.08%	74.13%	72.87%	73.64%	74.63%	72.96%	70.73%	78.72%	74.36%	73.91%	73.25%	73.45%	71.16%	73.02%	71.34%	74.03%	73.50%	81.94%					
22	. Хакамада Ирина Муцуовна	1679	84	94	63	89	48	48	91	51	69	78	103	66	47	38	62	51	95	99	106	106	62	83	33	9	4					
		6.38%	7.36%	6.90%	5.83%	9.73%	6.31%	3.63%	7.01%	7.02%	5.74%	6.21%	7.11%	6.95%	3.62%	6.43%	5.76%	6.23%	8.29%	7.63%	7.46%	7.25%	4.55%	5.93%	5.32%	3.18%	5.56%					
23	. Харитонов Николай Михайлович	2052	64	92	80	71	61	132	117	57	106	102	103	76	137	53	69	51	61	77	107	111	114	137	55	17	2					
		7.80%	5.61%	6.75%	7.40%	7.76%	8.02%	9.97%	9.01%	7.84%	8.82%	8.11%	7.11%	8.00%	10.55%	8.97%	6.41%	6.23%	5.32%	5.94%	7.54%	7.59%	8.36%	9.79%	8.87%	6.01%	2.78%					
																																
24	Против всех	877	61	58	49	62	41	15	16	9	38	46	42	22	37	23	21	30	49	51	22	62	74	18	12	15	4					
		3.33%	5.35%	4.26%	4.53%	6.78%	5.39%	1.13%	1.23%	1.24%	3.16%	3.66%	2.90%	2.32%	2.85%	3.89%	1.95%	3.66%	4.28%	3.93%	1.55%	4.24%	5.43%	1.29%	1.94%	5.30%	5.56%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
