Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																	
Дата голосования: 04.12.2011																																																	
																																																	
Наименование Избирательной комиссии:    Ирбейская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №1288	УИК №1289	УИК №1290	УИК №1291	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312	УИК №1313	УИК №1314	УИК №1315	УИК №1316	УИК №1317	УИК №1318	УИК №1319	УИК №1320	УИК №1321	УИК №1322	УИК №1323	УИК №1324	УИК №1325	УИК №1326	УИК №1327	УИК №1328	УИК №1329					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	916	30	17	1	14	1	26	11	12	34	30	41	12	182	76	13	10	19	12	21	7	10	10	10	44	30	1	3	3	26	19	13	40	15	26	1	2	13	5	44	20	4	8					
		14.40%	15.54%	11.18%	5.56%	8.70%	7.14%	10.36%	19.30%	10.34%	16.43%	24.79%	13.90%	17.91%	15.66%	15.80%	8.72%	10.10%	19.59%	6.98%	24.42%	41.18%	9.62%	29.41%	18.18%	15.71%	13.76%	3.03%	9.68%	6.38%	10.61%	29.23%	16.88%	13.99%	16.67%	25.74%	2.63%	8.00%	9.49%	8.93%	14.57%	20.83%	7.41%	11.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1149	36	25	1	28	2	50	6	13	28	20	67	21	202	96	30	18	22	22	19	2	10	5	12	45	42	6	6	11	56	7	17	49	11	14	18	2	24	16	46	25	8	11					
		18.06%	18.65%	16.45%	5.56%	17.39%	14.29%	19.92%	10.53%	11.21%	13.53%	16.53%	22.71%	31.34%	17.38%	19.96%	20.13%	18.18%	22.68%	12.79%	22.09%	11.76%	9.62%	14.71%	21.82%	16.07%	19.27%	18.18%	19.35%	23.40%	22.86%	10.77%	22.08%	17.13%	12.22%	13.86%	47.37%	8.00%	17.52%	28.57%	15.23%	26.04%	14.81%	15.28%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	69	1	3	0	5	0	1	0	3	2	0	2	0	9	6	0	3	3	3	0	1	1	0	0	6	1	1	1	2	2	0	0	0	0	5	0	0	1	2	2	2	0	1					
		1.08%	0.52%	1.97%	0.00%	3.11%	0.00%	0.40%	0.00%	2.59%	0.97%	0.00%	0.68%	0.00%	0.77%	1.25%	0.00%	3.03%	3.09%	1.74%	0.00%	5.88%	0.96%	0.00%	0.00%	2.14%	0.46%	3.03%	3.23%	4.26%	0.82%	0.00%	0.00%	0.00%	0.00%	4.95%	0.00%	0.00%	0.73%	3.57%	0.66%	2.08%	0.00%	1.39%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1725	44	23	4	12	6	59	16	23	75	26	85	8	364	115	41	28	21	90	12	3	42	12	16	81	47	8	4	13	62	15	12	84	16	22	2	0	35	17	111	8	34	29					
		27.12%	22.80%	15.13%	22.22%	7.45%	42.86%	23.51%	28.07%	19.83%	36.23%	21.49%	28.81%	11.94%	31.33%	23.91%	27.52%	28.28%	21.65%	52.33%	13.95%	17.65%	40.38%	35.29%	29.09%	28.93%	21.56%	24.24%	12.90%	27.66%	25.31%	23.08%	15.58%	29.37%	17.78%	21.78%	5.26%	0.00%	25.55%	30.36%	36.75%	8.33%	62.96%	40.28%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	70	0	1	1	1	0	3	0	0	0	2	6	1	26	3	2	1	0	2	2	0	0	0	0	4	2	0	0	0	2	0	1	3	1	2	0	0	1	0	3	0	0	0					
		1.10%	0.00%	0.66%	5.56%	0.62%	0.00%	1.20%	0.00%	0.00%	0.00%	1.65%	2.03%	1.49%	2.24%	0.62%	1.34%	1.01%	0.00%	1.16%	2.33%	0.00%	0.00%	0.00%	0.00%	1.43%	0.92%	0.00%	0.00%	0.00%	0.82%	0.00%	1.30%	1.05%	1.11%	1.98%	0.00%	0.00%	0.73%	0.00%	0.99%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2318	75	80	11	96	5	110	22	60	68	43	88	23	356	176	60	39	30	38	29	4	41	6	16	100	95	17	17	17	96	22	34	101	46	29	17	20	55	16	93	39	6	22					
		36.44%	38.86%	52.63%	61.11%	59.63%	35.71%	43.82%	38.60%	51.72%	32.85%	35.54%	29.83%	34.33%	30.64%	36.59%	40.27%	39.39%	30.93%	22.09%	33.72%	23.53%	39.42%	17.65%	29.09%	35.71%	43.58%	51.52%	54.84%	36.17%	39.18%	33.85%	44.16%	35.31%	51.11%	28.71%	44.74%	80.00%	40.15%	28.57%	30.79%	40.63%	11.11%	30.56%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	30	2	0	0	2	0	0	0	0	0	0	4	1	9	1	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	0	0	0	0	0	1	0	1					
		0.47%	1.04%	0.00%	0.00%	1.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.36%	1.49%	0.77%	0.21%	0.67%	0.00%	0.00%	1.16%	1.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	1.98%	0.00%	0.00%	0.00%	0.00%	0.00%	1.04%	0.00%	1.39%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
