Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																											
Дата голосования: 02.12.2007																											
																											
Наименование Избирательной комиссии:    Комсомольская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569					
		0.65%	0.41%	1.05%	1.07%	0.82%	0.69%	0.73%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.40%	0.82%	0.72%	0.00%	1.35%	0.79%	0.10%					
20	3.Политическая партия «Демократическая партия России»	11	1	2	0	2	0	0	0	0	0	0	0	0	2	0	2	1	0	1	0	0					
		0.11%	0.21%	0.12%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.33%	0.24%	0.00%	0.45%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1264	64	228	204	98	63	29	33	25	20	6	11	10	93	122	58	51	16	15	7	111					
		12.29%	13.20%	14.07%	14.56%	10.04%	10.90%	21.17%	12.31%	11.42%	8.13%	5.77%	5.05%	11.24%	13.10%	16.42%	9.56%	12.17%	13.56%	6.73%	5.51%	11.18%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	73	12	11	15	9	4	1	0	0	2	0	0	0	3	3	4	5	0	1	0	3					
		0.71%	2.47%	0.68%	1.07%	0.92%	0.69%	0.73%	0.00%	0.00%	0.81%	0.00%	0.00%	0.00%	0.42%	0.40%	0.66%	1.19%	0.00%	0.45%	0.00%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	23	1	9	2	2	0	0	0	1	0	0	0	0	4	0	2	0	0	1	0	1					
		0.22%	0.21%	0.56%	0.14%	0.20%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.33%	0.00%	0.00%	0.45%	0.00%	0.10%					
24	7.Политическая партия «Либерально-демократическая партия России»	1096	49	153	136	104	89	10	27	17	47	6	14	14	95	81	50	51	16	27	19	91					
		10.66%	10.10%	9.44%	9.71%	10.66%	15.40%	7.30%	10.07%	7.76%	19.11%	5.77%	6.42%	15.73%	13.38%	10.90%	8.24%	12.17%	13.56%	12.11%	14.96%	9.16%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	751	31	131	138	99	34	4	28	13	9	5	1	2	47	42	46	48	2	12	4	55					
		7.30%	6.39%	8.09%	9.85%	10.14%	5.88%	2.92%	10.45%	5.94%	3.66%	4.81%	0.46%	2.25%	6.62%	5.65%	7.58%	11.46%	1.69%	5.38%	3.15%	5.54%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	62	1	11	8	2	3	1	1	1	1	0	1	0	4	5	5	3	1	4	1	9					
		0.60%	0.21%	0.68%	0.57%	0.20%	0.52%	0.73%	0.37%	0.46%	0.41%	0.00%	0.46%	0.00%	0.56%	0.67%	0.82%	0.72%	0.85%	1.79%	0.79%	0.91%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6312	308	962	802	609	356	79	163	146	149	84	177	54	426	440	389	225	75	140	84	644					
		61.39%	63.51%	59.38%	57.24%	62.40%	61.59%	57.66%	60.82%	66.67%	60.57%	80.77%	81.19%	60.67%	60.00%	59.22%	64.09%	53.70%	63.56%	62.78%	66.14%	64.85%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	71	1	25	11	11	4	0	1	2	1	0	1	2	2	4	0	0	0	1	0	5					
		0.69%	0.21%	1.54%	0.79%	1.13%	0.69%	0.00%	0.37%	0.91%	0.41%	0.00%	0.46%	2.25%	0.28%	0.54%	0.00%	0.00%	0.00%	0.45%	0.00%	0.50%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
