Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Верхнеуфалейская городская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	94	6	6	3	1	2	6	8	3	6	9	3	5	4	4	0	0	4	8	5	1	2	1	2	1	0	0	3	0	0	1					
		0.53%	0.61%	0.58%	0.62%	0.30%	0.26%	0.61%	0.95%	0.28%	0.62%	1.08%	0.32%	0.63%	0.96%	0.72%	0.00%	0.00%	0.57%	0.63%	0.60%	0.60%	0.55%	0.88%	0.31%	0.20%	0.00%	0.00%	0.51%	0.00%	0.00%	0.81%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
