Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Кинельская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31					
		13.37%	15.47%	11.98%	13.28%	12.78%	10.78%	13.86%	11.48%	13.32%	17.60%	14.84%	15.18%	13.84%	12.90%	13.18%	7.28%	12.47%	13.97%	12.76%	14.35%	13.23%	13.43%	17.33%	12.82%	13.49%	11.78%	13.23%	10.33%	13.53%	13.21%	13.00%	13.12%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4018	123	87	111	99	82	73	64	124	162	212	244	120	154	115	103	93	112	96	67	169	53	56	41	167	345	125	94	183	141	218	185					
		20.09%	18.47%	21.27%	17.76%	22.20%	20.55%	21.99%	17.93%	18.99%	19.40%	19.67%	20.13%	19.77%	19.47%	21.66%	24.18%	22.30%	17.78%	22.27%	14.79%	23.54%	24.54%	24.89%	21.03%	15.98%	22.22%	15.17%	22.07%	20.29%	20.46%	21.80%	20.40%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	233	12	2	4	7	8	3	1	5	9	13	19	10	7	3	2	2	9	1	9	3	4	4	3	16	27	11	4	10	3	12	10					
		1.17%	1.80%	0.49%	0.64%	1.57%	2.01%	0.90%	0.28%	0.77%	1.08%	1.21%	1.57%	1.65%	0.88%	0.56%	0.47%	0.48%	1.43%	0.23%	1.99%	0.42%	1.85%	1.78%	1.54%	1.53%	1.74%	1.33%	0.94%	1.11%	0.44%	1.20%	1.10%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5274	185	101	157	102	110	82	109	184	211	266	276	147	197	142	94	106	152	113	136	173	41	47	57	350	465	312	114	215	155	228	247					
		26.37%	27.78%	24.69%	25.12%	22.87%	27.57%	24.70%	30.53%	28.18%	25.27%	24.68%	22.77%	24.22%	24.91%	26.74%	22.07%	25.42%	24.13%	26.22%	30.02%	24.09%	18.98%	20.89%	29.23%	33.49%	29.94%	37.86%	26.76%	23.84%	22.50%	22.80%	27.23%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	605	15	13	16	10	17	9	13	19	27	36	39	19	28	15	11	8	17	10	21	22	7	5	5	48	31	35	9	29	20	27	24					
		3.03%	2.25%	3.18%	2.56%	2.24%	4.26%	2.71%	3.64%	2.91%	3.23%	3.34%	3.22%	3.13%	3.54%	2.82%	2.58%	1.92%	2.70%	2.32%	4.64%	3.06%	3.24%	2.22%	2.56%	4.59%	1.99%	4.25%	2.11%	3.22%	2.90%	2.70%	2.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6694	207	143	241	161	129	107	117	214	263	374	425	205	288	171	169	146	233	144	145	235	72	66	59	306	463	215	146	319	258	365	308					
		33.47%	31.08%	34.96%	38.56%	36.10%	32.33%	32.23%	32.77%	32.77%	31.50%	34.69%	35.07%	33.77%	36.41%	32.20%	39.67%	35.01%	36.98%	33.41%	32.01%	32.73%	33.33%	29.33%	30.26%	29.28%	29.81%	26.09%	34.27%	35.37%	37.45%	36.50%	33.96%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	76	4	2	0	0	1	2	1	1	4	6	7	0	4	1	0	1	4	4	2	1	1	1	1	3	9	1	2	1	3	3	6					
		0.38%	0.60%	0.49%	0.00%	0.00%	0.25%	0.60%	0.28%	0.15%	0.48%	0.56%	0.58%	0.00%	0.51%	0.19%	0.00%	0.24%	0.63%	0.93%	0.44%	0.14%	0.46%	0.44%	0.51%	0.29%	0.58%	0.12%	0.47%	0.11%	0.44%	0.30%	0.66%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
