Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Заинская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	177	3	1	0	0	0	9	0	2	3	0	0	4	0	2	0	0	1	5	2	3	0	4	0	10	1	4	10	15	4	0	1	2	6	77	2	3	1	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	293	8	10	10	9	9	9	8	8	7	10	10	9	8	8	10	7	0	9	8	10	10	9	7	5	8	4	6	2	7	7	7	8	5	3	8	2	8	9	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	29	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0	1	1	1	1	0	0	0	0	0	0	0	2	3	3	0	9	0	0	0					
		0.26%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.96%	0.00%	0.00%	0.29%	0.26%	0.27%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.66%	0.87%	0.54%	0.00%	3.23%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	133	5	1	1	1	3	2	2	1	6	3	1	3	1	1	2	1	8	1	5	2	2	1	2	5	1	2	2	2	0	2	2	16	4	19	2	15	1	2	3					
		1.18%	1.68%	0.95%	0.65%	0.81%	2.16%	0.75%	1.33%	1.41%	2.45%	0.98%	0.38%	1.69%	0.83%	0.72%	0.59%	0.86%	0.98%	0.48%	0.86%	0.69%	0.58%	0.26%	0.54%	0.84%	0.17%	0.71%	0.79%	0.27%	0.00%	0.83%	1.89%	5.25%	1.16%	3.40%	1.03%	5.38%	0.70%	1.65%	1.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	68	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	1	1	2	2	0	0	2	0	0	0	7	3	27	0	16	0	0	0					
		0.60%	0.00%	0.00%	0.65%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.29%	0.26%	0.27%	0.34%	0.34%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	2.30%	0.87%	4.83%	0.00%	5.73%	0.00%	0.00%	0.00%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	35	1	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	7	0	0	0	1	0	1	2	1	0	1	0	1	0	0	6	0	0	2	5	1	0	0					
		0.31%	0.34%	0.00%	0.65%	0.81%	0.00%	0.00%	0.00%	0.00%	0.00%	1.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.29%	0.00%	0.27%	0.34%	0.17%	0.00%	0.40%	0.00%	0.37%	0.00%	0.00%	1.97%	0.00%	0.00%	1.03%	1.79%	0.70%	0.00%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11009	290	104	152	121	136	264	147	70	235	298	259	175	119	137	339	114	790	206	578	287	341	380	364	587	573	278	250	729	270	238	103	269	336	506	191	229	141	119	284					
		97.28%	97.64%	99.05%	98.06%	98.37%	97.84%	98.88%	98.00%	98.59%	95.92%	97.39%	99.62%	98.31%	99.17%	99.28%	99.41%	98.28%	97.05%	98.56%	99.14%	98.97%	98.55%	99.22%	98.64%	98.32%	97.61%	99.29%	98.81%	98.25%	99.26%	99.17%	97.17%	88.20%	97.11%	90.52%	97.95%	82.08%	98.60%	98.35%	98.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
