Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																			
Дата голосования: 04.12.2011																																																			
																																																			
Наименование Избирательной комиссии:    Заинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	14	1	0	0	2	1	0	0	0	0	0	0	0	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	103	0	1	0	3	1	0	0	0	0	0	0	0	51	0	0	0	6	1	4	8	0	0	0	0	0	0	0	0	1	0	0	2	2	0	1	2	5	6	2	0	0	5	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	326	19	6	3	9	3	3	9	9	3	5	3	4	15	10	6	8	16	9	8	2	10	3	8	4	2	8	5	3	3	13	6	9	8	15	10	8	19	4	2	8	3	9	11	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	43	2	3	0	0	1	0	1	1	0	1	0	2	0	2	1	1	0	1	5	2	2	0	2	1	0	0	0	0	1	0	0	0	0	2	0	2	2	1	0	0	0	5	2	0					
		0.38%	0.25%	1.52%	0.00%	0.00%	0.63%	0.00%	0.33%	0.34%	0.00%	0.67%	0.00%	1.59%	0.00%	0.58%	0.41%	0.34%	0.00%	0.35%	2.15%	2.04%	0.59%	0.00%	0.75%	0.62%	0.00%	0.00%	0.00%	0.00%	0.75%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.77%	0.27%	0.47%	0.00%	0.00%	0.00%	1.71%	0.45%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	63	5	6	2	2	0	0	1	1	0	0	0	0	0	1	2	1	3	3	5	3	4	0	0	1	2	1	0	0	0	2	1	0	1	1	2	1	2	1	1	1	0	6	0	1					
		0.55%	0.62%	3.03%	1.55%	0.49%	0.00%	0.00%	0.33%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.83%	0.34%	0.50%	1.05%	2.15%	3.06%	1.18%	0.00%	0.00%	0.62%	2.94%	0.39%	0.00%	0.00%	0.00%	0.60%	0.52%	0.00%	0.38%	0.28%	0.60%	0.38%	0.27%	0.47%	1.52%	0.41%	0.00%	2.05%	0.00%	0.65%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	165	16	2	0	1	1	2	1	4	1	1	2	0	23	3	6	3	9	7	6	3	10	1	3	1	2	3	2	1	1	4	3	2	1	2	3	2	3	1	1	4	2	9	11	2					
		1.44%	1.99%	1.01%	0.00%	0.25%	0.63%	1.60%	0.33%	1.34%	0.92%	0.67%	1.77%	0.00%	4.55%	0.87%	2.48%	1.01%	1.50%	2.45%	2.58%	3.06%	2.95%	0.92%	1.12%	0.62%	2.94%	1.16%	1.18%	0.91%	0.75%	1.20%	1.55%	0.68%	0.38%	0.56%	0.90%	0.77%	0.40%	0.47%	1.52%	1.64%	2.00%	3.07%	2.47%	1.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	7	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1					
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.00%	0.29%	0.41%	0.34%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.65%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11147	778	185	127	403	158	123	299	291	108	147	111	123	483	336	232	292	590	274	217	90	321	108	262	158	63	254	166	109	129	327	189	291	258	349	328	256	745	210	64	239	98	272	433	151					
		97.46%	97.13%	93.43%	98.45%	99.26%	98.75%	98.40%	99.01%	97.65%	99.08%	98.00%	98.23%	97.62%	95.45%	97.96%	95.87%	97.99%	98.01%	95.80%	93.13%	91.84%	94.69%	99.08%	98.13%	98.14%	92.65%	98.07%	98.22%	99.09%	96.27%	98.20%	97.93%	99.32%	99.23%	98.59%	98.20%	98.08%	99.07%	98.59%	96.97%	97.95%	98.00%	92.83%	97.09%	97.42%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
