Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																		
Дата голосования: 04.12.2011																																		
																																		
Наименование Избирательной комиссии:    Ольховатская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527					
		12.97%	12.90%	21.07%	17.82%	16.20%	11.17%	5.49%	16.81%	11.94%	9.27%	8.27%	11.75%	14.01%	13.67%	5.84%	12.47%	10.63%	5.66%	4.58%	9.16%	14.17%	21.50%	11.36%	12.94%	14.53%	16.99%	13.13%	16.62%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	79	5	3	7	12	4	2	7	5	0	1	0	0	7	1	1	2	0	3	0	0	4	2	0	4	5	2	2					
		0.49%	0.72%	0.38%	0.62%	1.21%	0.33%	0.27%	0.85%	0.43%	0.00%	0.39%	0.00%	0.00%	1.37%	0.32%	0.21%	0.31%	0.00%	1.25%	0.00%	0.00%	1.00%	0.49%	0.00%	0.78%	1.09%	0.23%	0.55%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10233	483	317	594	560	789	582	366	801	377	184	290	300	337	265	401	450	501	183	461	82	189	264	124	311	310	508	204					
		63.75%	70.00%	40.49%	52.66%	56.34%	65.75%	77.91%	44.26%	68.29%	68.55%	72.44%	69.54%	64.66%	65.82%	86.04%	83.37%	69.34%	74.66%	76.25%	72.83%	68.33%	47.25%	65.19%	61.69%	60.27%	67.54%	58.53%	56.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	49	4	5	1	4	1	1	4	2	5	1	5	0	0	1	1	0	0	0	0	0	4	3	1	1	1	3	1					
		0.31%	0.58%	0.64%	0.09%	0.40%	0.08%	0.13%	0.48%	0.17%	0.91%	0.39%	1.20%	0.00%	0.00%	0.32%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	1.00%	0.74%	0.50%	0.19%	0.22%	0.35%	0.28%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
