Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    Ольховатская																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №2501	УИК №2502	УИК №2503	УИК №2504	УИК №2505	УИК №2506	УИК №2507	УИК №2508	УИК №2509	УИК №2510	УИК №2511	УИК №2512	УИК №2513	УИК №2514	УИК №2515	УИК №2516	УИК №2517	УИК №2518	УИК №2519	УИК №2520	УИК №2521	УИК №2522	УИК №2523	УИК №2524	УИК №2525	УИК №2526	УИК №2527					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	159	70	3	6	5	2	7	2	3	2	1	4	2	5	2	6	1	8	1	1	3	1	4	3	3	6	7	1					
14	Число погашенных неиспользованных открепительных удостоверений	12	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	4	3	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	306	11	23	23	19	27	13	11	27	13	1	8	12	11	11	8	22	14	1	8	0	3	7	1	3	8	15	6					
		1.91%	1.37%	2.50%	2.12%	1.87%	2.50%	1.94%	1.22%	2.34%	2.53%	0.40%	1.81%	2.65%	2.36%	3.37%	1.47%	3.06%	2.23%	0.44%	1.24%	0.00%	0.87%	1.70%	0.59%	0.61%	1.76%	1.79%	1.75%					
19	2.Всероссийская политическая партия «Гражданская Сила»	38	0	3	4	3	1	2	0	5	1	0	0	1	1	1	0	1	3	1	1	0	0	0	2	0	5	2	1					
		0.24%	0.00%	0.33%	0.37%	0.30%	0.09%	0.30%	0.00%	0.43%	0.19%	0.00%	0.00%	0.22%	0.21%	0.31%	0.00%	0.14%	0.48%	0.44%	0.16%	0.00%	0.00%	0.00%	1.18%	0.00%	1.10%	0.24%	0.29%					
20	3.Политическая партия «Демократическая партия России»	18	0	1	0	1	1	2	4	1	0	0	0	0	0	2	0	1	1	0	0	0	2	0	1	1	0	0	0					
		0.11%	0.00%	0.11%	0.00%	0.10%	0.09%	0.30%	0.44%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.00%	0.14%	0.16%	0.00%	0.00%	0.00%	0.58%	0.00%	0.59%	0.20%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1949	125	167	188	204	139	61	91	80	34	14	51	40	45	31	60	96	62	28	96	5	39	42	25	59	57	70	40					
		12.15%	15.57%	18.13%	17.31%	20.10%	12.87%	9.10%	10.06%	6.94%	6.63%	5.60%	11.54%	8.85%	9.64%	9.51%	11.03%	13.33%	9.86%	12.28%	14.88%	3.45%	11.37%	10.22%	14.79%	11.97%	12.56%	8.34%	11.70%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	2	0	2	0	2	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	2	0					
		0.09%	0.25%	0.00%	0.18%	0.00%	0.19%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.22%	0.00%	0.31%	0.00%	0.14%	0.00%	0.00%	0.16%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	25	0	3	1	0	3	2	1	1	0	0	2	1	2	1	2	1	0	0	0	0	0	1	0	1	2	0	1					
		0.16%	0.00%	0.33%	0.09%	0.00%	0.28%	0.30%	0.11%	0.09%	0.00%	0.00%	0.45%	0.22%	0.43%	0.31%	0.37%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.20%	0.44%	0.00%	0.29%					
24	7.Политическая партия «Либерально-демократическая партия России»	1356	65	101	87	93	106	55	98	105	44	19	37	29	34	25	24	37	47	14	30	17	26	31	20	54	45	76	37					
		8.45%	8.09%	10.97%	8.01%	9.16%	9.81%	8.21%	10.83%	9.11%	8.58%	7.60%	8.37%	6.42%	7.28%	7.67%	4.41%	5.14%	7.47%	6.14%	4.65%	11.72%	7.58%	7.54%	11.83%	10.95%	9.91%	9.06%	10.82%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1319	77	91	112	78	95	50	93	71	65	15	33	26	27	21	11	100	37	4	28	21	29	24	9	50	45	78	29					
		8.22%	9.59%	9.88%	10.31%	7.68%	8.80%	7.46%	10.28%	6.16%	12.67%	6.00%	7.47%	5.75%	5.78%	6.44%	2.02%	13.89%	5.88%	1.75%	4.34%	14.48%	8.45%	5.84%	5.33%	10.14%	9.91%	9.30%	8.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	89	4	5	7	6	5	5	7	4	4	2	5	1	3	1	2	3	4	1	6	0	2	2	1	4	2	3	0					
		0.55%	0.50%	0.54%	0.64%	0.59%	0.46%	0.75%	0.77%	0.35%	0.78%	0.80%	1.13%	0.22%	0.64%	0.31%	0.37%	0.42%	0.64%	0.44%	0.93%	0.00%	0.58%	0.49%	0.59%	0.81%	0.44%	0.36%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10646	505	511	645	596	682	469	573	837	344	196	298	276	337	232	435	455	456	177	464	102	237	302	109	315	286	583	224					
		66.36%	62.89%	55.48%	59.39%	58.72%	63.15%	70.00%	63.31%	72.66%	67.06%	78.40%	67.42%	61.06%	72.16%	71.17%	79.96%	63.19%	72.50%	77.63%	71.94%	70.34%	69.10%	73.48%	64.50%	63.89%	62.99%	69.49%	65.50%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	55	4	5	6	4	3	3	7	2	3	0	0	0	4	0	1	1	2	1	0	0	3	0	0	2	1	2	1					
		0.34%	0.50%	0.54%	0.55%	0.39%	0.28%	0.45%	0.77%	0.17%	0.58%	0.00%	0.00%	0.00%	0.86%	0.00%	0.18%	0.14%	0.32%	0.44%	0.00%	0.00%	0.87%	0.00%	0.00%	0.41%	0.22%	0.24%	0.29%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
