7	Число избирательных бюллетеней в переносных ящиках для голосования	1983	30	64	27	12	33	9	9	40	28	29	54	46	45	24	50	78	26	13	25	37	47	25	18	4	23	49	44	50	81	32	78	64	90	41	35	28	69	80	60	71	58	72	31	42	54	25	0	0	8	12	0	0	13					
8	Число бюллетеней в стационарных ящиках для голосования	49891	1052	1128	2256	2079	1076	907	393	591	892	1011	1218	830	1411	617	1457	945	1409	664	700	1233	878	863	518	1379	573	1301	1096	1487	451	982	1044	1039	1264	648	1063	477	833	1010	707	840	942	935	2011	1706	493	1017	50	233	30	159	58	1034	901					
9	Число недействительных избирательных бюллетеней	682	9	20	22	40	25	11	6	3	15	18	15	12	22	11	18	9	29	6	4	15	7	12	6	19	5	16	22	16	2	6	18	12	13	7	15	6	9	10	11	13	11	0	16	19	6	6	0	2	1	1	1	69	15					
10	Число действительных избирательных бюллетеней	51192	1073	1172	2261	2051	1084	905	396	628	905	1022	1257	864	1434	630	1489	1014	1406	671	721	1255	918	876	530	1364	591	1334	1118	1521	530	1008	1104	1091	1341	682	1083	499	893	1080	756	898	989	1007	2026	1729	541	1036	50	231	37	170	57	965	899					
11	Число полученных открепительных  удостоверений	879	21	20	20	16	20	15	10	12	13	20	25	18	31	15	30	16	17	15	15	20	20	15	5	2	10	30	15	33	5	18	25	15	12	10	10	5	12	15	12	20	13	13	105	38	5	25	0	0	0	0	0	0	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	745	19	19	14	16	17	11	8	11	13	13	19	16	29	15	29	13	15	11	13	19	9	13	4	0	8	26	14	26	4	15	23	13	10	6	5	4	9	10	12	19	9	10	105	31	2	21	0	0	0	0	0	0	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1640	10	15	14	398	220	10	28	4	45	9	18	17	20	12	17	10	16	17	7	21	14	20	40	76	25	18	12	24	4	17	36	20	10	12	31	11	11	3	10	16	10	13	24	26	15	8	13	71	15	59	11	48	9					
14	Число неиспользованных открепительных удостоверений	134	2	1	6	0	3	4	2	1	0	7	6	2	2	0	1	3	2	4	2	1	11	2	1	2	2	4	1	7	1	3	2	2	2	4	5	1	3	5	0	1	4	3	0	7	3	4	0	0	0	0	0	0	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	79	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	63	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																												
18	Богданов Андрей Владимирович	882	31	27	25	44	14	16	6	7	20	14	26	13	29	16	25	10	19	8	12	28	15	16	17	18	10	26	21	23	5	21	25	24	23	14	11	8	9	15	9	11	21	11	31	31	2	21	1	7	1	4	0	26	15					
		1.70%	2.87%	2.27%	1.10%	2.10%	1.26%	1.75%	1.49%	1.11%	2.17%	1.35%	2.04%	1.48%	1.99%	2.50%	1.66%	0.98%	1.32%	1.18%	1.66%	2.20%	1.62%	1.80%	3.17%	1.30%	1.68%	1.93%	1.84%	1.50%	0.94%	2.07%	2.23%	2.18%	1.70%	2.03%	1.00%	1.58%	0.99%	1.38%	1.17%	1.21%	2.10%	1.09%	1.52%	1.77%	0.37%	2.02%	2.00%	3.00%	2.63%	2.34%	0.00%	2.51%	1.64%					
19	Жириновский Владимир Вольфович	6474	112	102	398	262	107	122	35	94	110	105	152	128	168	77	208	118	179	91	82	163	99	113	53	168	59	146	118	160	46	106	129	126	146	77	144	86	98	141	102	109	115	101	341	201	57	150	4	25	5	31	10	285	110					
		12.48%	10.35%	8.56%	17.43%	12.53%	9.65%	13.32%	8.71%	14.90%	11.96%	10.10%	11.95%	14.61%	11.54%	12.01%	13.80%	11.53%	12.47%	13.44%	11.31%	12.83%	10.70%	12.73%	9.89%	12.15%	9.90%	10.81%	10.35%	10.41%	8.65%	10.45%	11.50%	11.42%	10.78%	11.18%	13.11%	17.03%	10.86%	12.94%	13.30%	11.96%	11.50%	10.03%	16.70%	11.50%	10.42%	14.40%	8.00%	10.73%	13.16%	18.13%	17.24%	27.56%	12.04%					
20	Зюганов Геннадий Андреевич	10880	276	379	325	270	233	99	57	148	163	255	268	154	338	142	349	229	317	174	171	323	240	172	146	138	139	296	234	378	121	256	284	264	360	200	222	81	216	305	181	199	247	173	258	331	118	248	5	59	6	24	13	37	259					
		20.97%	25.51%	31.80%	14.24%	12.91%	21.01%	10.81%	14.18%	23.45%	17.72%	24.52%	21.07%	17.58%	23.21%	22.15%	23.16%	22.39%	22.09%	25.70%	23.59%	25.43%	25.95%	19.37%	27.24%	9.98%	23.32%	21.93%	20.53%	24.59%	22.74%	25.25%	25.31%	23.93%	26.59%	29.03%	20.22%	16.04%	23.95%	27.98%	23.60%	21.84%	24.70%	17.18%	12.63%	18.94%	21.57%	23.80%	10.00%	25.32%	15.79%	14.04%	22.41%	3.58%	28.34%					
21	Медведев Дмитрий Анатольевич	32956	654	664	1513	1475	730	668	298	379	612	648	811	569	899	395	907	657	891	398	456	741	564	575	314	1040	383	866	745	960	358	625	666	677	812	391	706	324	570	619	464	579	606	722	1396	1166	364	617	40	140	25	111	34	617	515					
		63.53%	60.44%	55.70%	66.27%	70.54%	65.83%	72.93%	74.13%	60.06%	66.52%	62.31%	63.76%	64.95%	61.74%	61.62%	60.19%	64.22%	62.09%	58.79%	62.90%	58.35%	60.97%	64.75%	58.58%	75.20%	64.26%	64.15%	65.35%	62.46%	67.29%	61.64%	59.36%	61.38%	59.97%	56.75%	64.30%	64.16%	63.19%	56.79%	60.50%	63.56%	60.60%	71.70%	68.36%	66.70%	66.54%	59.21%	80.00%	60.09%	65.79%	64.91%	58.62%	59.67%	56.35%					
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
																																																												
