Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Пышминская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723					
		2.73%	1.89%	1.96%	2.05%	3.12%	2.66%	1.48%	2.59%	4.14%	4.73%	1.43%	5.13%	3.80%	4.15%	8.20%	2.65%	4.97%	3.96%	1.85%	0.00%	0.77%	1.88%	3.61%	1.56%	0.00%	2.59%	5.36%	2.84%					
20	. Миронов Сергей Михайлович	64	3	4	5	5	9	1	0	2	3	2	0	1	0	0	0	9	1	1	3	1	2	6	1	1	2	0	2					
		0.63%	0.33%	0.65%	0.54%	0.56%	1.09%	0.49%	0.00%	0.46%	2.03%	0.48%	0.00%	1.27%	0.00%	0.00%	0.00%	2.36%	0.33%	0.26%	1.82%	0.38%	0.31%	3.61%	0.22%	0.79%	0.47%	0.00%	1.42%					
21	. Путин Владимир Владимирович	7611	660	441	678	599	612	176	188	322	102	336	68	43	168	202	91	274	245	296	138	213	490	137	359	93	298	267	115					
		75.08%	73.41%	72.06%	73.14%	66.78%	73.91%	86.70%	81.03%	74.02%	68.92%	80.00%	87.18%	54.43%	69.71%	78.91%	80.53%	71.73%	80.86%	78.10%	83.64%	81.61%	76.80%	82.53%	80.13%	73.81%	70.28%	79.46%	81.56%					
22	. Хакамада Ирина Муцуовна	248	27	18	19	39	22	2	4	1	3	8	1	1	4	3	3	13	9	10	3	6	20	2	7	2	12	4	5					
		2.45%	3.00%	2.94%	2.05%	4.35%	2.66%	0.99%	1.72%	0.23%	2.03%	1.90%	1.28%	1.27%	1.66%	1.17%	2.65%	3.40%	2.97%	2.64%	1.82%	2.30%	3.13%	1.20%	1.56%	1.59%	2.83%	1.19%	3.55%					
23	. Харитонов Николай Михайлович	1317	118	83	129	152	110	18	29	70	24	53	2	30	49	11	12	40	18	41	13	29	81	7	49	23	83	32	11					
		12.99%	13.13%	13.56%	13.92%	16.95%	13.29%	8.87%	12.50%	16.09%	16.22%	12.62%	2.56%	37.97%	20.33%	4.30%	10.62%	10.47%	5.94%	10.82%	7.88%	11.11%	12.70%	4.22%	10.94%	18.25%	19.58%	9.52%	7.80%					
																																		
24	Против всех	237	32	19	27	21	20	0	1	11	5	4	1	1	2	5	1	12	9	13	7	5	6	2	13	3	8	8	1					
		2.34%	3.56%	3.10%	2.91%	2.34%	2.42%	0.00%	0.43%	2.53%	3.38%	0.95%	1.28%	1.27%	0.83%	1.95%	0.88%	3.14%	2.97%	3.43%	4.24%	1.92%	0.94%	1.20%	2.90%	2.38%	1.89%	2.38%	0.71%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
