Выборы Президента Российской Федерации																																
																																
Наименование Избирательной комиссии:    Тюхтетская																																
																																
Итоги голосования 																																
																																
		Сумма	УИК №1978	УИК №1979	УИК №1980	УИК №1981	УИК №1982	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002					
19	. Малышкин Олег Александрович	124	12	12	11	2	4	2	9	7	0	6	6	4	7	4	9	2	10	2	2	0	10	0	0	2	1					
		2.62%	1.52%	1.81%	2.30%	2.78%	5.63%	2.33%	3.90%	3.65%	0.00%	4.96%	3.64%	5.19%	6.93%	1.90%	2.74%	3.45%	13.70%	1.20%	1.29%	0.00%	4.72%	0.00%	0.00%	2.56%	1.33%					
20	. Миронов Сергей Михайлович	28	3	4	3	0	0	0	0	3	0	2	2	0	0	1	2	0	0	1	1	1	1	0	1	1	2					
		0.59%	0.38%	0.60%	0.63%	0.00%	0.00%	0.00%	0.00%	1.56%	0.00%	1.65%	1.21%	0.00%	0.00%	0.48%	0.61%	0.00%	0.00%	0.60%	0.65%	0.73%	0.47%	0.00%	1.89%	1.28%	2.67%					
21	. Путин Владимир Владимирович	3000	447	404	311	51	64	61	183	140	61	59	70	53	72	148	228	38	55	117	98	86	96	21	29	50	58					
		63.36%	56.65%	60.84%	64.93%	70.83%	90.14%	70.93%	79.22%	72.92%	64.21%	48.76%	42.42%	68.83%	71.29%	70.48%	69.51%	65.52%	75.34%	70.48%	63.23%	62.77%	45.28%	44.68%	54.72%	64.10%	77.33%					
22	. Хакамада Ирина Муцуовна	81	13	19	11	0	0	1	3	1	0	2	2	0	0	2	3	1	1	0	3	2	8	3	0	3	3					
		1.71%	1.65%	2.86%	2.30%	0.00%	0.00%	1.16%	1.30%	0.52%	0.00%	1.65%	1.21%	0.00%	0.00%	0.95%	0.91%	1.72%	1.37%	0.00%	1.94%	1.46%	3.77%	6.38%	0.00%	3.85%	4.00%					
23	. Харитонов Николай Михайлович	849	170	125	73	13	0	18	15	13	30	39	50	7	8	37	42	16	5	27	25	31	45	23	16	13	8					
		17.93%	21.55%	18.83%	15.24%	18.06%	0.00%	20.93%	6.49%	6.77%	31.58%	32.23%	30.30%	9.09%	7.92%	17.62%	12.80%	27.59%	6.85%	16.27%	16.13%	22.63%	21.23%	48.94%	30.19%	16.67%	10.67%					
																																
24	Против всех	71	15	7	6	1	0	1	5	4	0	1	1	1	6	4	6	0	0	2	4	0	4	0	1	1	1					
		1.50%	1.90%	1.05%	1.25%	1.39%	0.00%	1.16%	2.16%	2.08%	0.00%	0.83%	0.61%	1.30%	5.94%	1.90%	1.83%	0.00%	0.00%	1.20%	2.58%	0.00%	1.89%	0.00%	1.89%	1.28%	1.33%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
