Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Лебяжьевская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	298	2	0	4	5	7	13	6	3	5	5	4	1	5	4	5	8	5	15	5	10	0	20	11	5	1	29	8	2	5	23	3	2	11	5	20	2	15	3	5	2	2	10	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	227	0	0	4	3	0	11	6	0	3	5	3	1	3	4	2	8	4	15	2	9	0	20	7	5	0	29	8	0	5	23	3	0	9	3	20	0	2	3	0	0	0	7	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	53	0	0	0	0	0	1	6	1	0	9	1	3	2	0	1	0	1	0	2	2	0	4	0	0	0	3	1	0	0	2	2	0	0	1	3	1	3	0	0	0	0	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	71	2	0	0	2	7	2	0	3	2	0	1	0	2	0	3	0	1	0	3	1	0	0	4	0	1	0	0	2	0	0	0	2	2	2	0	2	13	0	5	2	2	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	622	4	2	3	108	8	10	33	20	22	10	10	14	16	8	12	3	33	5	6	30	3	9	5	12	4	20	10	0	13	42	2	1	14	24	19	0	8	2	14	0	1	38	24					
		6.04%	7.02%	2.13%	5.77%	33.86%	2.56%	3.45%	5.59%	3.82%	5.53%	2.08%	3.14%	2.61%	3.27%	3.02%	4.33%	2.31%	7.55%	2.63%	2.31%	5.99%	6.52%	3.61%	5.95%	6.15%	12.90%	5.73%	8.85%	0.00%	6.37%	8.47%	0.83%	2.17%	10.61%	10.17%	7.54%	0.00%	3.85%	1.92%	7.25%	0.00%	2.00%	14.39%	18.90%					
19	2.Всероссийская политическая партия «Гражданская Сила»	16	0	0	0	0	1	2	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0					
		0.16%	0.00%	0.00%	0.00%	0.00%	0.32%	0.69%	0.17%	0.00%	0.00%	0.21%	0.00%	0.93%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	3.57%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.75%	0.36%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	1.19%	0.00%	0.00%	0.00%	0.00%	1.61%	0.00%	0.00%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	985	4	6	4	33	27	27	66	34	24	43	12	33	39	20	30	9	57	18	17	71	4	25	20	35	4	34	6	7	25	90	20	15	30	17	15	5	15	0	18	1	3	18	4					
		9.56%	7.02%	6.38%	7.69%	10.34%	8.65%	9.31%	11.19%	6.49%	6.03%	8.96%	3.77%	6.15%	7.98%	7.55%	10.83%	6.92%	13.04%	9.47%	6.54%	14.17%	8.70%	10.04%	23.81%	17.95%	12.90%	9.74%	5.31%	11.29%	12.25%	18.15%	8.30%	32.61%	22.73%	7.20%	5.95%	12.82%	7.21%	0.00%	9.33%	1.61%	6.00%	6.82%	3.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	0	0	1	0	0	0	1	0	2	1	1	1	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	3	0	0	0	0					
		0.18%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.19%	0.00%	0.42%	0.31%	0.19%	0.20%	1.13%	0.72%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.42%	0.40%	0.00%	0.00%	0.00%	1.55%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	0	0	1	0	2	1	0	0	1	0	1	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.34%	0.19%	0.00%	0.00%	0.31%	0.00%	0.20%	0.00%	0.00%	0.00%	0.69%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	3.23%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.42%	0.00%	0.00%	0.00%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1023	5	13	9	7	47	34	46	62	49	49	38	59	60	20	31	27	35	20	18	60	6	21	7	14	1	31	6	3	17	44	21	4	10	39	34	7	14	8	15	3	6	15	8					
		9.93%	8.77%	13.83%	17.31%	2.19%	15.06%	11.72%	7.80%	11.83%	12.31%	10.21%	11.95%	10.99%	12.27%	7.55%	11.19%	20.77%	8.01%	10.53%	6.92%	11.98%	13.04%	8.43%	8.33%	7.18%	3.23%	8.88%	5.31%	4.84%	8.33%	8.87%	8.71%	8.70%	7.58%	16.53%	13.49%	17.95%	6.73%	7.69%	7.77%	4.84%	12.00%	5.68%	6.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	346	0	4	0	10	10	11	35	22	18	25	7	14	24	5	9	5	9	7	3	19	1	13	0	8	0	5	2	1	2	15	1	2	5	11	7	0	3	3	4	14	3	4	5					
		3.36%	0.00%	4.26%	0.00%	3.13%	3.21%	3.79%	5.93%	4.20%	4.52%	5.21%	2.20%	2.61%	4.91%	1.89%	3.25%	3.85%	2.06%	3.68%	1.15%	3.79%	2.17%	5.22%	0.00%	4.10%	0.00%	1.43%	1.77%	1.61%	0.98%	3.02%	0.41%	4.35%	3.79%	4.66%	2.78%	0.00%	1.44%	2.88%	2.07%	22.58%	6.00%	1.52%	3.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	1	1	0	1	1	0	9	4	1	6	0	3	5	2	0	0	2	1	1	0	0	1	0	0	0	2	0	0	0	7	2	0	1	1	3	0	2	0	2	0	1	0	0					
		0.58%	1.75%	1.06%	0.00%	0.31%	0.32%	0.00%	1.53%	0.76%	0.25%	1.25%	0.00%	0.56%	1.02%	0.75%	0.00%	0.00%	0.46%	0.53%	0.38%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	1.41%	0.83%	0.00%	0.76%	0.42%	1.19%	0.00%	0.96%	0.00%	1.04%	0.00%	2.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7097	41	68	34	150	213	203	388	377	281	338	246	401	338	199	189	85	294	135	213	318	32	179	47	125	21	255	87	50	143	292	195	24	70	138	170	27	163	89	130	43	36	185	85					
		68.88%	71.93%	72.34%	65.38%	47.02%	68.27%	70.00%	65.76%	71.95%	70.60%	70.42%	77.36%	74.67%	69.12%	75.09%	68.23%	65.38%	67.28%	71.05%	81.92%	63.47%	69.57%	71.89%	55.95%	64.10%	67.74%	73.07%	76.99%	80.65%	70.10%	58.87%	80.91%	52.17%	53.03%	58.47%	67.46%	69.23%	78.37%	85.58%	67.36%	69.35%	72.00%	70.08%	66.93%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	35	1	0	0	1	0	3	3	1	1	0	1	2	2	0	0	0	0	2	1	1	0	0	0	1	0	1	0	0	1	2	0	0	0	1	2	0	1	0	6	0	0	1	0					
		0.34%	1.75%	0.00%	0.00%	0.31%	0.00%	1.03%	0.51%	0.19%	0.25%	0.00%	0.31%	0.37%	0.41%	0.00%	0.00%	0.00%	0.00%	1.05%	0.38%	0.20%	0.00%	0.00%	0.00%	0.51%	0.00%	0.29%	0.00%	0.00%	0.49%	0.40%	0.00%	0.00%	0.00%	0.42%	0.79%	0.00%	0.48%	0.00%	3.11%	0.00%	0.00%	0.38%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
