Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Верещагинская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																												
18	"1. ""ЕДИНЕНИЕ"""	366	11	15	14	7	15	13	9	9	16	17	9	14	8	9	11	6	5	6	13	17	4	10	2	0	4	9	12	20	17	14	4	5	2	4	17	16	2					
		1.98%	2.67%	2.21%	2.42%	1.23%	1.82%	1.71%	1.18%	0.72%	1.88%	1.78%	1.20%	1.26%	3.37%	1.87%	1.98%	1.44%	0.82%	2.29%	3.14%	2.18%	2.98%	3.06%	1.05%	0.0%	1.98%	2.16%	2.90%	4.50%	3.02%	2.18%	3.14%	1.99%	1.52%	3.77%	3.98%	2.41%	2.02%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	802	5	36	15	32	46	36	31	54	35	50	41	66	9	20	13	17	27	4	15	33	3	10	17	0	10	14	33	8	31	30	4	13	6	4	10	24	0					
		4.34%	1.21%	5.31%	2.59%	5.66%	5.58%	4.76%	4.08%	4.34%	4.12%	5.24%	5.47%	5.95%	3.79%	4.15%	2.34%	4.08%	4.44%	1.53%	3.62%	4.24%	2.23%	3.06%	8.99%	0.0%	4.95%	3.37%	7.99%	1.80%	5.51%	4.68%	3.14%	5.17%	4.58%	3.77%	2.34%	3.62%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	787	22	19	29	24	28	40	33	56	55	43	54	46	14	24	15	11	17	15	25	44	3	14	10	0	10	12	4	10	22	18	8	11	5	6	16	24	0					
		4.26%	5.35%	2.80%	5.01%	4.24%	3.39%	5.29%	4.34%	4.50%	6.48%	4.51%	7.20%	4.14%	5.90%	4.98%	2.70%	2.64%	2.79%	5.74%	6.03%	5.65%	2.23%	4.29%	5.29%	0.0%	4.95%	2.89%	0.96%	2.25%	3.91%	2.81%	6.29%	4.38%	3.81%	5.66%	3.74%	3.62%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	494	7	15	13	21	27	22	24	41	23	29	23	37	2	14	29	12	15	3	10	20	4	2	8	2	5	6	7	7	7	14	1	7	2	12	10	10	3					
		2.67%	1.70%	2.21%	2.24%	3.71%	3.27%	2.91%	3.16%	3.29%	2.71%	3.04%	3.07%	3.33%	0.84%	2.91%	5.23%	2.88%	2.46%	1.14%	2.41%	2.57%	2.98%	0.61%	4.23%	2.08%	2.47%	1.44%	1.69%	1.57%	1.24%	2.18%	0.78%	2.78%	1.52%	11.32%	2.34%	1.51%	3.03%					
22	"5. ""За Русь Святую"""	124	3	4	8	6	6	9	2	3	3	10	1	8	1	4	2	0	7	4	3	3	7	2	0	2	2	1	4	1	4	5	2	0	0	1	2	4	0					
		0.67%	0.72%	0.59%	1.38%	1.06%	0.72%	1.19%	0.26%	0.24%	0.35%	1.04%	0.13%	0.72%	0.42%	0.83%	0.36%	0.0%	1.15%	1.53%	0.72%	0.38%	5.22%	0.61%	0.0%	2.08%	0.99%	0.24%	0.96%	0.22%	0.71%	0.78%	1.57%	0.0%	0.0%	0.94%	0.46%	0.60%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	130	3	2	4	9	5	6	4	7	2	7	1	3	3	3	5	1	8	4	4	5	2	2	1	0	4	2	3	3	9	5	1	2	1	2	0	6	1					
		0.70%	0.72%	0.29%	0.69%	1.59%	0.60%	0.79%	0.52%	0.56%	0.23%	0.73%	0.13%	0.27%	1.26%	0.62%	0.90%	0.24%	1.31%	1.53%	0.96%	0.64%	1.49%	0.61%	0.52%	0.0%	1.98%	0.48%	0.72%	0.67%	1.60%	0.78%	0.78%	0.79%	0.76%	1.88%	0.0%	0.90%	1.01%					
24	"7. ""Новый курс - Автомобильная Россия"""	281	7	14	14	7	21	15	21	29	13	21	10	19	2	4	3	3	8	0	2	13	1	6	2	0	6	1	5	9	4	7	3	2	1	0	2	6	0					
		1.52%	1.70%	2.06%	2.42%	1.23%	2.54%	1.98%	2.76%	2.33%	1.53%	2.20%	1.33%	1.71%	0.84%	0.83%	0.54%	0.72%	1.31%	0.0%	0.48%	1.67%	0.74%	1.84%	1.05%	0.0%	2.97%	0.24%	1.21%	2.02%	0.71%	1.09%	2.36%	0.79%	0.76%	0.0%	0.46%	0.90%	0.0%					
25	"8. ""Народно-республиканская партия России"""	34	0	1	0	1	1	2	0	0	0	0	1	1	0	0	0	0	0	1	2	1	0	2	1	0	1	2	2	0	4	0	1	2	2	2	1	3	0					
		0.18%	0.0%	0.14%	0.0%	0.17%	0.12%	0.26%	0.0%	0.0%	0.0%	0.0%	0.13%	0.09%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.48%	0.12%	0.0%	0.61%	0.52%	0.0%	0.49%	0.48%	0.48%	0.0%	0.71%	0.0%	0.78%	0.79%	1.52%	1.88%	0.23%	0.45%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	70	2	6	5	2	4	3	3	5	5	5	3	1	0	0	1	1	3	0	1	2	0	0	0	0	3	0	0	2	4	3	0	1	0	1	3	1	0					
		0.37%	0.48%	0.88%	0.86%	0.35%	0.48%	0.39%	0.39%	0.40%	0.58%	0.52%	0.40%	0.09%	0.0%	0.0%	0.18%	0.24%	0.49%	0.0%	0.24%	0.25%	0.0%	0.0%	0.0%	0.0%	1.48%	0.0%	0.0%	0.45%	0.71%	0.46%	0.0%	0.39%	0.0%	0.94%	0.70%	0.15%	0.0%					
27	"10. ""Аграрная партия России"""	1412	18	15	17	15	31	36	37	47	47	30	45	46	9	47	77	68	74	23	66	72	12	21	23	8	8	19	33	45	42	56	5	64	8	3	42	177	26					
		7.65%	4.37%	2.21%	2.94%	2.65%	3.76%	4.76%	4.87%	3.77%	5.54%	3.14%	6.00%	4.14%	3.79%	9.77%	13.89%	16.34%	12.17%	8.81%	15.94%	9.25%	8.95%	6.44%	12.16%	8.33%	3.96%	4.57%	7.99%	10.13%	7.47%	8.75%	3.93%	25.49%	6.10%	2.83%	9.83%	26.73%	26.26%					
28	"11. ""Истинные патриоты России"""	29	1	0	0	2	1	1	0	2	1	0	3	0	0	1	2	0	1	0	1	1	0	1	0	0	1	0	0	3	1	2	1	1	0	1	1	0	0					
		0.15%	0.24%	0.0%	0.0%	0.35%	0.12%	0.13%	0.0%	0.16%	0.11%	0.0%	0.40%	0.0%	0.0%	0.20%	0.36%	0.0%	0.16%	0.0%	0.24%	0.12%	0.0%	0.30%	0.0%	0.0%	0.49%	0.0%	0.0%	0.67%	0.17%	0.31%	0.78%	0.39%	0.0%	0.94%	0.23%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	208	6	7	4	6	5	7	7	15	5	11	6	13	4	1	4	3	8	0	10	6	0	8	0	2	3	8	5	5	7	9	2	6	1	2	6	15	1					
		1.12%	1.45%	1.03%	0.69%	1.06%	0.60%	0.92%	0.92%	1.20%	0.58%	1.15%	0.80%	1.17%	1.68%	0.20%	0.72%	0.72%	1.31%	0.0%	2.41%	0.77%	0.0%	2.45%	0.0%	2.08%	1.48%	1.92%	1.21%	1.12%	1.24%	1.40%	1.57%	2.39%	0.76%	1.88%	1.40%	2.26%	1.01%					
30	"13. ""Демократическая партия России"""	59	0	0	2	1	4	0	1	1	1	2	0	3	0	0	1	3	2	3	0	2	0	0	0	1	0	1	3	3	3	6	0	2	1	13	0	0	0					
		0.31%	0.0%	0.0%	0.34%	0.17%	0.48%	0.0%	0.13%	0.08%	0.11%	0.20%	0.0%	0.27%	0.0%	0.0%	0.18%	0.72%	0.32%	1.14%	0.0%	0.25%	0.0%	0.0%	0.0%	1.04%	0.0%	0.24%	0.72%	0.67%	0.53%	0.93%	0.0%	0.79%	0.76%	12.26%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	34	3	0	0	0	1	0	0	5	0	0	1	1	0	1	0	1	0	4	0	3	2	1	0	0	0	1	2	1	0	1	1	0	0	0	4	1	0					
		0.18%	0.72%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.40%	0.0%	0.0%	0.13%	0.09%	0.0%	0.20%	0.0%	0.24%	0.0%	1.53%	0.0%	0.38%	1.49%	0.30%	0.0%	0.0%	0.0%	0.24%	0.48%	0.22%	0.0%	0.15%	0.78%	0.0%	0.0%	0.0%	0.93%	0.15%	0.0%					
32	"15. ""Партия СЛОН"""	50	0	1	4	1	6	1	2	3	6	2	0	2	1	0	1	3	2	6	1	3	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1					
		0.27%	0.0%	0.14%	0.69%	0.17%	0.72%	0.13%	0.26%	0.24%	0.70%	0.20%	0.0%	0.18%	0.42%	0.0%	0.18%	0.72%	0.32%	2.29%	0.24%	0.38%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.22%	0.0%	0.15%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	1.01%					
33	"16. ""Родина"" (народно-патриотический союз)"""	717	18	38	13	23	40	28	34	62	48	52	24	50	9	7	8	7	26	14	26	30	1	17	7	4	7	12	22	12	18	16	6	8	6	6	6	12	0					
		3.88%	4.37%	5.61%	2.24%	4.07%	4.85%	3.70%	4.47%	4.98%	5.66%	5.45%	3.20%	4.50%	3.79%	1.45%	1.44%	1.68%	4.27%	5.36%	6.28%	3.85%	0.74%	5.21%	3.70%	4.16%	3.46%	2.89%	5.32%	2.70%	3.20%	2.5%	4.72%	3.18%	4.58%	5.66%	1.40%	1.81%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	65	2	0	2	2	3	1	1	3	0	6	3	2	1	1	0	0	4	1	0	4	6	0	0	0	0	1	1	4	2	2	1	0	1	4	3	4	0					
		0.35%	0.48%	0.0%	0.34%	0.35%	0.36%	0.13%	0.13%	0.24%	0.0%	0.62%	0.40%	0.18%	0.42%	0.20%	0.0%	0.0%	0.65%	0.38%	0.0%	0.51%	4.47%	0.0%	0.0%	0.0%	0.0%	0.24%	0.24%	0.90%	0.35%	0.31%	0.78%	0.0%	0.76%	3.77%	0.70%	0.60%	0.0%					
35	"18. ""ЛДПР"""	2203	48	96	69	77	84	113	86	176	89	122	119	135	30	53	61	54	63	25	49	97	17	41	24	12	29	60	50	71	61	63	25	6	9	4	43	33	9					
		11.94%	11.67%	14.18%	11.93%	13.62%	10.19%	14.94%	11.33%	14.14%	10.49%	12.80%	15.88%	12.17%	12.65%	11.01%	11.01%	12.98%	10.36%	9.57%	11.83%	12.46%	12.68%	12.57%	12.69%	12.5%	14.35%	14.45%	12.10%	15.99%	10.85%	9.84%	19.68%	2.39%	6.87%	3.77%	10.07%	4.98%	9.09%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	356	5	13	10	13	17	22	17	24	9	11	20	31	4	8	11	7	12	6	6	13	3	6	5	1	3	3	5	14	10	14	1	3	3	4	9	9	4					
		1.92%	1.21%	1.92%	1.73%	2.30%	2.06%	2.91%	2.23%	1.92%	1.06%	1.15%	2.67%	2.79%	1.68%	1.66%	1.98%	1.68%	1.97%	2.29%	1.44%	1.67%	2.23%	1.84%	2.64%	1.04%	1.48%	0.72%	1.21%	3.15%	1.77%	2.18%	0.78%	1.19%	2.29%	3.77%	2.10%	1.35%	4.04%					
37	"20. ""Политическая партия ""Единая Россия"""	7266	179	284	257	243	341	309	296	518	319	386	258	457	99	206	200	155	186	101	121	305	50	132	60	43	69	173	165	157	217	303	49	83	66	20	171	247	41					
		39.39%	43.55%	41.94%	44.46%	43.00%	41.38%	40.87%	38.99%	41.63%	37.61%	40.50%	34.44%	41.20%	41.77%	42.82%	36.10%	37.25%	30.59%	38.69%	29.22%	39.20%	37.31%	40.49%	31.74%	44.79%	34.15%	41.68%	39.95%	35.36%	38.61%	47.34%	38.58%	33.06%	50.38%	18.86%	40.04%	37.31%	41.41%					
38	"21. ""Российская Конституционно-демократическая партия"""	50	0	4	3	0	0	2	2	1	0	3	3	2	6	1	1	0	1	0	0	0	0	1	1	1	0	4	2	2	0	1	1	1	2	0	4	1	0					
		0.27%	0.0%	0.59%	0.51%	0.0%	0.0%	0.26%	0.26%	0.08%	0.0%	0.31%	0.40%	0.18%	2.53%	0.20%	0.18%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.30%	0.52%	1.04%	0.0%	0.96%	0.48%	0.45%	0.0%	0.15%	0.78%	0.39%	1.52%	0.0%	0.93%	0.15%	0.0%					
39	"22. ""Развитие предпринимательства"""	59	0	5	1	3	3	1	1	8	3	9	0	2	2	2	1	0	2	1	1	1	0	0	0	1	0	5	1	2	1	1	0	0	0	0	0	2	0					
		0.31%	0.0%	0.73%	0.17%	0.53%	0.36%	0.13%	0.13%	0.64%	0.35%	0.94%	0.0%	0.18%	0.84%	0.41%	0.18%	0.0%	0.32%	0.38%	0.24%	0.12%	0.0%	0.0%	0.0%	1.04%	0.0%	1.20%	0.24%	0.45%	0.17%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1539	37	56	52	36	75	52	80	105	105	68	56	98	18	43	78	36	95	20	28	50	8	16	15	13	8	48	24	22	38	51	7	12	2	7	34	42	4					
		8.34%	9.00%	8.27%	8.99%	6.37%	9.10%	6.87%	10.54%	8.44%	12.38%	7.13%	7.47%	8.83%	7.59%	8.93%	14.07%	8.65%	15.62%	7.66%	6.76%	6.42%	5.97%	4.90%	7.93%	13.54%	3.96%	11.56%	5.81%	4.95%	6.76%	7.96%	5.51%	4.78%	1.52%	6.60%	7.96%	6.34%	4.04%					
																																												
41	Против всех	917	24	32	22	24	51	31	48	59	52	56	51	58	11	21	24	26	33	14	15	34	6	26	7	6	17	25	22	25	36	10	3	5	5	4	18	13	3					
		4.97%	5.83%	4.72%	3.80%	4.24%	6.18%	4.10%	6.32%	4.74%	6.13%	5.87%	6.80%	5.22%	4.64%	4.36%	4.33%	6.25%	5.42%	5.36%	3.62%	4.37%	4.47%	7.97%	3.70%	6.25%	8.41%	6.02%	5.32%	5.63%	6.40%	1.56%	2.36%	1.99%	3.81%	3.77%	4.21%	1.96%	3.03%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
