Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Кичменгско-городецкая																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579					
19	2.Всероссийская политическая партия «Гражданская Сила»	33	1	1	0	10	6	2	0	0	2	0	1	2	1	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	2	1					
		0.30%	0.24%	1.89%	0.00%	0.78%	0.43%	0.87%	0.00%	0.00%	0.41%	0.00%	0.66%	0.35%	0.43%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.42%	0.16%					
20	3.Политическая партия «Демократическая партия России»	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0					
		0.05%	0.48%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	821	37	4	24	157	164	12	13	13	30	11	2	59	17	10	10	23	11	3	27	8	32	14	7	4	17	9	7	9	9	35	43					
		7.48%	8.85%	7.55%	6.58%	12.28%	11.72%	5.22%	4.59%	5.10%	6.20%	6.79%	1.32%	10.42%	7.23%	3.85%	3.77%	13.94%	3.96%	1.62%	7.89%	4.08%	6.07%	7.82%	4.67%	1.75%	4.93%	3.66%	5.93%	4.13%	3.36%	7.28%	6.68%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	16	0	0	0	2	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0					
		0.15%	0.00%	0.00%	0.00%	0.16%	0.57%	0.87%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	1.68%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	0	0	1	2	1	0	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2					
		0.11%	0.00%	0.00%	0.27%	0.16%	0.07%	0.00%	0.35%	0.00%	0.00%	0.00%	0.66%	0.18%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%					
24	7.Политическая партия «Либерально-демократическая партия России»	920	31	4	35	101	130	36	25	28	32	15	9	47	17	20	27	14	35	16	32	18	38	30	6	6	21	21	6	22	22	31	45					
		8.38%	7.42%	7.55%	9.59%	7.90%	9.29%	15.65%	8.83%	10.98%	6.61%	9.26%	5.96%	8.30%	7.23%	7.69%	10.19%	8.48%	12.59%	8.65%	9.36%	9.18%	7.21%	16.76%	4.00%	2.63%	6.09%	8.54%	5.08%	10.09%	8.21%	6.44%	6.99%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	743	14	5	33	107	115	26	29	16	29	5	15	38	11	18	16	12	10	9	20	13	33	14	13	4	19	18	6	8	7	45	35					
		6.77%	3.35%	9.43%	9.04%	8.37%	8.22%	11.30%	10.25%	6.27%	5.99%	3.09%	9.93%	6.71%	4.68%	6.92%	6.04%	7.27%	3.60%	4.86%	5.85%	6.63%	6.26%	7.82%	8.67%	1.75%	5.51%	7.32%	5.08%	3.67%	2.61%	9.36%	5.43%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	2	1	3	6	8	2	3	1	2	0	0	2	1	1	1	0	0	0	4	0	1	1	0	0	4	2	1	3	0	4	7					
		0.55%	0.48%	1.89%	0.82%	0.47%	0.57%	0.87%	1.06%	0.39%	0.41%	0.00%	0.00%	0.35%	0.43%	0.38%	0.38%	0.00%	0.00%	0.00%	1.17%	0.00%	0.19%	0.56%	0.00%	0.00%	1.16%	0.81%	0.85%	1.38%	0.00%	0.83%	1.09%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7587	290	37	244	790	883	134	197	178	366	110	108	380	170	193	192	106	200	154	232	145	351	104	107	211	261	179	93	142	210	329	491					
		69.14%	69.38%	69.81%	66.85%	61.82%	63.12%	58.26%	69.61%	69.80%	75.62%	67.90%	71.52%	67.14%	72.34%	74.23%	72.45%	64.24%	71.94%	83.24%	67.84%	73.98%	66.60%	58.10%	71.33%	92.54%	75.65%	72.76%	78.81%	65.14%	78.36%	68.40%	76.24%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	19	1	0	2	2	2	0	2	1	1	0	0	0	0	2	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0					
		0.17%	0.24%	0.00%	0.55%	0.16%	0.14%	0.00%	0.71%	0.39%	0.21%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.61%	0.00%	0.00%	0.00%	0.00%	0.19%	0.56%	0.00%	0.00%	0.00%	0.41%	0.00%	0.46%	0.00%	0.21%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
