Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Кичменгско-Городецкая																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	61	4	3	6	14	2	3	2	1	3	0	1	1	2	1	1	1	3	1	0	1	4	2	1	0	1	1	0	0	0	1	1					
		0.69%	1.10%	0.82%	0.52%	1.15%	1.00%	1.11%	0.76%	0.47%	2.42%	0.00%	0.91%	0.24%	1.23%	0.39%	0.63%	0.75%	1.20%	0.72%	0.00%	0.57%	1.06%	1.52%	1.01%	0.00%	0.45%	0.57%	0.00%	0.00%	0.00%	0.24%	0.20%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1493	86	56	250	232	39	44	49	35	17	27	7	81	24	27	24	23	38	12	42	18	59	29	11	10	31	38	11	21	34	80	38					
		16.78%	23.63%	15.34%	21.55%	19.09%	19.50%	16.30%	18.63%	16.36%	13.71%	20.30%	6.36%	19.24%	14.72%	10.63%	15.19%	17.29%	15.14%	8.63%	16.54%	10.34%	15.65%	21.97%	11.11%	5.59%	14.09%	21.84%	13.75%	14.19%	16.92%	19.42%	7.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	86	1	2	16	14	4	3	3	2	2	0	0	7	0	2	0	1	3	1	1	4	5	1	1	0	2	2	0	1	0	1	7					
		0.97%	0.27%	0.55%	1.38%	1.15%	2.00%	1.11%	1.14%	0.93%	1.61%	0.00%	0.00%	1.66%	0.00%	0.79%	0.00%	0.75%	1.20%	0.72%	0.39%	2.30%	1.33%	0.76%	1.01%	0.00%	0.91%	1.15%	0.00%	0.68%	0.00%	0.24%	1.37%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3881	157	139	418	404	70	104	120	104	49	70	55	220	99	128	59	78	118	96	97	93	150	44	57	112	123	63	44	67	90	194	259					
		43.62%	43.13%	38.08%	36.03%	33.25%	35.00%	38.52%	45.63%	48.60%	39.52%	52.63%	50.00%	52.26%	60.74%	50.39%	37.34%	58.65%	47.01%	69.06%	38.19%	53.45%	39.79%	33.33%	57.58%	62.57%	55.91%	36.21%	55.00%	45.27%	44.78%	47.09%	50.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	1	1	0	4	0	0	2	1	2	0	0	4	0	4	0	0	0	0	2	1	2	1	0	0	1	0	1	0	0	0	0					
		0.30%	0.27%	0.27%	0.00%	0.33%	0.00%	0.00%	0.76%	0.47%	1.61%	0.00%	0.00%	0.95%	0.00%	1.57%	0.00%	0.00%	0.00%	0.00%	0.79%	0.57%	0.53%	0.76%	0.00%	0.00%	0.45%	0.00%	1.25%	0.00%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
