Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Камско-Устьинская																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685					
		0.51%	0.77%	0.62%	1.40%	0.75%	1.41%	0.76%	0.50%	0.71%	0.56%	0.0%	1.15%	0.0%	1.39%	0.64%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	122	6	2	8	1	17	12	10	21	3	0	5	0	6	1	0	0	0	4	0	1	0	0	1	0	1	0	6	10	0	5	2	0	0	0	0	0	0	0	0					
		1.01%	0.93%	0.25%	1.40%	0.10%	3.00%	1.84%	1.69%	3.77%	0.84%	0.0%	1.15%	0.0%	1.39%	0.64%	0.0%	0.0%	0.0%	1.08%	0.0%	0.58%	0.0%	0.0%	0.72%	0.0%	0.64%	0.0%	1.38%	1.76%	0.0%	1.27%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	82	7	3	4	3	3	11	5	4	0	0	5	0	7	1	7	0	0	2	0	0	0	0	4	0	0	0	3	5	4	2	0	0	1	1	0	0	0	0	0					
		0.68%	1.09%	0.37%	0.70%	0.32%	0.53%	1.69%	0.84%	0.71%	0.0%	0.0%	1.15%	0.0%	1.63%	0.64%	2.02%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	2.89%	0.0%	0.0%	0.0%	0.69%	0.88%	2.56%	0.51%	0.0%	0.0%	0.60%	0.58%	0.0%	0.0%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	24	0	3	3	0	1	6	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	1					
		0.19%	0.0%	0.37%	0.52%	0.0%	0.17%	0.92%	0.16%	0.17%	0.28%	0.0%	0.23%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%					
23	"6. ""Объединенная Российская партия ""Русь"""	21	0	3	1	2	2	0	1	5	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	2					
		0.17%	0.0%	0.37%	0.17%	0.21%	0.35%	0.0%	0.16%	0.89%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.77%					
24	"7. ""Новый курс - Автомобильная Россия"""	51	3	5	1	5	7	5	6	4	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	1	2	0	0	0	0	0	0	0	0	0					
		0.42%	0.46%	0.62%	0.17%	0.53%	1.23%	0.76%	1.01%	0.71%	0.84%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.70%	0.64%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	9	1	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3					
		0.07%	0.15%	0.0%	0.0%	0.10%	0.0%	0.0%	0.33%	0.17%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	4.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	17	0	2	1	1	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0					
		0.14%	0.0%	0.25%	0.17%	0.10%	0.35%	0.30%	0.16%	0.35%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.35%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	94	4	5	6	4	4	2	2	11	4	0	6	0	4	1	0	0	0	4	0	1	0	0	1	1	0	0	10	3	3	14	4	0	0	0	0	0	0	0	0					
		0.77%	0.62%	0.62%	1.05%	0.42%	0.70%	0.30%	0.33%	1.97%	1.12%	0.0%	1.38%	0.0%	0.93%	0.64%	0.0%	0.0%	0.0%	1.08%	0.0%	0.58%	0.0%	0.0%	0.72%	0.68%	0.0%	0.0%	2.30%	0.53%	1.92%	3.57%	3.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1					
		0.05%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.38%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	32	3	0	2	3	2	4	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	2	0	4	0	0	0	0	0	0	0	0	0					
		0.26%	0.46%	0.0%	0.35%	0.32%	0.35%	0.61%	0.0%	1.07%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.92%	0.35%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	15	0	2	4	0	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0					
		0.12%	0.0%	0.25%	0.70%	0.0%	0.0%	0.61%	0.0%	0.17%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	2	0	1	0	1	1	2	2	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.31%	0.0%	0.17%	0.0%	0.17%	0.15%	0.33%	0.35%	0.84%	0.0%	0.0%	0.0%	0.23%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0					
		0.05%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.35%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	182	8	0	8	13	13	25	10	27	14	0	6	0	3	2	0	0	0	0	0	0	0	2	3	0	0	0	15	27	1	3	2	0	0	0	0	0	0	0	0					
		1.50%	1.24%	0.0%	1.40%	1.39%	2.30%	3.84%	1.69%	4.85%	3.95%	0.0%	1.38%	0.0%	0.69%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	2.17%	0.0%	0.0%	0.0%	3.46%	4.77%	0.64%	0.76%	1.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	25	1	0	7	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	8	0	0	0	2	0	0	0	0	0	0	0					
		0.20%	0.15%	0.0%	1.22%	0.10%	0.0%	0.15%	0.16%	0.17%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	1.41%	0.0%	0.0%	0.0%	2.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	577	32	25	51	52	37	81	42	53	26	0	46	0	5	3	1	0	0	7	1	0	0	0	1	1	0	0	25	47	12	20	6	3	0	0	0	0	0	0	0					
		4.78%	4.98%	3.14%	8.93%	5.58%	6.54%	12.46%	7.10%	9.53%	7.34%	0.0%	10.59%	0.0%	1.16%	1.93%	0.28%	0.0%	0.0%	1.89%	0.45%	0.0%	0.0%	0.0%	0.72%	0.68%	0.0%	0.0%	5.77%	8.31%	7.69%	5.10%	5.0%	3.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	605	54	88	72	95	96	35	16	37	11	0	10	0	7	2	5	0	3	8	4	1	0	1	0	2	5	0	18	20	2	9	0	0	0	3	1	0	0	0	0					
		5.01%	8.41%	11.08%	12.60%	10.20%	16.99%	5.38%	2.70%	6.65%	3.10%	0.0%	2.30%	0.0%	1.63%	1.29%	1.44%	0.0%	1.89%	2.16%	1.80%	0.58%	0.0%	0.63%	0.0%	1.36%	3.22%	0.0%	4.15%	3.53%	1.28%	2.29%	0.0%	0.0%	0.0%	1.74%	0.62%	0.0%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	8400	371	505	277	601	243	367	426	293	241	61	301	224	345	132	308	119	153	294	193	148	183	148	111	136	144	120	263	293	125	229	86	71	146	168	133	142	156	81	63					
		69.67%	57.78%	63.60%	48.51%	64.55%	43.00%	56.46%	72.08%	52.69%	68.07%	98.38%	69.35%	92.94%	80.41%	85.16%	89.27%	100.0%	96.83%	79.67%	86.93%	86.54%	72.04%	93.67%	80.43%	93.15%	92.90%	88.88%	60.73%	51.85%	80.12%	58.41%	71.66%	89.87%	87.95%	97.67%	83.12%	95.30%	95.70%	96.42%	87.5%					
38	"21. ""Российская Конституционно-демократическая партия"""	34	3	0	2	0	1	1	0	2	4	0	1	0	2	1	2	0	0	2	0	2	0	1	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	1	0					
		0.28%	0.46%	0.0%	0.35%	0.0%	0.17%	0.15%	0.0%	0.35%	1.12%	0.0%	0.23%	0.0%	0.46%	0.64%	0.57%	0.0%	0.0%	0.54%	0.0%	1.16%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.23%	0.35%	0.0%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	37	3	0	4	4	4	3	0	3	2	0	3	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2	0	0	0	0	0	0	0	0	0					
		0.30%	0.46%	0.0%	0.70%	0.42%	0.70%	0.46%	0.0%	0.53%	0.56%	0.0%	0.69%	0.0%	0.23%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.70%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	936	84	91	83	59	73	25	28	35	14	0	35	13	14	10	5	0	2	30	17	17	40	5	14	4	1	0	58	81	2	72	12	0	6	0	3	0	0	1	2					
		7.76%	13.08%	11.46%	14.53%	6.33%	12.92%	3.84%	4.73%	6.29%	3.95%	0.0%	8.06%	5.39%	3.26%	6.45%	1.44%	0.0%	1.26%	8.13%	7.65%	9.94%	15.74%	3.16%	10.14%	2.73%	0.64%	0.0%	13.39%	14.33%	1.28%	18.36%	10.0%	0.0%	3.61%	0.0%	1.87%	0.0%	0.0%	1.19%	2.77%					
																																														
41	Против всех	328	33	26	19	29	25	50	19	32	4	0	5	1	10	1	4	0	0	4	2	0	4	1	2	1	1	0	12	21	2	7	4	0	5	0	2	0	2	0	0					
		2.72%	5.14%	3.27%	3.32%	3.11%	4.42%	7.69%	3.21%	5.75%	1.12%	0.0%	1.15%	0.41%	2.33%	0.64%	1.15%	0.0%	0.0%	1.08%	0.90%	0.0%	1.57%	0.63%	1.44%	0.68%	0.64%	0.0%	2.77%	3.71%	1.28%	1.78%	3.33%	0.0%	3.01%	0.0%	1.25%	0.0%	1.22%	0.0%	0.0%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
