Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Моршанская городская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	417	34	11	28	28	30	25	8	22	20	13	17	6	11	15	10	13	7	18	21	23	10	17	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	169	17	10	4	11	10	7	3	4	13	4	14	6	8	8	7	3	1	4	8	8	5	11	3					
14	Число погашенных неиспользованных открепительных удостоверений	95	6	9	2	2	0	5	2	8	0	4	3	4	9	5	5	7	3	2	4	2	10	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	1	1	0	0	2	2	2	4	2	1	2	0	0	3	0	0	2	0	2	3	1	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	371	48	7	20	26	20	32	16	7	21	2	24	9	2	2	10	20	16	24	21	9	7	13	15					
		1.90%	3.46%	1.59%	2.14%	2.21%	1.64%	2.60%	2.46%	1.10%	2.71%	0.23%	2.71%	1.95%	0.29%	0.33%	1.58%	2.46%	2.23%	2.83%	1.75%	0.90%	1.69%	1.49%	1.42%					
19	2.Всероссийская политическая партия «Гражданская Сила»	126	8	4	3	6	2	15	2	2	7	0	11	6	1	1	9	8	2	2	13	1	8	6	9					
		0.65%	0.58%	0.91%	0.32%	0.51%	0.16%	1.22%	0.31%	0.31%	0.90%	0.00%	1.24%	1.30%	0.15%	0.17%	1.43%	0.98%	0.28%	0.24%	1.08%	0.10%	1.93%	0.69%	0.85%					
20	3.Политическая партия «Демократическая партия России»	19	2	1	2	0	4	1	1	1	0	0	0	0	0	1	0	0	0	2	1	0	0	0	3					
		0.10%	0.14%	0.23%	0.21%	0.00%	0.33%	0.08%	0.15%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.24%	0.08%	0.00%	0.00%	0.00%	0.28%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4713	429	88	244	281	290	328	149	152	214	222	211	91	162	148	119	203	142	204	252	259	90	176	259					
		24.17%	30.95%	19.95%	26.12%	23.94%	23.83%	26.62%	22.89%	23.94%	27.61%	25.78%	23.79%	19.74%	23.89%	24.63%	18.86%	24.97%	19.75%	24.09%	20.97%	25.77%	21.74%	20.14%	24.46%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	4	4	2	3	4	4	3	2	7	2	6	3	0	1	0	1	3	2	3	0	2	1	3					
		0.31%	0.29%	0.91%	0.21%	0.26%	0.33%	0.32%	0.46%	0.31%	0.90%	0.23%	0.68%	0.65%	0.00%	0.17%	0.00%	0.12%	0.42%	0.24%	0.25%	0.00%	0.48%	0.11%	0.28%					
23	6.Политическая партия «Партия социальной справедливости»	39	4	0	3	2	2	6	1	2	2	2	0	0	0	1	3	3	1	1	2	0	0	2	2					
		0.20%	0.29%	0.00%	0.32%	0.17%	0.16%	0.49%	0.15%	0.31%	0.26%	0.23%	0.00%	0.00%	0.00%	0.17%	0.48%	0.37%	0.14%	0.12%	0.17%	0.00%	0.00%	0.23%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	1694	103	49	67	105	53	119	54	52	73	87	100	70	67	52	65	93	95	92	23	50	53	82	90					
		8.69%	7.43%	11.11%	7.17%	8.94%	4.35%	9.66%	8.29%	8.19%	9.42%	10.10%	11.27%	15.18%	9.88%	8.65%	10.30%	11.44%	13.21%	10.86%	1.91%	4.98%	12.80%	9.38%	8.50%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1387	113	34	0	74	90	106	54	59	78	75	68	37	75	67	55	68	40	63	35	35	40	63	58					
		7.11%	8.15%	7.71%	0.00%	6.30%	7.40%	8.60%	8.29%	9.29%	10.06%	8.71%	7.67%	8.03%	11.06%	11.15%	8.72%	8.36%	5.56%	7.44%	2.91%	3.48%	9.66%	7.21%	5.48%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	123	11	1	4	7	5	4	3	5	9	7	4	8	1	2	5	5	9	12	5	0	3	4	9					
		0.63%	0.79%	0.23%	0.43%	0.60%	0.41%	0.32%	0.46%	0.79%	1.16%	0.81%	0.45%	1.74%	0.15%	0.33%	0.79%	0.62%	1.25%	1.42%	0.42%	0.00%	0.72%	0.46%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10571	642	228	555	627	711	590	355	343	350	453	447	228	368	308	355	398	401	432	820	642	205	512	601					
		54.22%	46.32%	51.70%	59.42%	53.41%	58.42%	47.89%	54.53%	54.02%	45.16%	52.61%	50.39%	49.46%	54.28%	51.25%	56.26%	48.95%	55.77%	51.00%	68.22%	63.88%	49.52%	58.58%	56.75%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	148	14	8	10	8	18	14	6	4	10	3	8	1	1	5	4	6	5	6	8	0	0	4	5					
		0.76%	1.01%	1.81%	1.07%	0.68%	1.48%	1.14%	0.92%	0.63%	1.29%	0.35%	0.90%	0.22%	0.15%	0.83%	0.63%	0.74%	0.70%	0.71%	0.67%	0.00%	0.00%	0.46%	0.47%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
