Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    район Богородское																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №3079					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	521	20	20	16	39	11	18	32	11	12	36	12	16	6	10	19	7	17	18	12	21	42	21	9	61	10	22	3					
14	Число неиспользованных открепительных удостоверений	578	3	5	11	14	26	20	27	16	14	21	27	6	22	27	21	82	20	11	44	6	35	19	21	26	29	25	0					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	2040	87	123	87	79	58	81	82	86	98	129	57	82	86	58	61	91	112	104	20	84	63	71	66	65	67	40	3					
		5.96%	5.67%	8.52%	5.98%	5.51%	5.22%	6.57%	6.66%	5.82%	6.55%	8.38%	4.12%	5.69%	6.31%	4.84%	5.30%	6.35%	7.39%	6.92%	8.77%	6.06%	3.71%	5.42%	5.78%	5.39%	5.56%	3.83%	3.49%					
19	. Малышкин Олег Александрович	426	14	13	19	22	15	14	15	23	15	13	19	19	14	14	16	14	16	12	3	24	31	13	21	15	16	14	2					
		1.24%	0.91%	0.90%	1.31%	1.53%	1.35%	1.14%	1.22%	1.56%	1.00%	0.84%	1.37%	1.32%	1.03%	1.17%	1.39%	0.98%	1.06%	0.80%	1.32%	1.73%	1.83%	0.99%	1.84%	1.24%	1.33%	1.34%	2.33%					
20	. Миронов Сергей Михайлович	178	9	7	9	9	6	3	4	6	6	7	6	8	11	7	8	6	5	12	0	14	13	5	5	4	4	3	1					
		0.52%	0.59%	0.48%	0.62%	0.63%	0.54%	0.24%	0.32%	0.41%	0.40%	0.45%	0.43%	0.56%	0.81%	0.58%	0.69%	0.42%	0.33%	0.80%	0.00%	1.01%	0.77%	0.38%	0.44%	0.33%	0.33%	0.29%	1.16%					
21	. Путин Владимир Владимирович	23810	988	923	988	972	769	886	865	983	1017	1037	960	1020	919	880	840	999	1044	991	170	963	1311	920	792	896	858	756	63					
		69.54%	64.36%	63.92%	67.95%	67.74%	69.22%	71.92%	70.27%	66.51%	67.98%	67.38%	69.46%	70.78%	67.42%	73.46%	72.92%	69.71%	68.91%	65.93%	74.56%	69.53%	77.30%	70.28%	69.41%	74.36%	71.26%	72.34%	73.26%					
22	. Хакамада Ирина Муцуовна	2528	150	121	137	110	84	59	99	109	130	104	116	111	124	80	61	94	108	106	13	94	73	113	95	71	98	66	2					
		7.38%	9.77%	8.38%	9.42%	7.67%	7.56%	4.79%	8.04%	7.37%	8.69%	6.76%	8.39%	7.70%	9.10%	6.68%	5.30%	6.56%	7.13%	7.05%	5.70%	6.79%	4.30%	8.63%	8.33%	5.89%	8.14%	6.32%	2.33%					
23	. Харитонов Николай Михайлович	2714	152	121	100	131	82	96	91	131	121	132	118	107	109	80	96	129	115	162	11	108	76	83	77	85	90	99	12					
		7.93%	9.90%	8.38%	6.88%	9.13%	7.38%	7.79%	7.39%	8.86%	8.09%	8.58%	8.54%	7.43%	8.00%	6.68%	8.33%	9.00%	7.59%	10.78%	4.82%	7.80%	4.48%	6.34%	6.75%	7.05%	7.48%	9.47%	13.95%					
																																		
24	Против всех	2209	124	108	101	98	86	72	69	123	95	99	84	76	88	75	61	98	100	104	11	80	112	88	71	67	60	56	3					
		6.45%	8.08%	7.48%	6.95%	6.83%	7.74%	5.84%	5.61%	8.32%	6.35%	6.43%	6.08%	5.27%	6.46%	6.26%	5.30%	6.84%	6.60%	6.92%	4.82%	5.78%	6.60%	6.72%	6.22%	5.56%	4.98%	5.36%	3.49%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
