Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Устюженская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	360	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	63	2	1	0	4	1	4	5	6	0	3	0	3	0	4	3	0	0	2	1	0	6	0	2	2	0	2	0	7	1	0	1	0	1	1	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	54	2	10	0	4	2	0	1	6	1	0	1	3	1	0	0	1	1	2	2	1	1	0	1	1	0	0	0	1	0	1	2	1	0	4	0	4					
14	Число погашенных открепительных удостоверений	297	8	9	10	6	9	6	5	4	10	7	10	7	10	6	7	10	10	8	9	10	4	10	8	8	10	8	10	3	9	10	9	10	9	9	9	10					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	103	4	2	1	1	0	8	4	3	1	6	3	2	0	0	4	2	3	2	3	0	10	1	0	3	0	1	4	3	0	4	1	6	4	9	2	6					
		1.06%	0.65%	0.69%	0.37%	0.16%	0.0%	1.80%	0.58%	0.53%	0.97%	1.28%	3.15%	0.82%	0.0%	0.0%	3.80%	2.27%	1.03%	1.19%	3.29%	0.0%	1.55%	1.20%	0.0%	1.28%	0.0%	0.73%	2.56%	0.99%	0.0%	2.66%	0.52%	1.46%	1.65%	2.57%	1.26%	2.02%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	210	12	8	7	30	8	11	29	26	4	16	0	1	4	1	1	2	4	2	0	1	8	2	4	2	1	0	1	3	2	0	1	8	1	0	6	4					
		2.17%	1.97%	2.79%	2.64%	4.80%	3.47%	2.48%	4.25%	4.65%	3.88%	3.43%	0.0%	0.41%	1.22%	1.61%	0.95%	2.27%	1.37%	1.19%	0.0%	0.86%	1.24%	2.40%	1.47%	0.85%	1.47%	0.0%	0.64%	0.99%	1.83%	0.0%	0.52%	1.95%	0.41%	0.0%	3.79%	1.35%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	271	16	8	2	9	10	5	13	22	5	17	12	9	8	2	3	6	12	3	4	1	14	5	6	2	1	0	2	8	4	2	1	14	6	23	2	14					
		2.81%	2.63%	2.79%	0.75%	1.44%	4.34%	1.13%	1.90%	3.94%	4.85%	3.64%	12.63%	3.73%	2.44%	3.22%	2.85%	6.81%	4.13%	1.79%	4.39%	0.86%	2.18%	6.02%	2.20%	0.85%	1.47%	0.0%	1.28%	2.65%	3.66%	1.33%	0.52%	3.41%	2.48%	6.57%	1.26%	4.72%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	142	10	4	6	10	2	8	7	20	1	14	1	0	2	1	0	2	7	6	2	0	16	2	0	0	0	4	1	3	0	1	4	2	2	1	3	0					
		1.47%	1.64%	1.39%	2.26%	1.60%	0.86%	1.80%	1.02%	3.58%	0.97%	3.00%	1.05%	0.0%	0.61%	1.61%	0.0%	2.27%	2.41%	3.59%	2.19%	0.0%	2.49%	2.40%	0.0%	0.0%	0.0%	2.94%	0.64%	0.99%	0.0%	0.66%	2.10%	0.48%	0.82%	0.28%	1.89%	0.0%					
22	"5. ""За Русь Святую"""	50	1	2	2	4	2	3	2	2	4	1	1	0	0	0	1	1	5	1	1	3	1	0	1	1	0	1	0	1	2	0	1	3	0	2	0	1					
		0.51%	0.16%	0.69%	0.75%	0.64%	0.86%	0.67%	0.29%	0.35%	3.88%	0.21%	1.05%	0.0%	0.0%	0.0%	0.95%	1.13%	1.72%	0.59%	1.09%	2.60%	0.15%	0.0%	0.36%	0.42%	0.0%	0.73%	0.0%	0.33%	1.83%	0.0%	0.52%	0.73%	0.0%	0.57%	0.0%	0.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	29	0	1	1	1	0	0	0	3	0	3	0	1	0	0	0	1	0	4	0	1	0	0	5	0	0	1	0	1	0	1	3	1	1	0	0	0					
		0.30%	0.0%	0.34%	0.37%	0.16%	0.0%	0.0%	0.0%	0.53%	0.0%	0.64%	0.0%	0.41%	0.0%	0.0%	0.0%	1.13%	0.0%	2.39%	0.0%	0.86%	0.0%	0.0%	1.83%	0.0%	0.0%	0.73%	0.0%	0.33%	0.0%	0.66%	1.57%	0.24%	0.41%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	41	3	0	0	9	4	1	3	1	0	2	0	0	2	1	1	1	4	1	0	0	2	0	0	1	0	0	0	0	2	0	1	0	1	0	1	0					
		0.42%	0.49%	0.0%	0.0%	1.44%	1.73%	0.22%	0.43%	0.17%	0.0%	0.42%	0.0%	0.0%	0.61%	1.61%	0.95%	1.13%	1.37%	0.59%	0.0%	0.0%	0.31%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	1.83%	0.0%	0.52%	0.0%	0.41%	0.0%	0.63%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	1	0	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.16%	0.0%	0.0%	0.16%	0.43%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.41%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	1	0	0	2	2	1	0	1	1	2	1	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	0					
		0.22%	0.0%	0.0%	0.37%	0.0%	0.0%	0.45%	0.29%	0.17%	0.0%	0.21%	1.05%	0.82%	0.30%	0.0%	0.0%	0.0%	0.0%	1.79%	1.09%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.48%	0.82%	0.28%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1157	36	17	20	39	15	37	43	54	10	18	7	35	42	3	4	14	14	18	10	16	40	9	87	74	26	42	44	58	16	23	21	94	55	60	25	31					
		12.00%	5.92%	5.94%	7.54%	6.25%	6.52%	8.37%	6.30%	9.67%	9.70%	3.86%	7.36%	14.52%	12.84%	4.83%	3.80%	15.90%	4.82%	10.77%	10.98%	13.91%	6.23%	10.84%	31.98%	31.62%	38.23%	30.88%	28.20%	19.26%	14.67%	15.33%	11.05%	22.92%	22.82%	17.14%	15.82%	10.47%					
28	"11. ""Истинные патриоты России"""	7	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0					
		0.07%	0.16%	0.0%	0.37%	0.0%	0.43%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	144	21	3	6	16	2	10	11	15	4	10	1	0	2	2	3	0	5	0	1	0	7	1	3	0	0	0	0	7	3	0	1	2	1	3	1	3					
		1.49%	3.45%	1.04%	2.26%	2.56%	0.86%	2.26%	1.61%	2.68%	3.88%	2.14%	1.05%	0.0%	0.61%	3.22%	2.85%	0.0%	1.72%	0.0%	1.09%	0.0%	1.09%	1.20%	1.10%	0.0%	0.0%	0.0%	0.0%	2.32%	2.75%	0.0%	0.52%	0.48%	0.41%	0.85%	0.63%	1.01%					
30	"13. ""Демократическая партия России"""	14	0	1	2	1	0	2	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0					
		0.14%	0.0%	0.34%	0.75%	0.16%	0.0%	0.45%	0.0%	0.17%	0.0%	0.21%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.42%	0.0%	0.0%	0.0%	0.33%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	1	0	1	1	2	0	4	0	0	2	0	1	2	1	1	0	0	2	0	0	2	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0					
		0.24%	0.16%	0.0%	0.37%	0.16%	0.86%	0.0%	0.58%	0.0%	0.0%	0.42%	0.0%	0.41%	0.61%	1.61%	0.95%	0.0%	0.0%	1.19%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.33%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	2	1	0	0	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0					
		0.12%	0.32%	0.34%	0.0%	0.0%	0.0%	0.0%	0.14%	0.17%	0.0%	0.0%	0.0%	0.82%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.63%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	642	62	25	13	59	12	37	59	45	9	41	10	11	16	1	4	5	21	9	11	7	53	6	7	11	0	7	2	14	7	1	15	4	16	9	10	23					
		6.65%	10.19%	8.74%	4.90%	9.45%	5.21%	8.37%	8.65%	8.06%	8.73%	8.79%	10.52%	4.56%	4.89%	1.61%	3.80%	5.68%	7.24%	5.38%	12.08%	6.08%	8.25%	7.22%	2.57%	4.70%	0.0%	5.14%	1.28%	4.65%	6.42%	0.66%	7.89%	0.97%	6.63%	2.57%	6.32%	7.77%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	16	1	1	1	0	0	0	1	1	0	1	3	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1					
		0.16%	0.16%	0.34%	0.37%	0.0%	0.0%	0.0%	0.14%	0.17%	0.0%	0.21%	3.15%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.41%	0.0%	0.63%	0.33%					
35	"18. ""ЛДПР"""	932	69	42	34	63	19	50	99	50	13	35	12	37	33	6	15	3	28	15	5	7	49	8	10	16	1	13	8	25	7	14	18	31	20	40	5	32					
		9.66%	11.34%	14.68%	12.83%	10.09%	8.26%	11.31%	14.51%	8.96%	12.62%	7.51%	12.63%	15.35%	10.09%	9.67%	14.28%	3.40%	9.65%	8.98%	5.49%	6.08%	7.63%	9.63%	3.67%	6.83%	1.47%	9.55%	5.12%	8.30%	6.42%	9.33%	9.47%	7.56%	8.29%	11.42%	3.16%	10.81%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	159	5	2	3	5	7	10	10	11	1	8	1	7	4	2	5	2	4	6	0	1	12	2	4	3	1	3	3	5	1	3	3	4	7	4	1	9					
		1.64%	0.82%	0.69%	1.13%	0.80%	3.04%	2.26%	1.46%	1.97%	0.97%	1.71%	1.05%	2.90%	1.22%	3.22%	4.76%	2.27%	1.37%	3.59%	0.0%	0.86%	1.86%	2.40%	1.47%	1.28%	1.47%	2.20%	1.92%	1.66%	0.91%	2.0%	1.57%	0.97%	2.90%	1.14%	0.63%	3.04%					
37	"20. ""Политическая партия ""Единая Россия"""	4114	246	110	105	262	90	184	270	170	34	207	30	101	179	36	49	33	126	78	38	56	295	36	111	91	26	41	67	138	45	86	97	208	88	162	77	142					
		42.67%	40.46%	38.46%	39.62%	41.98%	39.13%	41.62%	39.58%	30.46%	33.00%	44.42%	31.57%	41.90%	54.74%	58.06%	46.66%	37.5%	43.44%	46.70%	41.75%	48.69%	45.95%	43.37%	40.80%	38.88%	38.23%	30.14%	42.94%	45.84%	41.28%	57.33%	51.05%	50.73%	36.51%	46.28%	48.73%	47.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	0	1	0	2	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	5	0	4	0	1	0	1	1	0	0	0	0	0	0	1	0					
		0.20%	0.0%	0.34%	0.0%	0.32%	0.0%	0.22%	0.0%	0.17%	0.0%	0.0%	0.0%	0.41%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	1.47%	0.0%	1.47%	0.0%	0.64%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%					
39	"22. ""Развитие предпринимательства"""	19	3	2	0	1	2	0	0	1	0	3	0	0	0	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1					
		0.19%	0.49%	0.69%	0.0%	0.16%	0.86%	0.0%	0.0%	0.17%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	1.13%	0.0%	0.0%	0.0%	0.86%	0.31%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.33%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	978	88	35	36	80	32	42	84	106	14	58	9	14	10	1	3	12	30	7	4	10	91	6	13	16	4	19	12	18	11	8	8	15	18	26	17	21					
		10.14%	14.47%	12.23%	13.58%	12.82%	13.91%	9.50%	12.31%	18.99%	13.59%	12.44%	9.47%	5.80%	3.05%	1.61%	2.85%	13.63%	10.34%	4.19%	4.39%	8.69%	14.17%	7.22%	4.77%	6.83%	5.88%	13.97%	7.69%	5.98%	10.09%	5.33%	4.21%	3.65%	7.46%	7.42%	10.75%	7.09%					
																																											
41	Против всех	276	21	14	11	20	9	16	23	12	1	16	2	5	10	2	1	2	2	5	3	6	19	2	9	9	4	3	3	3	3	6	6	10	6	8	3	1					
		2.86%	3.45%	4.89%	4.15%	3.20%	3.91%	3.61%	3.37%	2.15%	0.97%	3.43%	2.10%	2.07%	3.05%	3.22%	0.95%	2.27%	0.68%	2.99%	3.29%	5.21%	2.95%	2.40%	3.30%	3.84%	5.88%	2.20%	1.92%	0.99%	2.75%	4.0%	3.15%	2.43%	2.48%	2.28%	1.89%	0.33%					
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
