Выборы Президента Российской Федерации																																							
																																							
"Наименование Избирательной комиссии:    Черновская, Чита"																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107					
11	Число полученных открепительных  удостоверений	730	30	30	30	30	30	30	20	20	20	20	25	20	25	30	20	20	25	25	15	15	30	25	45	25	15	15	20	20	15	15	15	10					
12	Число выданных открепительных удостоверений	350	18	7	19	16	16	22	12	13	6	13	4	9	23	20	12	9	7	12	3	4	22	12	36	4	8	4	1	17	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	224	11	10	6	5	7	11	10	7	4	11	4	6	13	8	7	1	16	13	2	4	22	7	6	5	5	5	3	12	1	1	1	0					
14	Число неиспользованных открепительных удостоверений	380	12	23	11	14	14	8	8	7	14	7	21	11	2	10	8	11	18	13	12	11	8	13	9	21	7	11	19	3	15	14	15	10					
15	"Число открепительных удостоверений, выданных в ТИК"	48	2	4	4	4	3	3	0	2	1	3	1	4	3	1	0	0	1	0	1	0	1	0	1	1	1	1	3	0	0	3	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																							
18	. Глазьев Сергей Юрьевич	1230	40	60	58	58	65	84	28	51	19	47	37	34	54	55	64	66	60	72	6	7	73	34	27	21	24	12	10	31	9	8	12	4					
		4.01%	3.19%	4.45%	4.26%	3.96%	4.50%	5.88%	2.79%	4.12%	2.46%	4.12%	3.22%	2.92%	3.56%	3.59%	6.23%	5.77%	5.48%	5.66%	1.04%	1.97%	6.28%	3.47%	2.51%	4.57%	3.11%	3.27%	1.82%	3.61%	3.25%	2.08%	4.00%	1.69%					
19	. Малышкин Олег Александрович	908	36	45	43	40	27	21	35	57	13	48	37	26	40	36	35	34	51	55	24	18	33	26	32	14	18	6	13	12	6	12	8	7					
		2.96%	2.88%	3.34%	3.15%	2.73%	1.87%	1.47%	3.49%	4.60%	1.68%	4.21%	3.22%	2.23%	2.64%	2.35%	3.41%	2.97%	4.66%	4.33%	4.17%	5.06%	2.84%	2.66%	2.98%	3.04%	2.33%	1.63%	2.37%	1.40%	2.17%	3.12%	2.67%	2.97%					
20	. Миронов Сергей Михайлович	269	12	8	10	12	6	14	9	5	3	7	16	12	19	12	11	16	9	8	5	0	12	5	13	7	7	4	5	8	4	4	4	2					
		0.88%	0.96%	0.59%	0.73%	0.82%	0.41%	0.98%	0.90%	0.40%	0.39%	0.61%	1.39%	1.03%	1.25%	0.78%	1.07%	1.40%	0.82%	0.63%	0.87%	0.00%	1.03%	0.51%	1.21%	1.52%	0.91%	1.09%	0.91%	0.93%	1.44%	1.04%	1.33%	0.85%					
21	. Путин Владимир Владимирович	22584	909	946	1008	1095	1139	1059	762	904	646	870	860	896	1118	1115	724	829	754	885	448	281	806	689	788	324	510	294	418	651	208	275	196	177					
		73.54%	72.60%	70.18%	73.95%	74.85%	78.77%	74.11%	75.90%	72.96%	83.68%	76.32%	74.78%	76.84%	73.70%	72.78%	70.50%	72.47%	68.86%	69.63%	77.91%	78.93%	69.36%	70.38%	73.37%	70.43%	66.06%	80.11%	76.14%	75.87%	75.09%	71.43%	65.33%	75.00%					
22	. Хакамада Ирина Муцуовна	963	38	62	47	49	45	39	35	39	19	36	41	36	53	65	28	42	39	36	13	15	36	13	38	11	23	3	9	23	7	9	8	6					
		3.14%	3.04%	4.60%	3.45%	3.35%	3.11%	2.73%	3.49%	3.15%	2.46%	3.16%	3.57%	3.09%	3.49%	4.24%	2.73%	3.67%	3.56%	2.83%	2.26%	4.21%	3.10%	1.33%	3.54%	2.39%	2.98%	0.82%	1.64%	2.68%	2.53%	2.34%	2.67%	2.54%					
23	. Харитонов Николай Михайлович	3618	178	174	154	138	124	161	102	129	49	80	122	117	180	200	107	126	145	160	57	22	160	173	143	61	154	36	69	99	37	64	62	35					
		11.78%	14.22%	12.91%	11.30%	9.43%	8.58%	11.27%	10.16%	10.41%	6.35%	7.02%	10.61%	10.03%	11.87%	13.05%	10.42%	11.01%	13.24%	12.59%	9.91%	6.18%	13.77%	17.67%	13.31%	13.26%	19.95%	9.81%	12.57%	11.54%	13.36%	16.62%	20.67%	14.83%					
																																							
24	Против всех	929	34	41	39	59	34	41	28	44	18	35	32	33	50	42	54	27	30	52	13	10	36	29	23	16	30	7	19	31	5	5	7	5					
		3.03%	2.72%	3.04%	2.86%	4.03%	2.35%	2.87%	2.79%	3.55%	2.33%	3.07%	2.78%	2.83%	3.30%	2.74%	5.26%	2.36%	2.74%	4.09%	2.26%	2.81%	3.10%	2.96%	2.14%	3.48%	3.89%	1.91%	3.46%	3.61%	1.81%	1.30%	2.33%	2.12%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
