Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации седьмого созыва																																															
Дата голосования: 18.09.2016																																															
																																															
Наименование Избирательной комиссии:    Даниловская																																															
																																															
Сводная таблица итогов голосования по федеральному избирательному округу																																															
																																															
		Сумма	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488									
		0.55%	0.00%	0.70%	1.60%	0.46%	0.26%	0.91%	0.83%	1.35%	0.59%	1.54%	0.31%	0.59%	0.00%	0.00%	0.59%	0.00%	0.00%	0.48%	0.00%	0.00%	1.14%	0.00%	0.00%	0.60%	0.00%	1.03%	0.00%	0.27%	0.95%	0.00%	0.00%	0.87%	0.51%	0.00%	0.00%	0.86%									
27	"9. Всероссийская политическая партия ""ПАРТИЯ РОСТА"""	55	3	11	5	0	1	7	3	1	3	0	1	1	0	0	0	0	1	0	0	1	0	1	0	1	2	0	0	5	0	1	0	2	1	0	1	3									
		0.56%	0.34%	1.10%	0.80%	0.00%	0.26%	1.06%	0.83%	0.19%	0.59%	0.00%	0.31%	0.59%	0.00%	0.00%	0.00%	0.00%	0.67%	0.00%	0.00%	0.52%	0.00%	0.81%	0.00%	0.60%	1.72%	0.00%	0.00%	1.36%	0.00%	0.70%	0.00%	1.74%	0.26%	0.00%	0.39%	1.29%									
28	"10. Общественная организация Всероссийская политическая партия ""Гражданская Сила"""	10	1	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0									
		0.10%	0.11%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.59%	0.00%	0.67%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.95%	0.00%	0.75%	0.00%	0.26%	0.00%	0.00%	0.00%									
29	"11. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	115	5	15	6	9	11	6	5	3	7	4	1	2	7	0	2	1	1	2	0	2	0	1	2	2	2	0	1	3	5	1	1	0	5	0	0	3									
		1.17%	0.56%	1.50%	0.96%	2.05%	2.84%	0.91%	1.39%	0.58%	1.39%	6.15%	0.31%	1.18%	3.85%	0.00%	1.18%	1.67%	0.67%	0.95%	0.00%	1.04%	0.00%	0.81%	2.25%	1.19%	1.72%	0.00%	0.60%	0.82%	4.76%	0.70%	0.75%	0.00%	1.29%	0.00%	0.00%	1.29%									
30	"12. Политическая партия ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""	1605	210	270	117	64	54	144	57	87	56	8	35	23	9	11	17	5	9	40	15	27	17	29	13	17	9	11	18	18	8	26	24	17	66	3	36	35									
		16.34%	23.46%	26.97%	18.72%	14.61%	13.92%	21.88%	15.83%	16.80%	11.09%	12.31%	10.97%	13.61%	4.95%	10.78%	10.06%	8.33%	6.00%	19.05%	13.16%	14.06%	19.32%	23.58%	14.61%	10.12%	7.76%	11.34%	10.78%	4.90%	7.62%	18.31%	17.91%	14.78%	16.97%	2.61%	14.17%	15.02%									
31	"13. Политическая партия ""ПАТРИОТЫ РОССИИ"""	39	5	2	1	1	1	2	3	1	3	0	2	1	2	0	1	0	0	0	0	2	1	0	0	1	0	0	0	3	1	1	1	0	3	0	0	1									
		0.40%	0.56%	0.20%	0.16%	0.23%	0.26%	0.30%	0.83%	0.19%	0.59%	0.00%	0.63%	0.59%	1.10%	0.00%	0.59%	0.00%	0.00%	0.00%	0.00%	1.04%	1.14%	0.00%	0.00%	0.60%	0.00%	0.00%	0.00%	0.82%	0.95%	0.70%	0.75%	0.00%	0.77%	0.00%	0.00%	0.43%									
32	14. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	424	76	71	35	21	22	28	25	20	10	3	13	4	2	2	4	3	6	2	3	9	2	2	1	7	8	1	2	11	0	6	4	6	10	1	3	1									
		4.32%	8.49%	7.09%	5.60%	4.79%	5.67%	4.26%	6.94%	3.86%	1.98%	4.62%	4.08%	2.37%	1.10%	1.96%	2.37%	5.00%	4.00%	0.95%	2.63%	4.69%	2.27%	1.63%	1.12%	4.17%	6.90%	1.03%	1.20%	2.99%	0.00%	4.23%	2.99%	5.22%	2.57%	0.87%	1.18%	0.43%									
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
