Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																														
Дата голосования: 07.12.2003 0:00:00																																														
																																														
Наименование Избирательной комиссии:    Юрьев-Польская 																																														
																																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																														
																																														
		Сумма	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	240	10	5	40	35	5	10	8	5	10	5	1	5	5	2	2	3	3	2	2	2	4	10	2	4	5	2	2	2	3	3	3	5	5	5	10	3	6	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	83	1	2	12	29	2	3	3	3	1	1	1	4	3	0	0	2	0	0	0	0	0	3	0	0	2	0	0	0	1	2	0	0	1	0	0	1	3	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	73	2	5	6	2	2	5	3	1	3	1	2	1	2	0	0	4	1	1	0	0	4	6	0	3	2	0	2	0	2	2	1	0	2	2	1	1	3	1	0					
14	Число погашенных открепительных удостоверений	157	9	3	28	6	3	7	5	2	9	4	0	1	2	2	2	1	3	2	2	2	4	7	2	4	3	2	2	2	2	1	3	5	4	5	10	2	3	2	1					
15	Число открепительных удостоверений выданных ТИК	3	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	"1. ""ЕДИНЕНИЕ"""	156	6	4	8	9	3	5	7	17	8	10	4	7	8	2	3	1	3	0	0	2	3	4	0	1	10	2	0	0	2	1	5	1	4	5	3	0	6	2	0					
		1.07%	0.65%	0.40%	0.82%	1.17%	0.35%	0.60%	0.76%	1.95%	2.50%	2.95%	2.39%	2.75%	2.24%	1.21%	1.94%	0.48%	1.08%	0.0%	0.0%	2.66%	1.07%	0.60%	0.0%	0.43%	1.49%	1.90%	0.0%	0.0%	1.02%	0.63%	2.90%	0.50%	1.21%	2.10%	0.59%	0.0%	1.49%	1.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	239	14	20	34	18	23	15	18	15	5	1	2	4	7	0	2	1	1	2	1	0	0	10	0	4	11	0	5	1	3	1	0	1	3	1	5	4	4	1	2					
		1.64%	1.53%	2.02%	3.50%	2.34%	2.68%	1.80%	1.96%	1.72%	1.56%	0.29%	1.19%	1.57%	1.96%	0.0%	1.29%	0.48%	0.36%	2.53%	0.75%	0.0%	0.0%	1.52%	0.0%	1.73%	1.64%	0.0%	5.43%	0.89%	1.53%	0.63%	0.0%	0.50%	0.90%	0.42%	0.98%	2.51%	0.99%	0.5%	1.85%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	526	31	45	33	24	38	25	29	40	11	11	9	14	10	10	2	5	4	6	3	0	11	35	2	14	21	3	4	2	8	5	3	4	11	8	17	7	18	2	1					
		3.61%	3.39%	4.55%	3.40%	3.12%	4.43%	3.00%	3.16%	4.59%	3.44%	3.25%	5.38%	5.51%	2.80%	6.09%	1.29%	2.40%	1.44%	7.59%	2.27%	0.0%	3.92%	5.32%	1.76%	6.08%	3.14%	2.85%	4.34%	1.78%	4.10%	3.18%	1.74%	2.01%	3.33%	3.36%	3.35%	4.40%	4.47%	1.0%	0.92%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	258	26	33	23	13	18	18	17	10	8	4	0	6	0	0	3	3	1	0	2	0	5	14	2	4	15	1	0	2	2	1	1	2	3	2	6	3	4	2	4					
		1.77%	2.84%	3.34%	2.37%	1.69%	2.10%	2.16%	1.85%	1.14%	2.50%	1.18%	0.0%	2.36%	0.0%	0.0%	1.94%	1.44%	0.36%	0.0%	1.51%	0.0%	1.78%	2.13%	1.76%	1.73%	2.24%	0.95%	0.0%	1.78%	1.02%	0.63%	0.58%	1.00%	0.90%	0.84%	1.18%	1.88%	0.99%	1.0%	3.70%					
22	"5. ""За Русь Святую"""	93	6	6	6	5	6	8	6	2	4	2	0	3	3	2	0	1	0	0	6	1	3	7	0	1	5	2	0	0	1	1	0	1	1	0	2	0	2	0	0					
		0.63%	0.65%	0.60%	0.61%	0.65%	0.70%	0.96%	0.65%	0.22%	1.25%	0.59%	0.0%	1.18%	0.84%	1.21%	0.0%	0.48%	0.0%	0.0%	4.54%	1.33%	1.07%	1.06%	0.0%	0.43%	0.74%	1.90%	0.0%	0.0%	0.51%	0.63%	0.0%	0.50%	0.30%	0.0%	0.39%	0.0%	0.49%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	47	1	2	0	4	7	0	3	3	1	2	1	0	1	5	0	2	0	0	0	0	0	3	1	0	2	1	0	0	0	0	0	0	2	0	1	1	3	0	1					
		0.32%	0.10%	0.20%	0.0%	0.52%	0.81%	0.0%	0.32%	0.34%	0.31%	0.59%	0.59%	0.0%	0.28%	3.04%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.88%	0.0%	0.29%	0.95%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.60%	0.0%	0.19%	0.62%	0.74%	0.0%	0.92%					
24	"7. ""Новый курс - Автомобильная Россия"""	100	9	7	11	4	6	8	7	6	3	0	2	2	2	0	0	2	2	0	1	0	0	3	0	0	2	0	2	1	1	0	3	0	2	1	5	0	2	3	3					
		0.68%	0.98%	0.70%	1.13%	0.52%	0.70%	0.96%	0.76%	0.68%	0.94%	0.0%	1.19%	0.78%	0.56%	0.0%	0.0%	0.96%	0.72%	0.0%	0.75%	0.0%	0.0%	0.45%	0.0%	0.0%	0.29%	0.0%	2.17%	0.89%	0.51%	0.0%	1.74%	0.0%	0.60%	0.42%	0.98%	0.0%	0.49%	1.5%	2.77%					
25	"8. ""Народно-республиканская партия России"""	24	4	1	2	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	0	0	1	5	0	0					
		0.16%	0.43%	0.10%	0.20%	0.39%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.59%	0.39%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.90%	0.0%	1.78%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.62%	1.24%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	81	2	2	5	6	2	4	12	4	3	1	0	0	0	0	0	2	0	0	0	0	0	7	0	4	4	0	0	0	4	1	2	1	2	6	3	0	2	2	0					
		0.55%	0.21%	0.20%	0.51%	0.78%	0.23%	0.48%	1.31%	0.45%	0.94%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.96%	0.0%	0.0%	0.0%	0.0%	0.0%	1.06%	0.0%	1.73%	0.59%	0.0%	0.0%	0.0%	2.05%	0.63%	1.16%	0.50%	0.60%	2.52%	0.59%	0.0%	0.49%	1.0%	0.0%					
27	"10. ""Аграрная партия России"""	1186	41	39	51	24	26	36	29	34	28	30	2	33	59	13	12	15	34	13	37	6	38	95	12	35	53	5	10	17	5	21	14	29	33	18	133	12	52	22	20					
		8.14%	4.49%	3.94%	5.25%	3.12%	3.03%	4.32%	3.16%	3.90%	8.77%	8.87%	1.19%	12.99%	16.57%	7.92%	7.79%	7.21%	12.31%	16.45%	28.03%	8.0%	13.57%	14.45%	10.61%	15.21%	7.93%	4.76%	10.86%	15.17%	2.56%	13.37%	8.13%	14.57%	10.0%	7.56%	26.28%	7.54%	12.93%	11.0%	18.51%					
28	"11. ""Истинные патриоты России"""	17	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	1	6	1	0	1	0	0					
		0.11%	0.0%	0.0%	0.10%	0.0%	0.11%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.71%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.50%	0.30%	2.52%	0.19%	0.0%	0.24%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	126	7	6	18	8	6	9	8	10	1	2	1	0	3	1	1	1	2	2	0	1	2	0	0	5	2	0	2	2	0	1	0	0	3	2	13	2	2	1	2					
		0.86%	0.76%	0.60%	1.85%	1.04%	0.70%	1.08%	0.87%	1.14%	0.31%	0.59%	0.59%	0.0%	0.84%	0.60%	0.64%	0.48%	0.72%	2.53%	0.0%	1.33%	0.71%	0.0%	0.0%	2.17%	0.29%	0.0%	2.17%	1.78%	0.0%	0.63%	0.0%	0.0%	0.90%	0.84%	2.56%	1.25%	0.49%	0.5%	1.85%					
30	"13. ""Демократическая партия России"""	39	1	3	1	3	3	4	2	2	0	0	0	0	0	2	0	1	2	0	0	0	1	0	1	1	2	0	1	0	1	0	0	0	0	2	2	0	4	0	0					
		0.26%	0.10%	0.30%	0.10%	0.39%	0.35%	0.48%	0.21%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.0%	0.48%	0.72%	0.0%	0.0%	0.0%	0.35%	0.0%	0.88%	0.43%	0.29%	0.0%	1.08%	0.0%	0.51%	0.0%	0.0%	0.0%	0.0%	0.84%	0.39%	0.0%	0.99%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	51	5	5	5	6	5	0	2	5	0	0	0	0	1	0	0	0	1	0	0	0	3	4	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	3	0					
		0.35%	0.54%	0.50%	0.51%	0.78%	0.58%	0.0%	0.21%	0.57%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	1.07%	0.60%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	1.5%	0.0%					
32	"15. ""Партия СЛОН"""	23	1	1	0	0	1	3	2	2	0	0	1	0	2	0	0	0	1	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	2	0	0					
		0.15%	0.10%	0.10%	0.0%	0.0%	0.11%	0.36%	0.21%	0.22%	0.0%	0.0%	0.59%	0.0%	0.56%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.43%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.19%	0.62%	0.49%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1119	101	110	112	60	63	84	103	56	11	23	5	26	29	3	9	7	14	1	3	1	15	55	13	7	56	13	5	2	14	14	9	7	14	12	20	4	19	17	2					
		7.68%	11.06%	11.13%	11.54%	7.81%	7.35%	10.09%	11.25%	6.43%	3.44%	6.80%	2.99%	10.23%	8.14%	1.82%	5.84%	3.36%	5.07%	1.26%	2.27%	1.33%	5.35%	8.37%	11.50%	3.04%	8.38%	12.38%	5.43%	1.78%	7.17%	8.91%	5.23%	3.51%	4.24%	5.04%	3.95%	2.51%	4.72%	8.5%	1.85%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	36	2	3	2	1	1	0	0	3	3	1	0	3	1	3	0	1	1	0	0	0	0	1	0	0	5	1	0	0	1	0	0	1	0	0	0	0	1	1	0					
		0.24%	0.21%	0.30%	0.20%	0.13%	0.11%	0.0%	0.0%	0.34%	0.94%	0.29%	0.0%	1.18%	0.28%	1.82%	0.0%	0.48%	0.36%	0.0%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.74%	0.95%	0.0%	0.0%	0.51%	0.0%	0.0%	0.50%	0.0%	0.0%	0.0%	0.0%	0.24%	0.5%	0.0%					
35	"18. ""ЛДПР"""	2335	151	159	155	113	111	119	166	190	63	55	38	22	84	30	27	18	45	6	20	20	51	83	11	35	115	15	12	14	13	29	33	17	44	72	75	13	78	27	6					
		16.04%	16.53%	16.09%	15.97%	14.71%	12.96%	14.30%	18.14%	21.83%	19.74%	16.27%	22.75%	8.66%	23.59%	18.29%	17.53%	8.65%	16.30%	7.59%	15.15%	26.66%	18.21%	12.63%	9.73%	15.21%	17.21%	14.28%	13.04%	12.49%	6.66%	18.47%	19.18%	8.54%	13.33%	30.25%	14.82%	8.17%	19.40%	13.5%	5.55%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	423	19	26	20	27	26	25	24	43	6	9	4	8	6	2	3	4	9	0	4	0	10	20	6	9	13	1	29	0	7	3	3	3	5	3	19	5	18	3	1					
		2.90%	2.08%	2.63%	2.06%	3.51%	3.03%	3.00%	2.62%	4.94%	1.88%	2.66%	2.39%	3.14%	1.68%	1.21%	1.94%	1.92%	3.26%	0.0%	3.03%	0.0%	3.57%	3.04%	5.30%	3.91%	1.94%	0.95%	31.52%	0.0%	3.58%	1.91%	1.74%	1.50%	1.51%	1.26%	3.75%	3.14%	4.47%	1.5%	0.92%					
37	"20. ""Политическая партия ""Единая Россия"""	4473	257	252	274	259	286	249	262	235	94	133	74	81	94	60	76	101	104	25	42	32	78	182	42	80	177	34	0	26	80	29	56	62	110	72	146	77	132	70	30					
		30.72%	28.14%	25.50%	28.24%	33.72%	33.41%	29.92%	28.63%	27.01%	29.46%	39.34%	44.31%	31.88%	26.40%	36.58%	49.35%	48.55%	37.68%	31.64%	31.81%	42.66%	27.85%	27.70%	37.16%	34.78%	26.49%	32.38%	0.0%	23.21%	41.02%	18.47%	32.55%	31.15%	33.33%	30.25%	28.85%	48.42%	32.83%	35.0%	27.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	20	2	0	2	2	3	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	0	0					
		0.13%	0.21%	0.0%	0.20%	0.26%	0.35%	0.12%	0.0%	0.0%	0.0%	0.29%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.79%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	1	3	2	2	3	1	4	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1					
		0.18%	0.10%	0.30%	0.20%	0.26%	0.35%	0.12%	0.43%	0.22%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	1.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.59%	0.0%	0.0%	1.0%	0.92%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2299	164	202	149	128	154	170	159	155	46	33	13	30	29	25	12	25	46	18	9	9	40	75	18	14	131	22	18	38	45	28	39	60	62	19	17	17	27	31	22					
		15.79%	17.96%	20.44%	15.36%	16.66%	17.99%	20.43%	17.37%	17.81%	14.42%	9.76%	7.78%	11.81%	8.14%	15.24%	7.79%	12.01%	16.66%	22.78%	6.81%	12.0%	14.28%	11.41%	15.92%	6.08%	19.61%	20.95%	19.56%	33.92%	23.07%	17.83%	22.67%	30.15%	18.78%	7.98%	3.35%	10.69%	6.71%	15.5%	20.37%					
																																														
41	Против всех	590	48	46	35	32	48	38	44	27	16	14	5	9	8	5	3	14	2	2	4	2	9	27	5	10	25	2	3	5	5	14	4	7	17	7	17	4	11	9	7					
		4.05%	5.25%	4.65%	3.60%	4.16%	5.60%	4.56%	4.80%	3.10%	5.01%	4.14%	2.99%	3.54%	2.24%	3.04%	1.94%	6.73%	0.72%	2.53%	3.03%	2.66%	3.21%	4.10%	4.42%	4.34%	3.74%	1.90%	3.26%	4.46%	2.56%	8.91%	2.32%	3.51%	5.15%	2.94%	3.35%	2.51%	2.73%	4.5%	6.48%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
