Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Тюлячинская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731					
		0.41%	0.20%	0.31%	0.20%	0.54%	0.18%	0.38%	0.60%	0.21%	0.20%	0.31%	0.43%	0.72%	0.60%	0.17%	0.32%	0.24%	0.25%	0.52%	0.52%	0.00%	1.90%	0.00%	0.00%	0.88%	1.46%	0.80%	0.48%	1.03%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	9	0	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	0	0	0	0	4	0	0	0	0	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.36%	0.00%	0.17%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.95%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	92	5	1	10	0	3	0	1	4	3	2	3	2	4	4	3	4	6	1	1	3	19	5	0	0	7	1	0	0					
		0.84%	0.51%	0.15%	0.99%	0.00%	0.55%	0.00%	0.60%	0.84%	0.59%	0.63%	0.65%	0.72%	1.19%	0.68%	0.48%	0.97%	1.47%	0.26%	0.52%	1.03%	4.51%	1.54%	0.00%	0.00%	2.05%	0.80%	0.00%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	10	0	1	1	0	2	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0					
		0.09%	0.00%	0.15%	0.10%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10700	967	645	979	185	538	261	166	471	503	315	454	271	329	578	612	404	399	384	191	287	383	318	86	225	322	123	208	96					
		98.02%	97.68%	98.93%	97.80%	99.46%	98.72%	99.24%	98.81%	98.54%	99.02%	98.75%	98.06%	97.83%	98.21%	98.13%	98.39%	98.30%	98.03%	99.22%	98.45%	98.97%	90.97%	98.15%	100.00%	99.12%	94.15%	98.40%	99.52%	98.97%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	6	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0					
		0.05%	0.00%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.71%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
