Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Константиновская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	96	17	10	16	3	3	4	7	0	0	7	3	1	5	8	6	1	4	1					
		1.49%	2.02%	1.25%	2.17%	1.33%	0.84%	2.48%	3.16%	0.0%	0.0%	1.72%	0.77%	0.47%	1.99%	1.42%	1.42%	0.59%	1.87%	0.55%					
37	"20. ""Политическая партия ""Единая Россия"""	1836	278	304	249	71	61	47	52	5	56	111	86	70	77	192	59	9	55	54					
		28.64%	33.09%	38.23%	33.92%	31.55%	17.28%	29.19%	23.52%	8.19%	25.11%	27.40%	22.33%	33.33%	30.67%	34.22%	14.01%	5.32%	25.82%	29.83%					
38	"21. ""Российская Конституционно-демократическая партия"""	12	0	2	0	0	0	1	2	0	0	2	0	0	1	1	1	0	0	2					
		0.18%	0.0%	0.25%	0.0%	0.0%	0.0%	0.62%	0.90%	0.0%	0.0%	0.49%	0.0%	0.0%	0.39%	0.17%	0.23%	0.0%	0.0%	1.10%					
39	"22. ""Развитие предпринимательства"""	19	3	4	2	2	1	0	0	0	0	1	0	2	0	2	0	0	1	1					
		0.29%	0.35%	0.50%	0.27%	0.88%	0.28%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.95%	0.0%	0.35%	0.0%	0.0%	0.46%	0.55%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1248	161	150	137	47	107	20	21	19	87	66	44	37	58	61	114	50	45	24					
		19.47%	19.16%	18.86%	18.66%	20.88%	30.31%	12.42%	9.50%	31.14%	39.01%	16.29%	11.42%	17.61%	23.10%	10.87%	27.07%	29.58%	21.12%	13.25%					
																									
41	Против всех	264	33	35	28	6	15	16	8	2	10	22	9	18	22	8	13	7	5	7					
		4.11%	3.92%	4.40%	3.81%	2.66%	4.24%	9.93%	3.61%	3.27%	4.48%	5.43%	2.33%	8.57%	8.76%	1.42%	3.08%	4.14%	2.34%	3.86%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
