Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																									
Дата голосования: 02.12.2007																																									
																																									
Наименование Избирательной комиссии:    Курманаевская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692					
		0.09%	0.00%	0.20%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	2.50%	0.64%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.83%	0.27%	0.00%	0.00%	0.00%	1.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1804	248	210	15	83	42	14	67	4	39	18	3	20	75	4	1	5	74	80	5	15	14	14	70	19	74	134	10	121	34	41	51	105	86	9					
		18.40%	24.31%	21.52%	15.46%	18.95%	12.57%	14.89%	8.31%	5.26%	17.65%	10.29%	3.75%	12.74%	21.49%	12.50%	2.78%	17.24%	13.78%	13.68%	5.21%	13.89%	14.89%	11.57%	19.23%	20.43%	25.69%	34.72%	12.05%	39.80%	23.78%	15.89%	19.77%	14.38%	27.22%	7.32%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	26	5	3	0	0	0	1	1	0	0	0	2	0	0	0	0	0	2	0	0	1	0	3	1	0	0	0	1	0	1	0	1	2	0	2					
		0.27%	0.49%	0.31%	0.00%	0.00%	0.00%	1.06%	0.12%	0.00%	0.00%	0.00%	2.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.93%	0.00%	2.48%	0.27%	0.00%	0.00%	0.00%	1.20%	0.00%	0.70%	0.00%	0.39%	0.27%	0.00%	1.63%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	2	0	2	1	0	2	0	1	1	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0					
		0.18%	0.10%	0.20%	0.00%	0.46%	0.30%	0.00%	0.25%	0.00%	0.45%	0.57%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.14%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	848	77	94	7	39	28	12	72	6	20	9	8	16	19	4	4	1	38	56	19	29	11	13	30	14	51	27	5	18	5	20	33	31	22	10					
		8.65%	7.55%	9.63%	7.22%	8.90%	8.38%	12.77%	8.93%	7.89%	9.05%	5.14%	10.00%	10.19%	5.44%	12.50%	11.11%	3.45%	7.08%	9.57%	19.79%	26.85%	11.70%	10.74%	8.24%	15.05%	17.71%	6.99%	6.02%	5.92%	3.50%	7.75%	12.79%	4.25%	6.96%	8.13%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	857	94	90	2	69	24	7	81	2	39	15	8	13	19	4	6	7	42	89	7	2	11	20	34	7	21	21	4	14	6	23	7	35	30	4					
		8.74%	9.22%	9.22%	2.06%	15.75%	7.19%	7.45%	10.05%	2.63%	17.65%	8.57%	10.00%	8.28%	5.44%	12.50%	16.67%	24.14%	7.82%	15.21%	7.29%	1.85%	11.70%	16.53%	9.34%	7.53%	7.29%	5.44%	4.82%	4.61%	4.20%	8.91%	2.71%	4.79%	9.49%	3.25%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	43	5	6	0	2	4	1	2	0	0	0	3	1	2	0	0	0	1	0	0	0	2	0	0	0	1	1	0	2	1	1	3	3	1	1					
		0.44%	0.49%	0.61%	0.00%	0.46%	1.20%	1.06%	0.25%	0.00%	0.00%	0.00%	3.75%	0.64%	0.57%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	2.13%	0.00%	0.00%	0.00%	0.35%	0.26%	0.00%	0.66%	0.70%	0.39%	1.16%	0.41%	0.32%	0.81%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	5571	548	508	72	228	201	52	560	62	108	126	51	100	203	19	23	16	347	322	63	58	53	65	201	51	119	179	59	132	76	147	149	454	141	78					
		56.81%	53.73%	52.05%	74.23%	52.05%	60.18%	55.32%	69.48%	81.58%	48.87%	72.00%	63.75%	63.69%	58.17%	59.38%	63.89%	55.17%	64.62%	55.04%	65.63%	53.70%	56.38%	53.72%	55.22%	54.84%	41.32%	46.37%	71.08%	43.42%	53.15%	56.98%	57.75%	62.19%	44.62%	63.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	3	12	0	0	0	2	0	0	0	1	0	0	1	1	0	0	1	4	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0					
		0.29%	0.29%	1.23%	0.00%	0.00%	0.00%	2.13%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.29%	3.13%	0.00%	0.00%	0.19%	0.68%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
