Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Курманаевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №669	УИК №670	УИК №671	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	104	15	17	1	7	3	1	7	1	2	1	1	2	5	5	5	2	1	1	1	1	2	1	3	3	1	2	2	6	4	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	82	14	12	0	7	3	0	7	1	2	1	1	2	5	5	5	0	0	0	1	1	0	0	3	1	1	1	2	3	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	56	3	11	1	2	1	1	3	1	2	3	1	1	6	2	0	1	0	0	2	2	0	1	0	1	1	1	4	3	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	22	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	2	1	0	2	0	1	0	3	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	5	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1488	158	176	9	84	62	21	107	8	23	22	10	28	61	98	95	7	12	4	13	49	7	31	56	56	15	29	21	167	46	13					
		16.22%	16.01%	18.78%	11.54%	17.46%	16.62%	25.30%	16.02%	9.30%	12.57%	13.17%	12.99%	21.88%	15.60%	20.16%	16.84%	9.72%	10.26%	4.44%	12.15%	12.50%	7.22%	11.52%	15.09%	20.66%	11.54%	11.89%	7.98%	25.57%	15.33%	11.82%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1439	175	161	8	104	59	12	151	14	41	25	17	31	45	77	81	15	34	13	15	28	14	45	21	26	11	28	21	97	54	16					
		15.68%	17.73%	17.18%	10.26%	21.62%	15.82%	14.46%	22.60%	16.28%	22.40%	14.97%	22.08%	24.22%	11.51%	15.84%	14.36%	20.83%	29.06%	14.44%	14.02%	7.14%	14.43%	16.73%	5.66%	9.59%	8.46%	11.48%	7.98%	14.85%	18.00%	14.55%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	76	8	12	0	2	1	2	3	0	1	5	0	1	2	1	11	0	0	3	1	10	0	1	1	1	0	2	2	1	2	3					
		0.83%	0.81%	1.28%	0.00%	0.42%	0.27%	2.41%	0.45%	0.00%	0.55%	2.99%	0.00%	0.78%	0.51%	0.21%	1.95%	0.00%	0.00%	3.33%	0.93%	2.55%	0.00%	0.37%	0.27%	0.37%	0.00%	0.82%	0.76%	0.15%	0.67%	2.73%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2535	301	263	21	142	114	23	136	5	62	37	13	38	116	115	118	22	27	21	31	119	22	89	129	107	30	111	57	169	79	18					
		27.63%	30.50%	28.07%	26.92%	29.52%	30.56%	27.71%	20.36%	5.81%	33.88%	22.16%	16.88%	29.69%	29.67%	23.66%	20.92%	30.56%	23.08%	23.33%	28.97%	30.36%	22.68%	33.09%	34.77%	39.48%	23.08%	45.49%	21.67%	25.88%	26.33%	16.36%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	77	13	10	0	1	7	2	7	2	0	3	1	1	5	5	0	0	1	0	1	2	0	1	2	0	1	2	2	5	0	3					
		0.84%	1.32%	1.07%	0.00%	0.21%	1.88%	2.41%	1.05%	2.33%	0.00%	1.80%	1.30%	0.78%	1.28%	1.03%	0.00%	0.00%	0.85%	0.00%	0.93%	0.51%	0.00%	0.37%	0.54%	0.00%	0.77%	0.82%	0.76%	0.77%	0.00%	2.73%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3435	325	302	39	141	123	23	251	54	54	72	34	26	155	181	247	28	43	49	45	177	52	99	158	77	72	72	160	211	115	50					
		37.44%	32.93%	32.23%	50.00%	29.31%	32.98%	27.71%	37.57%	62.79%	29.51%	43.11%	44.16%	20.31%	39.64%	37.24%	43.79%	38.89%	36.75%	54.44%	42.06%	45.15%	53.61%	36.80%	42.59%	28.41%	55.38%	29.51%	60.84%	32.31%	38.33%	45.45%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	33	2	4	0	1	2	0	3	2	0	2	0	0	1	3	3	0	0	0	1	0	0	1	1	0	0	0	0	1	1	5					
		0.36%	0.20%	0.43%	0.00%	0.21%	0.54%	0.00%	0.45%	2.33%	0.00%	1.20%	0.00%	0.00%	0.26%	0.62%	0.53%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.37%	0.27%	0.00%	0.00%	0.00%	0.00%	0.15%	0.33%	4.55%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
