Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Рыбинская 																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	298	5	5	19	14	32	3	10	7	11	4	5	9	10	3	11	9	5	2	8	16	14	17	3	4	2	6	26	19	19					
		2.11%	0.67%	4.67%	1.77%	3.33%	2.24%	2.38%	1.53%	1.73%	4.34%	1.57%	2.31%	2.51%	0.94%	1.53%	6.39%	3.51%	3.16%	2.29%	1.94%	1.50%	2.83%	2.22%	1.51%	1.48%	1.98%	1.48%	4.01%	2.24%	2.06%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	311	13	0	34	9	48	1	13	4	4	3	1	9	34	10	3	3	0	1	11	29	15	12	2	4	3	8	12	14	11					
		2.21%	1.76%	0.0%	3.18%	2.14%	3.36%	0.79%	1.99%	0.99%	1.58%	1.18%	0.46%	2.51%	3.22%	5.10%	1.74%	1.17%	0.0%	1.14%	2.66%	2.72%	3.04%	1.56%	1.01%	1.48%	2.97%	1.97%	1.85%	1.65%	1.19%					
22	"5. ""За Русь Святую"""	78	1	0	8	0	6	1	5	3	0	2	6	1	5	0	3	2	2	0	1	5	3	1	2	1	1	2	5	7	5					
		0.55%	0.13%	0.0%	0.74%	0.0%	0.42%	0.79%	0.76%	0.74%	0.0%	0.78%	2.77%	0.27%	0.47%	0.0%	1.74%	0.78%	1.26%	0.0%	0.24%	0.46%	0.60%	0.13%	1.01%	0.37%	0.99%	0.49%	0.77%	0.82%	0.54%					
23	"6. ""Объединенная Российская партия ""Русь"""	30	2	0	5	0	0	1	1	1	1	0	0	2	5	0	2	0	0	0	0	2	0	1	2	1	1	1	0	1	1					
		0.21%	0.27%	0.0%	0.46%	0.0%	0.0%	0.79%	0.15%	0.24%	0.39%	0.0%	0.0%	0.55%	0.47%	0.0%	1.16%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.13%	1.01%	0.37%	0.99%	0.24%	0.0%	0.11%	0.10%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	6	0	2	1	8	0	4	1	0	1	3	3	2	1	2	0	1	2	3	10	1	2	3	1	1	0	5	1	2					
		0.46%	0.81%	0.0%	0.18%	0.23%	0.56%	0.0%	0.61%	0.24%	0.0%	0.39%	1.38%	0.83%	0.18%	0.51%	1.16%	0.0%	0.63%	2.29%	0.72%	0.93%	0.20%	0.26%	1.51%	0.37%	0.99%	0.0%	0.77%	0.11%	0.21%					
25	"8. ""Народно-республиканская партия России"""	15	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	2	2	0					
		0.10%	0.13%	0.0%	0.0%	0.0%	0.14%	0.0%	0.15%	0.24%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.0%	0.0%	0.18%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.30%	0.23%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	35	0	0	4	0	1	0	5	0	0	1	1	0	5	0	0	1	0	0	0	3	2	2	1	0	0	2	0	3	4					
		0.24%	0.0%	0.0%	0.37%	0.0%	0.07%	0.0%	0.76%	0.0%	0.0%	0.39%	0.46%	0.0%	0.47%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.28%	0.40%	0.26%	0.50%	0.0%	0.0%	0.49%	0.0%	0.35%	0.43%					
27	"10. ""Аграрная партия России"""	846	63	7	57	42	48	9	70	21	48	34	11	28	27	4	11	31	9	20	24	77	25	27	11	29	6	35	18	20	34					
		6.01%	8.53%	6.54%	5.33%	10.0%	3.36%	7.14%	10.75%	5.21%	18.97%	13.38%	5.09%	7.82%	2.56%	2.04%	6.39%	12.10%	5.69%	22.98%	5.82%	7.23%	5.07%	3.52%	5.55%	10.74%	5.94%	8.64%	2.77%	2.36%	3.69%					
28	"11. ""Истинные патриоты России"""	17	1	1	1	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	2	0	0	2	0	1					
		0.12%	0.13%	0.93%	0.09%	0.23%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.63%	0.0%	0.0%	0.09%	0.20%	0.26%	0.0%	0.74%	0.0%	0.0%	0.30%	0.0%	0.10%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	139	0	0	12	2	23	3	7	4	1	4	1	6	7	3	1	2	6	1	0	9	0	12	2	1	2	5	12	7	6					
		0.98%	0.0%	0.0%	1.12%	0.47%	1.61%	2.38%	1.07%	0.99%	0.39%	1.57%	0.46%	1.67%	0.66%	1.53%	0.58%	0.78%	3.79%	1.14%	0.0%	0.84%	0.0%	1.56%	1.01%	0.37%	1.98%	1.23%	1.85%	0.82%	0.65%					
30	"13. ""Демократическая партия России"""	31	1	0	3	2	4	1	2	1	1	1	0	1	0	0	1	0	0	0	0	2	0	1	0	4	0	0	1	2	3					
		0.22%	0.13%	0.0%	0.28%	0.47%	0.28%	0.79%	0.30%	0.24%	0.39%	0.39%	0.0%	0.27%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.13%	0.0%	1.48%	0.0%	0.0%	0.15%	0.23%	0.32%					
31	"14. ""Великая Россия - Евразийский Союз"""	28	2	0	2	0	1	1	2	1	0	0	1	0	3	0	0	0	0	0	0	3	0	5	0	2	0	1	1	2	1					
		0.19%	0.27%	0.0%	0.18%	0.0%	0.07%	0.79%	0.30%	0.24%	0.0%	0.0%	0.46%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.65%	0.0%	0.74%	0.0%	0.24%	0.15%	0.23%	0.10%					
32	"15. ""Партия СЛОН"""	16	1	0	0	0	2	0	1	0	0	0	2	0	1	1	2	1	0	0	1	0	1	1	0	1	0	0	0	0	1					
		0.11%	0.13%	0.0%	0.0%	0.0%	0.14%	0.0%	0.15%	0.0%	0.0%	0.0%	0.92%	0.0%	0.09%	0.51%	1.16%	0.39%	0.0%	0.0%	0.24%	0.0%	0.20%	0.13%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.10%					
33	"16. ""Родина"" (народно-патриотический союз)"""	2121	83	4	171	60	265	24	110	37	17	40	26	45	228	19	16	40	24	9	50	162	93	141	17	31	12	41	114	118	124					
		15.07%	11.24%	3.73%	15.99%	14.28%	18.58%	19.04%	16.89%	9.18%	6.71%	15.74%	12.03%	12.56%	21.63%	9.69%	9.30%	15.62%	15.18%	10.34%	12.13%	15.22%	18.86%	18.43%	8.58%	11.48%	11.88%	10.12%	17.59%	13.94%	13.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	38	0	1	1	0	2	1	1	1	1	0	1	0	4	1	3	0	0	0	1	3	0	2	2	2	1	2	2	3	3					
		0.27%	0.0%	0.93%	0.09%	0.0%	0.14%	0.79%	0.15%	0.24%	0.39%	0.0%	0.46%	0.0%	0.37%	0.51%	1.74%	0.0%	0.0%	0.0%	0.24%	0.28%	0.0%	0.26%	1.01%	0.74%	0.99%	0.49%	0.30%	0.35%	0.32%					
35	"18. ""ЛДПР"""	1522	62	6	120	38	140	12	57	51	18	23	30	27	130	43	15	28	11	6	53	160	61	95	28	27	11	49	42	83	96					
		10.82%	8.40%	5.60%	11.22%	9.04%	9.81%	9.52%	8.75%	12.65%	7.11%	9.05%	13.88%	7.54%	12.33%	21.93%	8.72%	10.93%	6.96%	6.89%	12.86%	15.03%	12.37%	12.41%	14.14%	10.0%	10.89%	12.09%	6.48%	9.81%	10.44%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	448	26	8	28	18	50	7	13	39	15	17	6	8	23	8	4	3	8	2	11	36	8	5	5	8	3	11	20	37	21					
		3.18%	3.52%	7.47%	2.61%	4.28%	3.50%	5.55%	1.99%	9.67%	5.92%	6.69%	2.77%	2.23%	2.18%	4.08%	2.32%	1.17%	5.06%	2.29%	2.66%	3.38%	1.62%	0.65%	2.52%	2.96%	2.97%	2.71%	3.08%	4.37%	2.28%					
37	"20. ""Политическая партия ""Единая Россия"""	5559	328	67	413	153	523	47	209	159	106	95	85	169	392	78	76	99	63	37	180	398	194	271	72	116	41	162	271	382	373					
		39.52%	44.44%	62.61%	38.63%	36.42%	36.67%	37.30%	32.10%	39.45%	41.89%	37.40%	39.35%	47.20%	37.19%	39.79%	44.18%	38.67%	39.87%	42.52%	43.68%	37.40%	39.35%	35.42%	36.36%	42.96%	40.59%	40.0%	41.82%	45.15%	40.58%					
38	"21. ""Российская Конституционно-демократическая партия"""	28	0	0	5	0	2	0	4	1	0	0	2	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	3	5					
		0.19%	0.0%	0.0%	0.46%	0.0%	0.14%	0.0%	0.61%	0.24%	0.0%	0.0%	0.92%	0.0%	0.09%	0.0%	0.0%	0.39%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.54%					
39	"22. ""Развитие предпринимательства"""	16	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	2	1	0	0	2	0	0	4					
		0.11%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.18%	0.20%	0.26%	0.50%	0.0%	0.0%	0.49%	0.0%	0.0%	0.43%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1217	97	4	81	45	152	4	71	33	17	15	12	20	66	11	8	17	9	6	27	58	39	100	33	13	8	46	53	64	108					
		8.65%	13.14%	3.73%	7.57%	10.71%	10.65%	3.17%	10.90%	8.18%	6.71%	5.90%	5.55%	5.58%	6.26%	5.61%	4.65%	6.64%	5.69%	6.89%	6.55%	5.45%	7.91%	13.07%	16.66%	4.81%	7.92%	11.35%	8.17%	7.56%	11.75%					
																																				
41	Против всех	561	18	1	59	23	54	3	32	17	10	6	13	12	58	8	5	6	3	1	15	47	21	23	4	12	4	10	16	30	50					
		3.98%	2.43%	0.93%	5.51%	5.47%	3.78%	2.38%	4.91%	4.21%	3.95%	2.36%	6.01%	3.35%	5.50%	4.08%	2.90%	2.34%	1.89%	1.14%	3.64%	4.41%	4.25%	3.00%	2.02%	4.44%	3.96%	2.46%	2.46%	3.54%	5.44%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
