Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    район Южное Тушино																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №3000	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3399					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	56	1	0	5	4	1	3	1	5	1	1	2	2	0	3	1	1	2	3	0	2	4	2	0	2	0	5	3	2	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5763	260	213	249	269	231	185	186	228	196	180	231	131	81	170	196	202	197	274	201	248	274	238	117	283	132	141	196	250	4					
		18.12%	18.21%	17.49%	20.11%	18.13%	18.08%	18.24%	15.07%	17.07%	18.20%	18.81%	18.84%	18.35%	15.14%	18.36%	15.96%	19.18%	17.68%	21.36%	19.50%	19.81%	19.16%	20.50%	10.50%	20.96%	17.01%	16.15%	19.50%	19.22%	2.34%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4141	166	170	130	193	176	115	135	120	150	122	197	81	81	120	181	142	164	163	109	164	225	168	88	144	131	112	194	196	4					
		13.02%	11.62%	13.96%	10.50%	13.01%	13.77%	11.34%	10.94%	8.98%	13.93%	12.75%	16.07%	11.34%	15.14%	12.96%	14.74%	13.49%	14.72%	12.70%	10.57%	13.10%	15.73%	14.47%	7.90%	10.67%	16.88%	12.83%	19.30%	15.07%	2.34%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	529	32	26	18	21	18	27	25	7	22	16	22	14	13	17	11	22	21	19	25	18	18	18	19	25	13	14	10	18	0					
		1.66%	2.24%	2.13%	1.45%	1.42%	1.41%	2.66%	2.03%	0.52%	2.04%	1.67%	1.79%	1.96%	2.43%	1.84%	0.90%	2.09%	1.89%	1.48%	2.42%	1.44%	1.26%	1.55%	1.71%	1.85%	1.68%	1.60%	0.99%	1.38%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8202	429	340	342	435	317	245	313	313	275	291	317	173	147	199	305	251	292	349	242	305	333	299	252	363	219	225	261	367	3					
		25.79%	30.04%	27.91%	27.63%	29.31%	24.80%	24.16%	25.36%	23.43%	25.53%	30.41%	25.86%	24.23%	27.48%	21.49%	24.84%	23.84%	26.21%	27.20%	23.47%	24.36%	23.29%	25.75%	22.62%	26.89%	28.22%	25.77%	25.97%	28.21%	1.75%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3870	194	165	150	158	153	121	130	200	174	125	70	78	57	107	141	174	128	195	146	119	180	127	103	197	78	140	67	190	3					
		12.17%	13.59%	13.55%	12.12%	10.65%	11.97%	11.93%	10.53%	14.97%	16.16%	13.06%	5.71%	10.92%	10.65%	11.56%	11.48%	16.52%	11.49%	15.20%	14.16%	9.50%	12.59%	10.94%	9.25%	14.59%	10.05%	16.04%	6.67%	14.60%	1.75%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8313	303	272	310	347	332	288	409	435	235	200	353	219	142	279	357	220	265	250	278	360	360	278	506	281	188	209	250	232	155					
		26.14%	21.22%	22.33%	25.04%	23.38%	25.98%	28.40%	33.14%	32.56%	21.82%	20.90%	28.79%	30.67%	26.54%	30.13%	29.07%	20.89%	23.79%	19.49%	26.96%	28.75%	25.17%	23.94%	45.42%	20.81%	24.23%	23.94%	24.88%	17.83%	90.64%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	334	14	8	9	18	13	14	11	11	9	11	11	4	6	11	9	12	8	20	10	9	12	12	11	31	9	12	7	21	1					
		1.05%	0.98%	0.66%	0.73%	1.21%	1.02%	1.38%	0.89%	0.82%	0.84%	1.15%	0.90%	0.56%	1.12%	1.19%	0.73%	1.14%	0.72%	1.56%	0.97%	0.72%	0.84%	1.03%	0.99%	2.30%	1.16%	1.37%	0.70%	1.61%	0.58%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
