Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    район Южное Тушино																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №2962	УИК №2963	УИК №2964	УИК №2965	УИК №2966	УИК №2967	УИК №2968	УИК №2969	УИК №2970	УИК №2971	УИК №2972	УИК №2973	УИК №2974	УИК №2975	УИК №2976	УИК №2977	УИК №2978	УИК №2979	УИК №2980	УИК №2981	УИК №2982	УИК №2983	УИК №2984	УИК №2985	УИК №2986	УИК №2987	УИК №2988	УИК №2989	УИК №3307	УИК №3308					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	17911	698	691	642	805	784	705	1026	783	648	560	648	362	280	498	636	422	744	797	579	776	813	570	556	700	473	437	557	620	40	61					
		53.09%	48.64%	54.80%	48.67%	52.48%	55.33%	58.60%	69.04%	54.99%	52.17%	53.08%	53.69%	54.03%	49.30%	55.33%	53.40%	47.85%	52.21%	52.30%	51.19%	55.91%	54.38%	48.22%	50.92%	48.92%	57.61%	51.47%	51.19%	46.23%	50.00%	61.62%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1800	87	50	80	63	69	56	59	7	71	63	63	33	28	44	76	43	92	111	87	73	78	59	71	82	38	60	42	110	2	3					
		5.33%	6.06%	3.97%	6.07%	4.11%	4.87%	4.66%	3.97%	0.49%	5.72%	5.97%	5.22%	4.93%	4.93%	4.89%	6.38%	4.88%	6.46%	7.28%	7.69%	5.26%	5.22%	4.99%	6.50%	5.73%	4.63%	7.07%	3.86%	8.20%	2.50%	3.03%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
